,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,8,B00LE99PA2,4.3,8686,219,217,0,29.2,35,17
1,13,B0000YUXI0,4.3,5626,112,29,0,15.24,0,27
2,12,B00PGQYEUK,4.4,1280,61,20,0,5.99,25,29
3,3,B0186U9736,4.7,2445,161,12,0,14.2,5,1
4,2,B00UYY2GUO,3.7,8491,513,56,0,18.26,5,3
5,19,B00OWZ0TVE,4.1,1277,31,18,0,3.5,0,3
6,10,B00027D0DU,4.2,338,3,0,0,4.49,25,8
7,9,B0182G7AQ0,4.5,172,4,0,0,8.97,0,1
8,14,B0058E3XJI,4.1,3500,129,9,0,13.96,0,19
9,1,B00UYY2GSQ,3.7,8491,513,56,0,16.72,5,3
10,16,B00PF9Q5EG,4.3,710,49,5,0,10.99,0,3
11,18,B011QHFB4A,4.8,1011,38,14,0,11.99,5,1
12,7,B01AAQD2NU,4.5,2298,87,28,0,29.99,57,14
13,6,B000V5BXNM,4.1,774,17,2,0,0.0,0,1
14,20,B019EXWVQY,4.3,3171,144,262,0,34.99,0,1
15,5,B00HYK9RB2,4.3,664,27,4,0,3.47,61,7
16,17,B0031NNE56,4.2,3885,78,11,0,22.0,0,1
17,11,B00VKHKH8C,4.2,3887,244,74,0,12.95,0,1
18,4,B00H7KTEZ8,4.7,2615,58,24,0,13.16,5,1
19,15,B01MQS7GFT,4.4,568,33,1683,0,29.99,0,3
20,40,B00GMAWI66,4.6,3886,109,15,0,9.45,5,5
21,28,B00P0Q0T28,4.1,740,31,5,0,27.9,0,64
22,31,B0051IC96Y,4.6,274,19,1,0,2.48,69,8
23,39,B00150LT40,4.4,4658,43,23,0,5.47,45,106
24,35,B00MLBPDQ2,4.6,822,23,5,0,0.0,0,1
25,37,B00VKIJPNE,3.9,1565,71,3,0,2.38,41,27
26,21,B00ZF80T0I,4.3,1481,95,353,0,12.3,5,1
27,33,B00HVI8WYU,4.0,1078,56,23,0,5.99,0,22
28,27,B00U2VQZDS,4.6,822,23,5,0,8.52,5,7
29,38,B00XIQVA7U,4.8,148,9,0,1,17.99,18,1
30,32,B004HYRH06,4.2,802,20,2,2,6.26,5,28
31,29,B0080G8Q2U,3.8,413,15,8,1,22.79,0,24
32,22,B00UYY2GXG,3.7,8491,513,56,0,18.26,5,3
33,30,B06XF2TR11,3.9,95,0,0,0,8.99,0,1
34,26,B004BCXAM8,4.1,1164,27,6,0,8.86,0,9
35,36,B01C2EFBZU,3.9,1109,78,4,0,45.0,31,1
36,34,B00FBF1904,4.4,476,28,9,0,4.0,0,12
37,24,B0081E6X2Q,4.4,364,3,0,0,6.12,0,29
38,23,B01GYBSLFO,4.4,397,60,8,0,10.97,5,1
39,25,B00U4CM8ZE,4.5,1576,72,6,0,20.0,0,2
40,58,B004Y9GVZG,4.3,2326,228,35,0,6.45,5,13
41,49,B018IZXILQ,4.0,278,34,0,0,29.95,0,23
42,55,B00BUPN6UA,4.1,375,43,8,0,12.95,0,1
43,50,B004BCXEF6,4.0,599,8,0,0,5.84,27,16
44,51,B002ZTVMDI,4.2,863,11,1,3,3.98,5,22
45,48,B001UE60E0,4.6,2036,74,16,0,26.6,5,36
46,44,B003156NN4,4.5,177,4,1,0,14.34,5,22
47,45,B00NBCD7MW,4.3,4357,85,17,0,19.97,60,1
48,56,B00AVP37G8,4.1,1697,59,9,0,10.14,0,14
49,52,B01ETVTBU0,4.4,141,18,6,0,19.95,0,12
50,42,B01L2N2ZTC,4.7,84,9,0,0,9.95,57,1
51,46,B01HCZUEUQ,4.2,855,9,0,35,10.99,0,1
52,41,B01DPA6OHO,4.3,1120,8,3,0,5.69,5,12
53,53,B007U90J5U,4.5,1181,12,0,0,9.29,0,33
54,47,B001IAINFU,4.3,1296,31,5,0,8.54,5,12
55,60,B01KIQMRFG,3.7,105,38,11,0,9.77,56,1
56,59,B01AKTZFZU,3.9,241,16,2,1,22.75,43,33
57,57,B002B4JORS,4.1,513,12,1,0,2.99,0,29
58,54,B004Y9GTYE,4.3,860,91,31,0,0.0,0,1
59,43,B013AX6U6Q,4.4,1685,61,27,0,29.88,40,2
60,77,B00L1CYB7O,3.8,287,17,1,0,14.99,0,9
61,75,B00PFCT2R0,4.2,791,8,0,0,6.4,5,12
62,80,B00DNK5UR2,3.6,592,24,2,4,0.0,0,1
63,65,B00J3G8342,3.9,248,87,4,0,26.99,0,7
64,78,B004Y9GTOO,4.3,2326,228,35,0,6.45,5,15
65,72,B001KYQA1S,4.0,850,16,2,0,4.22,5,20
66,73,B01N7OIJZZ,4.6,728,35,9,0,12.95,0,4
67,74,B01H7YIEQ8,2.6,64,7,1,0,10.79,0,7
68,64,B006UET4XE,4.0,2721,54,37,0,0.0,0,1
69,63,B00CHHL1AW,4.3,1259,12,13,2,5.89,0,27
70,66,B01CNZMMV4,4.5,1713,32,5,0,15.95,60,1
71,68,B002H5G1OK,4.2,492,17,4,2,4.49,30,13
72,79,B00DL77W0A,4.0,500,3,1,0,6.28,29,20
73,62,B00TBSY0PS,4.3,1954,60,6,0,19.99,67,1
74,70,B00SY7UYTS,4.4,1144,19,4,1,1.99,0,1
75,76,B00KKCTFEA,3.7,89,8,1,0,1.54,0,28
76,69,B00EMAM9BC,4.4,880,10,6,1,5.89,0,34
77,61,B06X18521Y,4.8,122,6,2,0,12.85,56,1
78,71,B00HE08KUQ,3.8,144,14,2,1,19.04,0,13
79,67,B012W6AINS,3.9,291,24,0,0,47.45,0,11
80,99,B000BNG4VU,4.3,803,80,6,0,0.0,0,1
81,90,B00819JNLE,4.4,889,46,6,0,3.99,33,19
82,85,B005HGWGVS,4.3,401,32,14,0,9.99,0,1
83,86,B0186JDIUU,4.4,965,36,14,0,12.3,5,1
84,83,B00178TVXG,4.4,2451,97,30,0,17.95,0,1
85,81,B06Y64ZTBB,4.8,8,0,0,0,10.5,0,1
86,97,B007NNU2WI,4.0,434,35,6,0,9.97,5,1
87,94,B00008MOQN,4.1,507,3,0,0,3.79,5,23
88,91,B00GKRBEF2,4.3,647,57,15,0,7.36,0,19
89,100,B014PVXY5W,4.1,1299,112,21,0,24.99,29,1
90,92,B007V6237Y,3.7,230,16,4,4,30.98,0,14
91,96,B0049THD0I,4.5,201,19,5,0,19.5,0,11
92,88,B004DIUX34,4.0,411,11,1,0,2.99,50,31
93,89,B00XENXJTO,4.7,482,26,8,1,6.95,0,1
94,84,B0000Y3GIY,4.4,243,10,6,0,9.71,0,22
95,95,B00CNE2GOO,4.2,1182,56,8,0,10.5,0,1
96,93,B006R1MM2A,4.4,445,16,7,0,4.49,25,1
97,98,B00B1DRA94,4.3,942,14,5,0,0.0,0,1
98,87,B01H90GD6I,4.2,333,21,0,1,6.99,42,1
