,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,4,B0014P8L9W,4.5,12960,1000,261,0,9.48,0,57
1,20,B00MWI2IS0,4.3,4737,221,31,0,10.35,0,66
2,17,B00SK71SAG,4.6,3152,58,39,0,8.05,5,10
3,10,B00H33ZP3O,4.3,78,16,2,0,13.49,24,1
4,13,B01K2UMMI0,4.3,4214,161,48,0,23.95,56,1
5,7,B004D2DR0Q,4.4,1899,134,21,0,13.27,5,17
6,5,B00461F4PA,4.0,7460,417,98,0,25.0,0,4
7,12,B01M4MCUAF,4.5,5592,468,108,0,19.99,50,1
8,3,B00HYV2F7E,4.1,893,29,16,0,13.91,5,1
9,19,B004UH74DA,4.6,3845,117,26,0,10.38,5,23
10,8,B0012J30KU,4.3,615,32,15,0,13.1,29,4
11,14,B007SAC6XE,4.3,467,42,16,0,9.72,5,40
12,18,B001459IEE,4.6,1407,55,7,0,8.54,5,35
13,1,B004CDQ73K,4.5,1891,128,25,0,9.72,5,58
14,16,B0046VGPHQ,4.4,5264,408,82,0,13.25,0,35
15,2,B00016XJ4M,4.6,8070,312,107,0,10.52,47,50
16,6,B00B81XR1Y,4.2,276,7,1,1,11.34,5,11
17,11,B002MSN3QQ,4.4,2604,187,35,0,32.5,0,1
18,15,B001V9SXXU,4.6,4219,236,79,0,11.01,5,51
19,9,B0002QB9NE,4.5,5936,90,57,0,8.84,0,1
20,37,B003YMJJSK,4.5,3462,156,90,0,8.16,5,52
21,27,B01CNMASFY,4.2,618,19,222,0,8.95,75,1
22,22,B00OQ1ZKO0,4.5,1978,52,13,0,7.89,5,10
23,29,B007KA7V5U,4.2,192,7,3,0,7.57,5,23
24,21,B006IB5T4W,4.7,1964,61,8,0,12.1,5,47
25,23,B00V9D7O1U,4.2,383,10,2,1,18.98,5,6
26,39,B00DM14TYC,4.3,2581,56,20,0,12.0,0,1
27,34,B000AU15E0,4.7,632,52,4,0,25.09,0,17
28,40,B00XTAFYKY,4.2,7217,542,75,0,14.2,5,6
29,28,B000052YQN,4.1,241,11,0,2,0.0,0,1
30,33,B002LC9OES,4.5,2154,79,7,0,7.0,0,1
31,24,B00B4YVU4G,4.2,2020,94,45,0,5.99,25,1
32,25,B0012J30LY,4.3,2210,186,16,0,17.89,5,7
33,31,B019SVHLEY,4.2,1726,96,214,0,7.96,60,3
34,36,B00K2RFAX8,4.6,1165,35,10,0,5.59,0,1
35,30,B00SAT6GVK,4.5,2435,128,37,0,10.06,0,1
36,32,B00PCURCYA,4.4,847,14,36,1,6.62,5,13
37,26,B004AI97MA,4.3,4517,343,78,0,12.34,5,1
38,38,B00H7KTEZ8,4.7,2615,58,24,0,13.16,5,1
39,35,B00H2B4H2M,4.1,2212,212,77,0,19.99,0,16
40,60,B009D028GC,4.4,462,18,5,4,27.54,5,8
41,58,B00WRN3TBU,4.7,2043,121,15,0,15.95,36,1
42,50,B01FLO5914,4.4,1481,77,4,0,18.95,5,1
43,51,B007MV4BQY,4.5,315,21,5,0,9.97,0,1
44,43,B002CML1VG,4.5,181,13,6,0,26.99,25,1
45,48,B00JJZN1HG,4.5,1891,128,25,0,20.1,16,23
46,44,B00A7NUARS,4.3,1596,41,58,0,14.24,5,13
47,55,B006RFZ66K,4.0,2207,38,44,0,11.99,14,2
48,59,B00365DABC,4.6,4219,236,79,0,10.4,5,39
49,54,B01AAQD2NU,4.5,2298,87,28,0,29.99,57,15
50,41,B0054LHI5A,4.7,2945,66,22,0,8.53,5,30
51,42,B00BAM7F8C,4.5,1940,91,40,0,8.6,0,18
52,45,B00LNOV8JO,4.3,4351,333,70,0,13.95,72,1
53,56,B00YPBPO0Q,4.6,203,7,2,0,8.47,0,1
54,46,B00HNSSV3U,4.6,372,25,12,1,8.99,12,1
55,47,B000NWGCZ2,4.6,2492,79,32,0,12.72,5,48
56,53,B00C5AHTC0,4.5,971,17,10,0,6.07,5,16
57,57,B06XRX3XYS,3.2,189,0,0,0,14.99,63,1
58,49,B0090UJFYI,4.3,4705,326,150,0,14.49,0,8
59,52,B000YJ2SLG,4.7,2007,97,55,0,9.49,5,44
60,61,B00LE99PA2,4.3,8686,219,217,0,29.2,35,17
61,67,B015ORL3B8,4.2,4112,314,39,0,19.95,60,1
62,76,B0169PFLFI,4.0,4079,218,440,0,14.2,5,5
63,71,B01MEG6C50,3.0,753,13,13,2,10.99,73,1
64,68,B00PO7GKLM,4.4,1363,98,96,0,21.95,54,1
65,64,B0037LOQQI,4.3,1096,72,9,0,9.25,5,47
66,65,B00YJISUI8,4.3,495,54,5,0,23.95,0,1
67,80,B00I69SBZ8,4.6,3845,117,26,0,8.7,0,1
68,75,B003AVNK0S,4.6,795,55,6,0,26.22,0,1
69,79,B014VYD7NW,4.4,216,12,1,1,7.95,73,1
70,70,B00PBX3TN6,4.1,762,12,3,1,4.57,5,38
71,66,B0020VJTDG,4.4,887,13,3,3,0.0,0,1
72,78,B007B1D0YY,4.2,679,31,12,0,13.59,0,38
73,69,B01B4D01HI,3.7,332,40,2,0,11.39,5,1
74,62,B01LZOA8F6,3.8,719,33,3,0,13.98,18,1
75,74,B00G2TQNZ4,4.5,3371,157,53,0,15.95,56,1
76,73,B00120VWJ0,4.7,7316,357,146,0,15.99,11,17
77,72,B010FHRA4G,4.5,1925,116,19,0,14.7,51,1
78,63,B0000536Y7,4.4,4374,159,32,0,3.46,5,55
79,77,B0009EILKS,4.0,1337,16,6,3,7.49,17,1
80,83,B0000YUXI0,4.3,5626,112,29,0,15.48,0,26
81,93,B00BRGUNV2,3.8,1670,36,27,0,6.36,5,6
82,92,B00SH46VR2,4.1,559,29,3,0,56.95,5,1
83,100,B00H48JXNG,3.8,190,6,0,0,13.28,5,1
84,90,B00D9NV2D4,4.7,6214,241,55,0,15.25,0,1
85,89,B000UVZU1S,4.4,4374,159,32,0,5.22,5,41
86,84,B00HNTPF7E,4.8,2063,69,12,0,19.99,0,1
87,91,B00OMXW9HI,4.7,1528,19,3,4,11.07,5,12
88,94,B0017SWIU4,4.2,1633,54,13,0,17.0,0,1
89,81,B00LV6VDG2,4.5,2038,67,17,0,16.99,59,2
90,88,B017IA5H0M,4.1,612,86,12,0,12.87,57,1
91,98,B071RDW7K3,4.9,28,4,0,2,7.99,50,1
92,95,B00N528HIC,4.5,12960,1000,261,0,13.03,0,21
93,96,B0058E3XJI,4.1,3500,129,9,0,13.96,0,19
