,train_errs,val_errs
129,34.1428571429,34.5142857143
130,34.9619047619,35.9428571429
131,34.0952380952,34.5428571429
132,34.9619047619,35.9428571429
133,34.0761904762,34.5428571429
134,34.9523809524,35.9428571429
135,34.0285714286,34.5714285714
136,34.9333333333,35.9428571429
137,33.9904761905,34.6
138,34.9333333333,35.9428571429
139,34.0095238095,34.6571428571
140,34.9238095238,36.0285714286
141,34.0285714286,34.6857142857
142,34.9142857143,36.0285714286
143,33.9904761905,34.6285714286
144,34.9142857143,36.0571428571
145,33.9714285714,34.6
146,34.8571428571,36.0857142857
147,33.9714285714,34.5714285714
148,34.8095238095,36.0857142857
149,33.9238095238,34.6
150,34.819047619,36.0857142857
151,33.9142857143,34.6285714286
152,34.8095238095,36.0857142857
153,33.9047619048,34.6
154,34.7619047619,36.0857142857
155,33.8857142857,34.6
156,34.7238095238,36.1142857143
157,33.8666666667,34.6
158,34.7238095238,36.0857142857
159,33.8476190476,34.5714285714
160,34.7523809524,36.0285714286
161,33.8095238095,34.5714285714
162,34.7238095238,35.9428571429
163,33.819047619,34.6
164,34.7238095238,35.9428571429
165,33.8095238095,34.6
166,34.7142857143,35.9142857143
167,33.780952381,34.5714285714
168,34.7142857143,35.9142857143
169,33.7619047619,34.6
170,34.7142857143,35.8857142857
171,33.7333333333,34.6
172,34.7142857143,35.8571428571
173,33.6952380952,34.6
174,34.6952380952,35.8857142857
175,33.6761904762,34.6571428571
176,34.7047619048,35.8857142857
177,33.6476190476,34.6857142857
178,34.6761904762,35.9142857143
179,33.6476190476,34.7142857143
180,34.6857142857,35.9142857143
181,33.6571428571,34.6857142857
182,34.6761904762,35.9428571429
183,33.6571428571,34.6857142857
184,34.6761904762,35.9142857143
185,33.6285714286,34.6857142857
186,34.6666666667,35.9142857143
187,33.6095238095,34.6285714286
188,34.6476190476,35.8857142857
189,33.6095238095,34.6285714286
190,34.6380952381,35.9428571429
191,33.580952381,34.6285714286
192,34.5904761905,35.9714285714
193,33.5619047619,34.6571428571
194,34.5619047619,36.0
195,33.5523809524,34.6571428571
196,34.5523809524,35.9714285714
197,33.5619047619,34.6857142857
198,34.5428571429,35.9428571429
199,33.5238095238,34.6285714286
200,34.5523809524,35.9142857143
201,33.4952380952,34.6285714286
202,34.5523809524,35.9142857143
203,33.5047619048,34.6285714286
204,34.5333333333,35.8857142857
205,33.4761904762,34.5714285714
206,34.5238095238,35.8
207,33.4476190476,34.5428571429
208,34.5333333333,35.8
209,33.4,34.5428571429
210,34.4952380952,35.8
211,33.3714285714,34.5714285714
212,34.4952380952,35.8
213,33.3428571429,34.5714285714
214,34.5142857143,35.8
215,33.3428571429,34.5714285714
216,34.4952380952,35.8285714286
217,33.3619047619,34.6
218,34.5047619048,35.8
219,33.3619047619,34.6
220,34.4857142857,35.8285714286
221,33.3523809524,34.6
222,34.4476190476,35.7714285714
223,33.3333333333,34.5714285714
224,34.4285714286,35.7714285714
225,33.3047619048,34.5428571429
226,34.4095238095,35.7428571429
227,33.2857142857,34.5428571429
228,34.3619047619,35.7142857143
229,33.2761904762,34.5142857143
230,34.3619047619,35.6285714286
231,33.2476190476,34.5142857143
232,34.3523809524,35.6571428571
233,33.2571428571,34.5142857143
234,34.3428571429,35.6571428571
235,33.2476190476,34.5714285714
236,34.3142857143,35.6571428571
237,33.2380952381,34.4857142857
238,34.3238095238,35.6857142857
239,33.2285714286,34.4857142857
240,34.3047619048,35.6857142857
241,33.2571428571,34.4571428571
242,34.2952380952,35.6
243,33.2285714286,34.4285714286
244,34.2666666667,35.5714285714
245,33.180952381,34.4
246,34.2666666667,35.5714285714
247,33.1714285714,34.4285714286
248,34.2285714286,35.5714285714
249,33.1619047619,34.4
250,34.180952381,35.5714285714
251,33.1523809524,34.4
252,34.1523809524,35.6
253,33.1523809524,34.4
254,34.0857142857,35.6
255,33.1714285714,34.4
256,34.0666666667,35.5714285714
257,33.1619047619,34.4285714286
258,34.0571428571,35.5428571429
259,33.1428571429,34.4285714286
260,34.0571428571,35.4857142857
261,33.1428571429,34.4
262,34.0571428571,35.4571428571
263,33.1238095238,34.4285714286
264,34.0571428571,35.4
265,33.1238095238,34.4571428571
266,34.019047619,35.3428571429
267,33.1333333333,34.4571428571
268,34.0380952381,35.2857142857
269,33.1238095238,34.4571428571
270,34.0380952381,35.2857142857
271,33.1238095238,34.4571428571
272,34.0,35.2571428571
273,33.1238095238,34.4285714286
274,33.9904761905,35.2
275,33.1238095238,34.3714285714
276,33.9714285714,35.2
277,33.1047619048,34.3714285714
278,33.9523809524,35.1428571429
279,33.0666666667,34.3714285714
280,33.9047619048,35.1428571429
281,33.0476190476,34.3714285714
282,33.8952380952,35.1142857143
283,33.0476190476,34.4
284,33.8761904762,35.1428571429
285,33.0380952381,34.3714285714
286,33.8476190476,35.1428571429
287,33.0380952381,34.3428571429
288,33.8285714286,35.1428571429
289,33.0476190476,34.3428571429
290,33.819047619,35.0857142857
291,33.0666666667,34.3428571429
292,33.8095238095,35.0571428571
293,33.0571428571,34.3428571429
294,33.8095238095,35.0285714286
295,33.0380952381,34.3428571429
296,33.819047619,35.0
297,33.0285714286,34.3142857143
298,33.7619047619,35.0
299,33.0095238095,34.3142857143
300,33.7142857143,34.9428571429
301,33.0,34.3142857143
302,33.7047619048,34.9428571429
303,32.9904761905,34.2857142857
304,33.6761904762,34.9142857143
305,32.980952381,34.2857142857
306,33.6761904762,34.8857142857
307,32.9904761905,34.2857142857
308,33.6476190476,34.8571428571
309,32.9904761905,34.2857142857
310,33.6285714286,34.8571428571
311,32.9619047619,34.2285714286
312,33.6,34.8
313,32.9428571429,34.2571428571
314,33.619047619,34.8
315,32.9047619048,34.2571428571
316,33.6,34.8
317,32.8857142857,34.1714285714
318,33.5904761905,34.8
319,32.8952380952,34.1714285714
320,33.580952381,34.7714285714
321,32.9047619048,34.1714285714
322,33.5238095238,34.7714285714
323,32.8952380952,34.1714285714
324,33.5142857143,34.8
325,32.8666666667,34.1428571429
326,33.5142857143,34.8
327,32.8761904762,34.1428571429
328,33.4952380952,34.8285714286
329,32.8571428571,34.1714285714
330,33.4666666667,34.8285714286
331,32.8285714286,34.1428571429
332,33.4571428571,34.8
333,32.8095238095,34.0857142857
334,33.4666666667,34.7428571429
335,32.7714285714,34.0285714286
336,33.4476190476,34.7428571429
337,32.7714285714,34.0
338,33.4285714286,34.7142857143
339,32.7428571429,34.0
340,33.4285714286,34.7142857143
341,32.7333333333,33.9428571429
342,33.4380952381,34.6571428571
343,32.7428571429,33.9714285714
344,33.4285714286,34.6571428571
345,32.7238095238,33.9428571429
346,33.4095238095,34.6571428571
347,32.7142857143,33.9142857143
348,33.419047619,34.6285714286
349,32.7142857143,33.8857142857
350,33.380952381,34.6571428571
351,32.7047619048,33.8857142857
352,33.3714285714,34.6285714286
353,32.7047619048,33.8857142857
354,33.3714285714,34.6285714286
355,32.6952380952,33.8285714286
356,33.3428571429,34.6285714286
357,32.6952380952,33.8571428571
358,33.3142857143,34.6571428571
359,32.6666666667,33.7428571429
360,33.3333333333,34.6
361,32.6666666667,33.6857142857
362,33.3142857143,34.5428571429
363,32.6571428571,33.6857142857
364,33.3047619048,34.5428571429
365,32.6380952381,33.7142857143
366,33.2952380952,34.5428571429
367,32.6285714286,33.7714285714
368,33.2476190476,34.5142857143
369,32.6380952381,33.6857142857
370,33.2380952381,34.5142857143
371,32.619047619,33.7714285714
372,33.219047619,34.5142857143
373,32.619047619,33.8
374,33.219047619,34.5428571429
375,32.580952381,33.7714285714
376,33.219047619,34.5142857143
377,32.5619047619,33.7428571429
378,33.219047619,34.4571428571
379,32.5714285714,33.6857142857
380,33.2,34.4571428571
381,32.580952381,33.6857142857
382,33.180952381,34.4
383,32.5714285714,33.6857142857
384,33.1523809524,34.4
385,32.5714285714,33.6857142857
386,33.1619047619,34.3428571429
387,32.5619047619,33.6857142857
388,33.1619047619,34.3142857143
389,32.5619047619,33.6857142857
390,33.1619047619,34.2857142857
391,32.5142857143,33.6571428571
392,33.180952381,34.2857142857
393,32.4952380952,33.6571428571
394,33.180952381,34.2571428571
395,32.4666666667,33.6857142857
396,33.1619047619,34.2857142857
397,32.4666666667,33.6571428571
398,33.1428571429,34.2857142857
399,32.4571428571,33.6285714286
400,33.1047619048,34.2857142857
401,32.4380952381,33.6285714286
402,33.1047619048,34.2571428571
403,32.4380952381,33.5428571429
404,33.1047619048,34.2571428571
405,32.4476190476,33.5428571429
406,33.1047619048,34.2857142857
407,32.4380952381,33.5142857143
408,33.0857142857,34.2857142857
409,32.4285714286,33.4857142857
410,33.0857142857,34.2571428571
411,32.419047619,33.5142857143
412,33.0857142857,34.2571428571
413,32.3904761905,33.4857142857
414,33.0666666667,34.2
415,32.3904761905,33.5142857143
416,33.0571428571,34.1714285714
417,32.3904761905,33.4857142857
418,33.0476190476,34.1714285714
419,32.3714285714,33.4857142857
420,33.019047619,34.1142857143
421,32.3523809524,33.5142857143
422,32.9904761905,34.1142857143
423,32.3428571429,33.5142857143
424,32.980952381,34.1142857143
425,32.3333333333,33.5142857143
426,32.980952381,34.1142857143
427,32.3333333333,33.5428571429
428,32.9619047619,34.0857142857
429,32.3333333333,33.5428571429
430,32.9428571429,34.0571428571
431,32.3333333333,33.5428571429
432,32.9428571429,34.0571428571
433,32.3047619048,33.5142857143
434,32.9047619048,34.0571428571
435,32.2857142857,33.4571428571
436,32.8857142857,34.0571428571
437,32.2761904762,33.4571428571
438,32.8571428571,34.0285714286
439,32.2666666667,33.4571428571
440,32.8380952381,34.0285714286
441,32.2571428571,33.4285714286
442,32.8285714286,34.0285714286
443,32.2476190476,33.3714285714
444,32.8095238095,34.0285714286
445,32.2476190476,33.3714285714
446,32.819047619,34.0
447,32.2666666667,33.3142857143
448,32.8095238095,33.9714285714
449,32.2380952381,33.2857142857
450,32.7904761905,33.9428571429
451,32.2476190476,33.2857142857
452,32.7904761905,33.9142857143
453,32.2,33.2857142857
454,32.7619047619,33.9142857143
455,32.219047619,33.2857142857
456,32.7428571429,33.8857142857
457,32.180952381,33.2571428571
458,32.7238095238,33.8571428571
459,32.1619047619,33.2
460,32.6857142857,33.8571428571
461,32.1428571429,33.1714285714
462,32.6476190476,33.8571428571
463,32.1428571429,33.2
464,32.6285714286,33.8857142857
465,32.1238095238,33.2
466,32.6095238095,33.8285714286
467,32.1238095238,33.2
468,32.6,33.7714285714
469,32.1142857143,33.1714285714
470,32.580952381,33.7714285714
471,32.0952380952,33.1142857143
472,32.5619047619,33.7714285714
473,32.0571428571,33.1142857143
474,32.5523809524,33.7714285714
475,32.0571428571,33.1142857143
476,32.5238095238,33.7142857143
477,32.0571428571,33.0571428571
478,32.5047619048,33.7428571429
479,32.0476190476,33.0285714286
480,32.4952380952,33.7428571429
481,32.0476190476,33.0571428571
482,32.4761904762,33.7428571429
483,32.0380952381,33.0571428571
484,32.4571428571,33.7714285714
485,32.0380952381,33.0285714286
486,32.4666666667,33.7428571429
487,32.0285714286,32.9714285714
488,32.4285714286,33.6857142857
489,31.9904761905,32.9714285714
490,32.419047619,33.6857142857
491,32.0,32.9714285714
492,32.4095238095,33.6571428571
493,31.980952381,32.9428571429
494,32.4,33.6285714286
495,31.9714285714,32.9428571429
496,32.3904761905,33.6285714286
497,31.9619047619,32.9428571429
498,32.3714285714,33.6571428571
499,31.9523809524,32.9142857143
500,32.3428571429,33.6285714286
501,31.9238095238,32.9142857143
502,32.3142857143,33.6
503,31.8952380952,32.8857142857
504,32.3333333333,33.6
505,31.8952380952,32.8571428571
506,32.3142857143,33.5428571429
507,31.9047619048,32.8571428571
508,32.3047619048,33.5428571429
509,31.8857142857,32.8571428571
510,32.2761904762,33.5142857143
511,31.8666666667,32.8571428571
512,32.2666666667,33.5142857143
513,31.8571428571,32.8285714286
514,32.2571428571,33.5142857143
515,31.8380952381,32.8285714286
516,32.2476190476,33.4857142857
517,31.8285714286,32.7714285714
518,32.2380952381,33.3714285714
519,31.7714285714,32.8
520,32.2380952381,33.4
521,31.7428571429,32.7714285714
522,32.2380952381,33.4285714286
523,31.7238095238,32.7428571429
524,32.1904761905,33.3714285714
525,31.7142857143,32.7428571429
526,32.1714285714,33.3142857143
527,31.6857142857,32.7142857143
528,32.1428571429,33.3142857143
529,31.6666666667,32.7142857143
530,32.1238095238,33.2857142857
531,31.6571428571,32.7142857143
532,32.0857142857,33.2857142857
533,31.6380952381,32.7142857143
534,32.0476190476,33.2571428571
535,31.619047619,32.7142857143
536,32.0380952381,33.1714285714
537,31.5904761905,32.7142857143
538,32.019047619,33.1714285714
539,31.5714285714,32.6857142857
540,32.0095238095,33.2
541,31.5714285714,32.6285714286
542,32.0095238095,33.1714285714
543,31.580952381,32.6
544,32.0095238095,33.1142857143
545,31.580952381,32.6
546,32.0,33.1714285714
547,31.5714285714,32.6
548,32.0,33.1714285714
549,31.580952381,32.5714285714
550,31.9904761905,33.1428571429
551,31.6,32.6
552,31.9523809524,33.1428571429
553,31.580952381,32.6
554,31.9428571429,33.1142857143
555,31.5714285714,32.6285714286
556,31.9333333333,33.0857142857
557,31.580952381,32.6
558,31.9523809524,33.0571428571
559,31.5714285714,32.6
560,31.9523809524,33.0571428571
561,31.5523809524,32.6
562,31.9428571429,33.0
563,31.5428571429,32.5714285714
564,31.9428571429,32.9714285714
565,31.5238095238,32.5428571429
566,31.9238095238,32.9428571429
567,31.5428571429,32.5428571429
568,31.8761904762,32.9428571429
569,31.5333333333,32.5142857143
570,31.8285714286,32.8857142857
571,31.5428571429,32.4857142857
572,31.819047619,32.8571428571
573,31.5428571429,32.4857142857
574,31.819047619,32.8571428571
575,31.5523809524,32.5428571429
576,31.8285714286,32.8571428571
577,31.5619047619,32.5428571429
578,31.8285714286,32.8285714286
579,31.5619047619,32.5428571429
580,31.8095238095,32.8285714286
581,31.5904761905,32.5428571429
582,31.8285714286,32.8
583,31.5523809524,32.5142857143
584,31.819047619,32.8
585,31.5333333333,32.5428571429
586,31.819047619,32.8
587,31.5238095238,32.5428571429
588,31.7904761905,32.7428571429
589,31.5047619048,32.5428571429
590,31.780952381,32.7428571429
591,31.4952380952,32.5428571429
592,31.7428571429,32.7428571429
593,31.5142857143,32.4857142857
594,31.7238095238,32.7428571429
595,31.4952380952,32.5142857143
596,31.6952380952,32.7142857143
597,31.4952380952,32.5428571429
598,31.6761904762,32.6571428571
599,31.4761904762,32.5428571429
600,31.6666666667,32.6571428571
601,31.4761904762,32.5142857143
602,31.6285714286,32.6571428571
603,31.4571428571,32.4857142857
604,31.619047619,32.6571428571
605,31.4285714286,32.4857142857
606,31.6,32.6285714286
607,31.4095238095,32.5142857143
608,31.6095238095,32.5714285714
609,31.3619047619,32.5428571429
610,31.6,32.6285714286
611,31.3619047619,32.5142857143
612,31.5619047619,32.5714285714
613,31.3523809524,32.5142857143
614,31.5523809524,32.5714285714
615,31.3523809524,32.5142857143
616,31.4952380952,32.5714285714
617,31.3428571429,32.5142857143
618,31.4857142857,32.4857142857
619,31.3333333333,32.4857142857
620,31.4666666667,32.4571428571
621,31.2857142857,32.4571428571
622,31.4,32.4285714286
623,31.2666666667,32.4571428571
624,31.4,32.4
625,31.2666666667,32.4
626,31.3904761905,32.3714285714
627,31.2380952381,32.4
628,31.4,32.3428571429
629,31.2380952381,32.4
630,31.4,32.3142857143
631,31.219047619,32.3428571429
632,31.3904761905,32.2285714286
633,31.1714285714,32.3142857143
634,31.3904761905,32.2285714286
635,31.1428571429,32.3714285714
636,31.3619047619,32.2285714286
637,31.1142857143,32.4
638,31.3238095238,32.2285714286
639,31.0666666667,32.4
640,31.3142857143,32.2
641,31.0857142857,32.4
642,31.3047619048,32.1714285714
643,31.0857142857,32.3714285714
644,31.2571428571,32.1428571429
645,31.0857142857,32.3142857143
646,31.2285714286,32.1428571429
647,31.0761904762,32.3142857143
648,31.2095238095,32.1428571429
649,31.0761904762,32.2857142857
650,31.180952381,32.0857142857
651,31.0666666667,32.2857142857
652,31.2,32.0857142857
653,31.0666666667,32.2285714286
654,31.180952381,32.0857142857
655,31.0476190476,32.2285714286
656,31.1619047619,32.0571428571
657,31.0095238095,32.2
658,31.1523809524,32.0285714286
659,31.019047619,32.1428571429
660,31.1523809524,32.0285714286
661,31.0,32.0857142857
662,31.1333333333,32.0
663,30.9333333333,32.0857142857
664,31.1428571429,32.0
665,30.9142857143,32.0285714286
666,31.1047619048,31.9714285714
667,30.8857142857,32.0285714286
668,31.1047619048,31.9142857143
669,30.8761904762,32.0571428571
670,31.0761904762,31.9142857143
671,30.8285714286,32.0571428571
672,31.0761904762,31.9142857143
673,30.819047619,32.0285714286
674,31.0571428571,31.9142857143
675,30.8095238095,32.0285714286
676,31.0380952381,31.9142857143
677,30.8095238095,32.0285714286
678,31.019047619,31.8857142857
679,30.8,32.0
680,31.0,31.8857142857
681,30.7904761905,32.0285714286
682,30.980952381,31.9142857143
683,30.7619047619,32.0285714286
684,30.980952381,31.9142857143
685,30.7333333333,32.0285714286
686,30.9428571429,31.9142857143
687,30.7333333333,32.0285714286
688,30.9238095238,31.9142857143
689,30.7142857143,32.0
690,30.9047619048,31.9142857143
691,30.6952380952,32.0285714286
692,30.8952380952,31.8857142857
693,30.6666666667,32.0
694,30.8666666667,31.8857142857
695,30.6571428571,32.0
696,30.8666666667,31.8857142857
697,30.619047619,32.0285714286
698,30.8285714286,31.8571428571
699,30.6,32.0285714286
700,30.8285714286,31.8285714286
701,30.6,32.0571428571
702,30.7904761905,31.8285714286
703,30.619047619,32.0857142857
704,30.7523809524,31.8
705,30.619047619,32.0857142857
706,30.7238095238,31.7714285714
707,30.5904761905,32.0571428571
708,30.7142857143,31.7428571429
709,30.5904761905,32.0
710,30.6761904762,31.7142857143
711,30.5714285714,32.0
712,30.580952381,31.6571428571
713,30.5714285714,32.0285714286
714,30.5238095238,31.6571428571
715,30.5619047619,32.0571428571
716,30.5047619048,31.6
717,30.5714285714,32.0571428571
718,30.4666666667,31.5714285714
719,30.5523809524,32.0571428571
720,30.4571428571,31.5428571429
721,30.4952380952,32.0857142857
722,30.4380952381,31.5142857143
723,30.4857142857,32.1142857143
724,30.4,31.5142857143
725,30.4666666667,32.1142857143
726,30.3904761905,31.5428571429
727,30.4857142857,32.1142857143
728,30.380952381,31.5142857143
729,30.4571428571,32.1142857143
730,30.3333333333,31.5142857143
731,30.4571428571,32.1142857143
732,30.3142857143,31.4857142857
733,30.4666666667,32.1142857143
734,30.2952380952,31.4857142857
735,30.4476190476,32.0857142857
736,30.2952380952,31.4857142857
737,30.4380952381,32.0571428571
738,30.2761904762,31.4857142857
739,30.4380952381,32.0285714286
740,30.2857142857,31.4857142857
741,30.4095238095,32.0
742,30.2857142857,31.4857142857
743,30.419047619,31.9714285714
744,30.2952380952,31.4857142857
745,30.419047619,31.9428571429
746,30.2761904762,31.5142857143
747,30.419047619,31.9428571429
748,30.2285714286,31.4857142857
749,30.4095238095,31.9714285714
750,30.2095238095,31.4285714286
751,30.4,31.9714285714
752,30.2285714286,31.4
753,30.3619047619,32.0
754,30.219047619,31.3142857143
755,30.3333333333,31.9714285714
756,30.180952381,31.2571428571
757,30.3238095238,31.9714285714
758,30.1428571429,31.2
759,30.3142857143,31.9714285714
760,30.1428571429,31.1428571429
761,30.2857142857,31.9714285714
762,30.1428571429,31.1142857143
763,30.2571428571,31.9428571429
764,30.1428571429,31.0857142857
765,30.2571428571,31.9142857143
766,30.1142857143,31.0571428571
767,30.2571428571,31.9142857143
768,30.0952380952,31.0571428571
769,30.2571428571,31.9142857143
770,30.0761904762,31.0285714286
771,30.2476190476,31.9142857143
772,30.0571428571,31.0
773,30.2380952381,31.9142857143
774,30.0380952381,31.0285714286
775,30.2285714286,31.8857142857
776,30.0380952381,31.0285714286
777,30.180952381,31.8571428571
778,30.019047619,31.0571428571
779,30.1428571429,31.8571428571
780,30.0095238095,31.0571428571
781,30.1523809524,31.8285714286
782,29.9904761905,31.0285714286
783,30.1333333333,31.8571428571
784,30.0,30.9714285714
785,30.1142857143,31.8285714286
786,29.9428571429,30.9428571429
787,30.0761904762,31.8285714286
788,29.9428571429,30.9428571429
789,30.0380952381,31.8285714286
790,29.9428571429,30.8571428571
791,30.0,31.8285714286
792,29.9142857143,30.8571428571
793,29.9904761905,31.8857142857
794,29.8857142857,30.8285714286
795,29.9619047619,31.8285714286
796,29.8476190476,30.8
797,29.9619047619,31.8285714286
798,29.8571428571,30.7714285714
799,29.9523809524,31.8285714286
800,29.8285714286,30.7142857143
801,29.9333333333,31.8285714286
802,29.8095238095,30.6857142857
803,29.9142857143,31.8285714286
804,29.7619047619,30.6857142857
805,29.9142857143,31.7714285714
806,29.7523809524,30.6857142857
807,29.8857142857,31.7714285714
808,29.7238095238,30.6857142857
809,29.8761904762,31.7714285714
810,29.6952380952,30.6857142857
811,29.8380952381,31.7142857143
812,29.6666666667,30.6857142857
813,29.819047619,31.7142857143
814,29.6761904762,30.7142857143
815,29.8,31.7428571429
816,29.6476190476,30.6571428571
817,29.7619047619,31.6857142857
818,29.6285714286,30.6285714286
819,29.7428571429,31.6857142857
820,29.6,30.6285714286
821,29.7142857143,31.6571428571
822,29.619047619,30.6285714286
823,29.6952380952,31.6
824,29.5714285714,30.6571428571
825,29.6761904762,31.5714285714
826,29.5904761905,30.6571428571
827,29.6761904762,31.4857142857
828,29.580952381,30.6285714286
829,29.6761904762,31.4857142857
830,29.5619047619,30.6285714286
831,29.6380952381,31.4857142857
832,29.5428571429,30.6285714286
833,29.5904761905,31.4285714286
834,29.5142857143,30.6285714286
835,29.5714285714,31.4
836,29.5238095238,30.5714285714
837,29.580952381,31.3714285714
838,29.4857142857,30.5714285714
839,29.5619047619,31.3428571429
840,29.4571428571,30.5714285714
841,29.5428571429,31.3142857143
842,29.4380952381,30.6
843,29.5428571429,31.3142857143
844,29.4285714286,30.6
845,29.5238095238,31.2857142857
846,29.4,30.6
847,29.4857142857,31.2857142857
848,29.3904761905,30.6
849,29.4571428571,31.2571428571
850,29.380952381,30.5714285714
851,29.4285714286,31.2285714286
852,29.3619047619,30.5714285714
853,29.4095238095,31.2
854,29.3523809524,30.5714285714
855,29.4,31.1714285714
856,29.3238095238,30.6
857,29.380952381,31.1428571429
858,29.3238095238,30.5714285714
859,29.3523809524,31.1142857143
860,29.2857142857,30.5714285714
861,29.3333333333,31.1142857143
862,29.2666666667,30.5714285714
863,29.3333333333,31.0857142857
864,29.2476190476,30.5142857143
865,29.3142857143,31.0857142857
866,29.2285714286,30.5428571429
867,29.2857142857,31.0285714286
868,29.2095238095,30.5142857143
869,29.2761904762,31.0285714286
870,29.2,30.5142857143
871,29.2761904762,31.0285714286
872,29.1619047619,30.4571428571
873,29.2761904762,31.0
874,29.1523809524,30.4285714286
875,29.2666666667,30.9714285714
876,29.1333333333,30.4
877,29.2380952381,31.0
878,29.1142857143,30.4
879,29.2380952381,31.0
880,29.0952380952,30.4285714286
881,29.2095238095,30.9714285714
882,29.0666666667,30.4285714286
883,29.1714285714,30.9714285714
884,29.0380952381,30.4571428571
885,29.1523809524,30.9714285714
886,29.019047619,30.4571428571
887,29.1238095238,30.9714285714
888,29.0285714286,30.4
889,29.1047619048,30.9142857143
890,28.980952381,30.4285714286
891,29.0761904762,30.9142857143
892,28.9714285714,30.3714285714
893,29.0476190476,30.9142857143
894,28.9333333333,30.3142857143
895,29.0380952381,30.8857142857
896,28.8952380952,30.2857142857
897,29.019047619,30.8571428571
898,28.8666666667,30.2571428571
899,29.019047619,30.8571428571
900,28.8571428571,30.2285714286
901,29.0095238095,30.8571428571
902,28.8476190476,30.2285714286
903,28.9714285714,30.8285714286
904,28.8285714286,30.2
905,28.9523809524,30.8571428571
906,28.8380952381,30.1428571429
907,28.9238095238,30.8571428571
908,28.8285714286,30.1428571429
909,28.9047619048,30.8285714286
