,train_errs,val_errs
176,32.5047619048,33.4571428571
177,32.5047619048,33.3142857143
178,32.4761904762,33.2571428571
179,32.4476190476,33.2571428571
180,32.4,33.2857142857
181,32.3904761905,33.1714285714
182,32.3523809524,33.1714285714
183,32.2857142857,33.2285714286
184,32.2666666667,33.1714285714
185,32.1904761905,33.1428571429
186,32.1428571429,33.1142857143
187,32.1142857143,33.0285714286
188,32.0380952381,33.0
189,32.0380952381,33.0
190,32.0095238095,32.9428571429
191,32.0,32.8571428571
192,31.980952381,32.8571428571
193,31.980952381,32.8
194,31.9238095238,32.8571428571
195,31.8952380952,32.8285714286
196,31.8,32.8285714286
197,31.7714285714,32.8
198,31.7523809524,32.8285714286
199,31.7142857143,32.7428571429
200,31.6761904762,32.6857142857
201,31.6857142857,32.6857142857
202,31.6857142857,32.6857142857
203,31.6666666667,32.7142857143
204,31.6476190476,32.7428571429
205,31.619047619,32.6857142857
206,31.6380952381,32.6285714286
207,31.6285714286,32.5714285714
208,31.6095238095,32.5714285714
209,31.6285714286,32.5428571429
210,31.6285714286,32.4857142857
211,31.5714285714,32.4
212,31.5619047619,32.3714285714
213,31.5047619048,32.3714285714
214,31.5047619048,32.4
215,31.4952380952,32.4
216,31.4857142857,32.3714285714
217,31.4476190476,32.3714285714
218,31.4285714286,32.3714285714
219,31.4095238095,32.3142857143
220,31.3523809524,32.1714285714
221,31.3238095238,32.1428571429
222,31.3333333333,32.1428571429
223,31.3047619048,32.1142857143
224,31.2952380952,32.1142857143
225,31.2952380952,32.1142857143
226,31.2952380952,32.1142857143
227,31.3047619048,32.0857142857
228,31.2666666667,32.1142857143
229,31.2380952381,32.0571428571
230,31.219047619,32.0285714286
231,31.1904761905,32.0
232,31.2,32.0
233,31.219047619,31.9714285714
234,31.2095238095,31.9142857143
235,31.2,31.9142857143
236,31.2095238095,31.8857142857
237,31.1523809524,31.9142857143
238,31.1142857143,31.9142857143
239,31.0952380952,31.9142857143
240,31.0571428571,31.9142857143
241,31.0666666667,31.9142857143
242,31.0476190476,31.9428571429
243,31.0571428571,31.9428571429
244,31.0571428571,31.9428571429
245,31.0761904762,31.9714285714
246,31.0380952381,32.0
247,31.0285714286,31.9714285714
248,31.0380952381,31.8571428571
249,31.0380952381,31.8571428571
250,31.0285714286,31.8285714286
251,31.0,31.8571428571
252,31.0,31.8571428571
253,30.9904761905,31.8
254,31.0,31.8
255,31.0095238095,31.8285714286
256,30.980952381,31.8
257,30.9523809524,31.7714285714
258,30.9428571429,31.6857142857
259,30.9238095238,31.7142857143
260,30.9238095238,31.7142857143
261,30.9238095238,31.7142857143
262,30.9142857143,31.7142857143
263,30.8952380952,31.6571428571
264,30.8857142857,31.6285714286
265,30.9047619048,31.6
266,30.9047619048,31.6285714286
267,30.9238095238,31.6285714286
268,30.9333333333,31.6
269,30.9333333333,31.6
270,30.9428571429,31.5714285714
271,30.9333333333,31.5714285714
272,30.9047619048,31.5714285714
273,30.9047619048,31.6
274,30.8857142857,31.5714285714
275,30.8857142857,31.5428571429
276,30.8761904762,31.5142857143
277,30.8857142857,31.4857142857
278,30.8761904762,31.5142857143
279,30.8761904762,31.4857142857
280,30.8761904762,31.4857142857
281,30.8857142857,31.4857142857
282,30.8666666667,31.4571428571
283,30.8666666667,31.5142857143
284,30.8761904762,31.5142857143
285,30.8857142857,31.5142857143
286,30.8857142857,31.4857142857
287,30.8666666667,31.4857142857
288,30.8476190476,31.4571428571
289,30.8380952381,31.4285714286
290,30.8285714286,31.3714285714
291,30.8380952381,31.3428571429
292,30.8380952381,31.3428571429
293,30.8285714286,31.3142857143
294,30.819047619,31.2857142857
295,30.819047619,31.2285714286
296,30.8,31.2285714286
297,30.8095238095,31.2285714286
298,30.8,31.2285714286
299,30.7714285714,31.2285714286
300,30.7714285714,31.1714285714
301,30.7714285714,31.1714285714
302,30.780952381,31.1714285714
303,30.780952381,31.1714285714
304,30.7714285714,31.2
305,30.7714285714,31.2
306,30.7523809524,31.2
307,30.7428571429,31.2
308,30.7428571429,31.2
309,30.7333333333,31.2
310,30.7238095238,31.2
311,30.7333333333,31.1714285714
312,30.7142857143,31.1714285714
313,30.7142857143,31.2
314,30.6952380952,31.2
315,30.6857142857,31.2285714286
316,30.6761904762,31.2285714286
317,30.6476190476,31.2285714286
318,30.6285714286,31.2285714286
319,30.6380952381,31.2
320,30.6,31.2
321,30.5904761905,31.1714285714
322,30.5904761905,31.2
323,30.6,31.2
324,30.580952381,31.2
325,30.5428571429,31.2
326,30.5428571429,31.2
327,30.5333333333,31.2
328,30.5238095238,31.2285714286
329,30.5142857143,31.2
330,30.5333333333,31.2
331,30.5142857143,31.1714285714
332,30.5047619048,31.1714285714
333,30.5238095238,31.1714285714
334,30.5047619048,31.2
335,30.5047619048,31.2
336,30.4857142857,31.2
337,30.4761904762,31.1428571429
338,30.4571428571,31.1428571429
339,30.4476190476,31.1428571429
340,30.4571428571,31.1428571429
341,30.4476190476,31.1142857143
342,30.4571428571,31.1142857143
343,30.4476190476,31.1142857143
344,30.4380952381,31.1142857143
345,30.4380952381,31.1142857143
346,30.4571428571,31.1142857143
347,30.4476190476,31.1142857143
348,30.4476190476,31.1142857143
349,30.419047619,31.1142857143
350,30.4095238095,31.0857142857
351,30.4,31.0571428571
352,30.380952381,31.0857142857
353,30.3714285714,31.0857142857
354,30.3619047619,31.0857142857
355,30.380952381,31.0857142857
356,30.3619047619,31.0857142857
357,30.3619047619,31.0857142857
358,30.3714285714,31.0857142857
359,30.3523809524,31.0571428571
360,30.3523809524,31.0571428571
361,30.3714285714,31.0571428571
362,30.3523809524,31.0571428571
363,30.3333333333,31.0857142857
364,30.3333333333,31.0857142857
365,30.3142857143,31.0857142857
366,30.3142857143,31.0857142857
367,30.3238095238,31.0857142857
368,30.3047619048,31.0857142857
369,30.2952380952,31.1142857143
370,30.2857142857,31.1142857143
371,30.2857142857,31.1428571429
372,30.2952380952,31.1428571429
373,30.2857142857,31.1714285714
374,30.2761904762,31.1714285714
375,30.2857142857,31.2285714286
376,30.2761904762,31.2285714286
377,30.2761904762,31.2285714286
378,30.2761904762,31.2285714286
379,30.2476190476,31.2
380,30.2285714286,31.2285714286
381,30.2380952381,31.1428571429
382,30.2285714286,31.1428571429
383,30.2285714286,31.1428571429
384,30.2380952381,31.1428571429
385,30.219047619,31.1428571429
386,30.219047619,31.1428571429
387,30.219047619,31.1428571429
388,30.219047619,31.1428571429
389,30.2,31.1428571429
390,30.2095238095,31.1428571429
391,30.2095238095,31.1428571429
392,30.2,31.1428571429
393,30.1619047619,31.1428571429
394,30.1619047619,31.0857142857
395,30.1714285714,31.0857142857
396,30.1619047619,31.0857142857
397,30.1333333333,31.0857142857
398,30.1428571429,31.0857142857
399,30.1238095238,31.1142857143
400,30.1428571429,31.1142857143
401,30.1333333333,31.1142857143
402,30.1238095238,31.0857142857
403,30.1238095238,31.0571428571
404,30.1047619048,31.0571428571
405,30.0857142857,31.0857142857
406,30.0857142857,31.0857142857
407,30.0857142857,31.0857142857
408,30.0571428571,31.0857142857
409,30.0666666667,31.0857142857
410,30.0666666667,31.0571428571
411,30.0571428571,31.0571428571
412,30.0476190476,31.0571428571
413,30.0571428571,31.0571428571
414,30.0380952381,31.0571428571
415,30.019047619,31.0571428571
416,30.019047619,31.0285714286
417,30.019047619,31.0285714286
418,30.019047619,31.0285714286
419,30.0285714286,31.0285714286
420,30.0285714286,31.0571428571
421,30.0380952381,31.0857142857
422,30.0380952381,31.0857142857
423,30.0285714286,31.0857142857
424,30.0285714286,31.0857142857
425,30.0285714286,31.0285714286
426,30.0285714286,31.0285714286
427,30.0285714286,31.0285714286
428,30.0285714286,30.9714285714
429,30.0095238095,30.9714285714
430,29.9904761905,30.9428571429
431,29.980952381,30.9428571429
432,29.980952381,30.9428571429
433,29.980952381,30.9428571429
434,29.9714285714,30.9428571429
435,29.9714285714,30.9428571429
436,29.9714285714,30.9428571429
437,29.9619047619,30.9428571429
438,29.9619047619,30.8857142857
439,29.9619047619,30.9142857143
440,29.9714285714,30.9142857143
441,29.9904761905,30.9142857143
442,30.0,30.9428571429
443,29.980952381,30.9428571429
444,29.9619047619,30.9142857143
445,29.9428571429,30.9142857143
446,29.9428571429,30.9428571429
447,29.9333333333,30.9428571429
448,29.9428571429,30.9714285714
449,29.9428571429,30.9428571429
450,29.9428571429,30.9428571429
451,29.9428571429,30.9428571429
452,29.9428571429,30.9428571429
453,29.9428571429,30.9428571429
454,29.9523809524,30.9428571429
455,29.9619047619,30.9428571429
456,29.9523809524,30.9142857143
457,29.9523809524,30.9142857143
458,29.9619047619,30.8857142857
459,29.9619047619,30.8857142857
460,29.9619047619,30.9142857143
461,29.9523809524,30.9142857143
462,29.9333333333,30.9142857143
463,29.9333333333,30.9142857143
464,29.9142857143,30.9142857143
465,29.9047619048,30.9142857143
466,29.9047619048,30.9142857143
467,29.9142857143,30.9142857143
468,29.8952380952,30.8571428571
469,29.8857142857,30.8285714286
470,29.8952380952,30.8285714286
471,29.8952380952,30.8285714286
472,29.8952380952,30.8571428571
473,29.8857142857,30.8571428571
474,29.8666666667,30.8571428571
475,29.8380952381,30.8857142857
476,29.8476190476,30.8857142857
477,29.8476190476,30.8857142857
478,29.8380952381,30.8857142857
479,29.819047619,30.8571428571
480,29.8095238095,30.8571428571
481,29.819047619,30.8857142857
482,29.819047619,30.8571428571
483,29.8095238095,30.8571428571
484,29.8095238095,30.8285714286
485,29.8,30.8285714286
486,29.8095238095,30.8285714286
487,29.8095238095,30.8571428571
488,29.7619047619,30.8571428571
489,29.7428571429,30.8571428571
490,29.7333333333,30.8571428571
491,29.7047619048,30.8571428571
492,29.6952380952,30.8571428571
493,29.6952380952,30.8571428571
494,29.6952380952,30.8857142857
495,29.6761904762,30.8857142857
496,29.6666666667,30.8857142857
497,29.6571428571,30.9142857143
498,29.6666666667,30.8857142857
499,29.6571428571,30.8857142857
500,29.6571428571,30.8571428571
501,29.6571428571,30.8285714286
502,29.6380952381,30.8285714286
503,29.6380952381,30.8285714286
504,29.6285714286,30.8285714286
505,29.6095238095,30.8285714286
506,29.619047619,30.8285714286
507,29.619047619,30.8285714286
508,29.619047619,30.8285714286
509,29.619047619,30.8285714286
510,29.6285714286,30.8285714286
511,29.6380952381,30.8285714286
512,29.6380952381,30.8285714286
513,29.6285714286,30.8285714286
514,29.619047619,30.8285714286
515,29.6,30.8285714286
516,29.5714285714,30.8285714286
517,29.5714285714,30.8285714286
518,29.5714285714,30.8285714286
519,29.580952381,30.8285714286
520,29.580952381,30.8285714286
521,29.5714285714,30.8285714286
522,29.5619047619,30.8
523,29.5523809524,30.8
524,29.5333333333,30.8
525,29.5238095238,30.8
526,29.5142857143,30.8
527,29.5142857143,30.8
528,29.5047619048,30.8
529,29.4952380952,30.8
530,29.5142857143,30.8
531,29.5142857143,30.8
532,29.5142857143,30.7714285714
533,29.5142857143,30.7714285714
534,29.4952380952,30.7714285714
535,29.4857142857,30.7142857143
536,29.4857142857,30.7142857143
537,29.4857142857,30.7142857143
538,29.4857142857,30.7428571429
539,29.4952380952,30.6571428571
540,29.5047619048,30.6285714286
541,29.4952380952,30.6285714286
542,29.4952380952,30.6285714286
543,29.5047619048,30.6571428571
544,29.5047619048,30.6571428571
545,29.5047619048,30.6571428571
546,29.4952380952,30.6571428571
547,29.4952380952,30.6571428571
548,29.5047619048,30.6571428571
549,29.4857142857,30.6571428571
550,29.4857142857,30.6571428571
551,29.4761904762,30.6571428571
552,29.4761904762,30.6285714286
553,29.4761904762,30.6285714286
554,29.4761904762,30.6571428571
555,29.4761904762,30.6571428571
556,29.4571428571,30.6571428571
557,29.4476190476,30.6571428571
558,29.4380952381,30.6571428571
559,29.4571428571,30.6285714286
560,29.4761904762,30.6285714286
561,29.4666666667,30.6285714286
562,29.4571428571,30.6285714286
563,29.4380952381,30.6285714286
564,29.4285714286,30.6571428571
565,29.4380952381,30.6857142857
566,29.4285714286,30.6857142857
567,29.4095238095,30.6857142857
568,29.419047619,30.6857142857
569,29.419047619,30.6857142857
570,29.4095238095,30.6571428571
571,29.4095238095,30.6571428571
572,29.4,30.6571428571
573,29.380952381,30.6857142857
574,29.3714285714,30.6857142857
575,29.3714285714,30.6857142857
576,29.3619047619,30.6571428571
577,29.3619047619,30.6571428571
578,29.3619047619,30.6571428571
579,29.3619047619,30.6571428571
580,29.3523809524,30.6571428571
581,29.3333333333,30.6285714286
582,29.3333333333,30.6285714286
583,29.3333333333,30.6285714286
584,29.3333333333,30.6285714286
585,29.3238095238,30.6571428571
586,29.3238095238,30.6571428571
587,29.3238095238,30.6571428571
588,29.3238095238,30.6571428571
589,29.3333333333,30.6571428571
590,29.3333333333,30.6571428571
591,29.3333333333,30.6571428571
592,29.3428571429,30.6571428571
593,29.3428571429,30.6571428571
594,29.3238095238,30.6571428571
595,29.3142857143,30.6285714286
596,29.3142857143,30.6285714286
597,29.3142857143,30.6285714286
598,29.3142857143,30.6285714286
599,29.3238095238,30.6285714286
600,29.3238095238,30.6
601,29.3142857143,30.6
602,29.3238095238,30.6
603,29.3142857143,30.6
604,29.3047619048,30.6
605,29.3047619048,30.6
606,29.3047619048,30.6
607,29.3047619048,30.6
608,29.3047619048,30.6
609,29.2952380952,30.6
610,29.3047619048,30.6
611,29.3047619048,30.6
612,29.3047619048,30.6285714286
613,29.2952380952,30.6285714286
614,29.2952380952,30.6285714286
615,29.2952380952,30.6285714286
616,29.2857142857,30.6285714286
617,29.2761904762,30.6285714286
618,29.2761904762,30.6285714286
619,29.2761904762,30.6285714286
620,29.2761904762,30.6285714286
621,29.2857142857,30.6285714286
622,29.2761904762,30.6285714286
623,29.2666666667,30.6285714286
624,29.2571428571,30.6285714286
625,29.2571428571,30.6285714286
626,29.2571428571,30.6285714286
627,29.2571428571,30.6571428571
628,29.2571428571,30.6571428571
629,29.2476190476,30.6
630,29.2285714286,30.6
631,29.219047619,30.5714285714
632,29.219047619,30.5714285714
633,29.2095238095,30.5714285714
634,29.2095238095,30.5714285714
635,29.2,30.6
636,29.2,30.6
637,29.2,30.6
638,29.1904761905,30.5714285714
639,29.1904761905,30.5714285714
640,29.2,30.5714285714
641,29.2,30.5714285714
642,29.180952381,30.5714285714
643,29.180952381,30.5142857143
644,29.1714285714,30.5142857143
645,29.1714285714,30.5142857143
646,29.1714285714,30.4857142857
647,29.1714285714,30.4857142857
648,29.1714285714,30.4857142857
649,29.1714285714,30.4857142857
650,29.1523809524,30.4857142857
651,29.1523809524,30.4571428571
652,29.1523809524,30.4571428571
653,29.1714285714,30.4857142857
654,29.180952381,30.4857142857
655,29.1619047619,30.4857142857
656,29.1523809524,30.5142857143
657,29.1523809524,30.4857142857
658,29.1428571429,30.4857142857
659,29.1333333333,30.4857142857
660,29.1428571429,30.4857142857
661,29.1333333333,30.4857142857
662,29.1333333333,30.4857142857
663,29.1333333333,30.4857142857
664,29.1238095238,30.4857142857
665,29.1333333333,30.4857142857
666,29.1333333333,30.4857142857
667,29.1333333333,30.5142857143
668,29.1238095238,30.4857142857
669,29.1333333333,30.4571428571
670,29.1333333333,30.4285714286
671,29.1333333333,30.4285714286
672,29.1238095238,30.4571428571
673,29.1238095238,30.4571428571
674,29.1142857143,30.4571428571
675,29.1142857143,30.4571428571
676,29.1142857143,30.4571428571
677,29.1142857143,30.4571428571
678,29.1142857143,30.4571428571
679,29.1142857143,30.4571428571
680,29.1047619048,30.4571428571
681,29.1047619048,30.4571428571
682,29.1047619048,30.4571428571
683,29.0952380952,30.4571428571
684,29.0857142857,30.4571428571
685,29.0857142857,30.4571428571
686,29.0761904762,30.4571428571
687,29.0666666667,30.4571428571
688,29.0666666667,30.4285714286
689,29.0761904762,30.4
690,29.0761904762,30.4
691,29.0666666667,30.4
692,29.0571428571,30.4285714286
693,29.0476190476,30.4285714286
694,29.0380952381,30.4285714286
695,29.0380952381,30.4285714286
696,29.0380952381,30.4285714286
697,29.019047619,30.4285714286
698,29.019047619,30.4285714286
699,29.0095238095,30.4285714286
700,28.9904761905,30.4285714286
701,28.980952381,30.4285714286
702,28.980952381,30.4285714286
703,28.9904761905,30.4285714286
704,29.0,30.4285714286
705,29.0095238095,30.4285714286
706,29.0095238095,30.4285714286
707,29.0095238095,30.4285714286
708,29.0095238095,30.4285714286
709,29.0,30.4285714286
710,29.0095238095,30.4285714286
711,29.0,30.4285714286
712,29.0,30.4285714286
713,29.0,30.4285714286
714,28.980952381,30.4285714286
715,28.9904761905,30.4285714286
716,29.0,30.4285714286
717,28.9714285714,30.4
718,28.9619047619,30.4
719,28.9714285714,30.4
720,28.9619047619,30.4
721,28.9619047619,30.4
722,28.9619047619,30.4
723,28.9714285714,30.3714285714
724,28.9714285714,30.3714285714
725,28.9714285714,30.3714285714
726,28.9714285714,30.3714285714
727,28.9714285714,30.3714285714
728,28.9714285714,30.3714285714
729,28.9714285714,30.3714285714
730,28.9714285714,30.4
731,28.9619047619,30.4
732,28.9523809524,30.4
733,28.9523809524,30.4
734,28.9523809524,30.4
735,28.9428571429,30.4
736,28.9428571429,30.4285714286
737,28.9428571429,30.4
738,28.9333333333,30.4
739,28.9333333333,30.4
740,28.9333333333,30.4
741,28.9333333333,30.4
742,28.9333333333,30.4
743,28.9333333333,30.3714285714
744,28.9333333333,30.3714285714
745,28.9238095238,30.3428571429
746,28.9238095238,30.3428571429
747,28.9238095238,30.3428571429
748,28.9238095238,30.3428571429
749,28.9238095238,30.3428571429
750,28.9142857143,30.3428571429
751,28.9047619048,30.3428571429
752,28.9047619048,30.3714285714
753,28.9047619048,30.3714285714
754,28.9047619048,30.3714285714
755,28.8952380952,30.3714285714
756,28.8952380952,30.3714285714
757,28.8952380952,30.3714285714
758,28.8952380952,30.3428571429
759,28.8857142857,30.3428571429
760,28.8857142857,30.3428571429
761,28.8857142857,30.3428571429
762,28.8761904762,30.3142857143
763,28.8761904762,30.3142857143
764,28.8761904762,30.3142857143
765,28.8666666667,30.3142857143
766,28.8666666667,30.2857142857
767,28.8476190476,30.3142857143
768,28.8476190476,30.3428571429
769,28.8380952381,30.3142857143
770,28.8476190476,30.3142857143
771,28.8476190476,30.3142857143
772,28.8571428571,30.3142857143
773,28.8476190476,30.3142857143
774,28.8476190476,30.3142857143
775,28.8476190476,30.3142857143
776,28.8380952381,30.3142857143
777,28.8380952381,30.3428571429
778,28.8380952381,30.3428571429
779,28.8380952381,30.3428571429
780,28.8285714286,30.3428571429
781,28.8285714286,30.3428571429
782,28.8285714286,30.3428571429
783,28.8285714286,30.3428571429
784,28.819047619,30.3428571429
785,28.819047619,30.3428571429
786,28.819047619,30.3428571429
787,28.8095238095,30.3428571429
788,28.8095238095,30.3428571429
789,28.8095238095,30.3428571429
790,28.819047619,30.3428571429
791,28.8095238095,30.3428571429
792,28.780952381,30.3428571429
793,28.7714285714,30.3428571429
794,28.7619047619,30.3142857143
795,28.7619047619,30.3142857143
796,28.7523809524,30.2857142857
797,28.7333333333,30.2857142857
798,28.7238095238,30.2571428571
799,28.7238095238,30.2285714286
800,28.7047619048,30.2285714286
801,28.7047619048,30.2
802,28.7047619048,30.2
803,28.7047619048,30.2285714286
804,28.6857142857,30.2285714286
805,28.6857142857,30.2285714286
806,28.6857142857,30.2285714286
807,28.6761904762,30.2285714286
808,28.6761904762,30.2285714286
809,28.6761904762,30.2285714286
810,28.6857142857,30.2285714286
811,28.6857142857,30.2285714286
812,28.6857142857,30.2285714286
813,28.6761904762,30.2285714286
814,28.6761904762,30.2285714286
815,28.6761904762,30.2285714286
816,28.6761904762,30.2285714286
817,28.6666666667,30.2285714286
818,28.6666666667,30.2285714286
819,28.6666666667,30.2285714286
820,28.6666666667,30.2285714286
821,28.6666666667,30.2285714286
822,28.6666666667,30.2285714286
823,28.6666666667,30.2285714286
824,28.6666666667,30.2285714286
825,28.6476190476,30.2571428571
826,28.6476190476,30.2857142857
827,28.6476190476,30.2857142857
828,28.6476190476,30.2857142857
829,28.6476190476,30.2857142857
830,28.6476190476,30.2857142857
831,28.6476190476,30.2571428571
832,28.6476190476,30.2571428571
833,28.6380952381,30.2857142857
834,28.6380952381,30.2857142857
835,28.6285714286,30.2857142857
836,28.619047619,30.2857142857
837,28.6095238095,30.2857142857
838,28.619047619,30.2857142857
839,28.619047619,30.2857142857
840,28.619047619,30.2857142857
841,28.619047619,30.2857142857
842,28.6095238095,30.2857142857
843,28.6,30.2857142857
844,28.6,30.3142857143
845,28.6,30.3142857143
846,28.6,30.3142857143
847,28.6095238095,30.2857142857
848,28.6095238095,30.2571428571
849,28.6095238095,30.2857142857
850,28.6095238095,30.2857142857
851,28.6095238095,30.2857142857
852,28.6,30.2857142857
853,28.6095238095,30.2857142857
854,28.6095238095,30.2857142857
855,28.6,30.2857142857
856,28.6095238095,30.2571428571
857,28.6,30.2285714286
858,28.5904761905,30.2285714286
859,28.5904761905,30.2285714286
860,28.5904761905,30.2285714286
861,28.6,30.2285714286
862,28.6095238095,30.2285714286
863,28.6095238095,30.2285714286
864,28.6095238095,30.2285714286
865,28.6,30.2285714286
866,28.6095238095,30.2285714286
867,28.6,30.2285714286
868,28.5904761905,30.2285714286
869,28.580952381,30.2285714286
870,28.580952381,30.2285714286
871,28.5904761905,30.2571428571
872,28.5904761905,30.2285714286
873,28.5904761905,30.2285714286
874,28.580952381,30.2285714286
875,28.580952381,30.2285714286
876,28.5714285714,30.2
877,28.5619047619,30.2
878,28.5619047619,30.2
879,28.5619047619,30.2
880,28.5714285714,30.2
881,28.5714285714,30.2
882,28.5714285714,30.2
883,28.5714285714,30.2
884,28.5714285714,30.2
885,28.5523809524,30.1714285714
886,28.5428571429,30.1714285714
887,28.5238095238,30.1714285714
888,28.5238095238,30.1714285714
889,28.5238095238,30.1428571429
890,28.5142857143,30.1428571429
891,28.5142857143,30.1428571429
892,28.5142857143,30.1428571429
893,28.5047619048,30.1428571429
894,28.5047619048,30.1428571429
895,28.5047619048,30.1428571429
896,28.5047619048,30.1428571429
897,28.5047619048,30.1428571429
898,28.5047619048,30.1428571429
899,28.5047619048,30.1142857143
900,28.5238095238,30.1142857143
901,28.5333333333,30.1142857143
902,28.5142857143,30.1142857143
903,28.5238095238,30.1142857143
904,28.5428571429,30.1142857143
905,28.5523809524,30.1142857143
906,28.5523809524,30.1142857143
907,28.5523809524,30.1428571429
908,28.5428571429,30.1428571429
909,28.5428571429,30.1428571429
910,28.5428571429,30.1428571429
911,28.5428571429,30.1428571429
