,train_errs,val_errs
126,32.5142857143,33.8285714286
127,32.4761904762,33.7714285714
128,32.4285714286,33.7428571429
129,32.3523809524,33.7142857143
130,32.3238095238,33.6857142857
131,32.2761904762,33.6571428571
132,32.2476190476,33.7142857143
133,32.2571428571,33.7428571429
134,32.1714285714,33.7142857143
135,32.2,33.6571428571
136,32.1904761905,33.6285714286
137,32.1142857143,33.6857142857
138,32.0952380952,33.7142857143
139,32.0857142857,33.7142857143
140,32.0380952381,33.6
141,32.019047619,33.5714285714
142,32.0095238095,33.5714285714
143,31.980952381,33.5428571429
144,31.9714285714,33.4857142857
145,31.9523809524,33.4285714286
146,31.9333333333,33.3142857143
147,31.9142857143,33.3142857143
148,31.8952380952,33.2857142857
149,31.9047619048,33.2857142857
150,31.9142857143,33.2857142857
151,31.9238095238,33.2
152,31.8761904762,33.1428571429
153,31.8571428571,33.1142857143
154,31.8571428571,33.0571428571
155,31.8095238095,33.0857142857
156,31.7523809524,33.0571428571
157,31.6761904762,33.0285714286
158,31.6476190476,32.8857142857
159,31.6,32.8285714286
160,31.6095238095,32.8
161,31.6,32.7714285714
162,31.6285714286,32.7428571429
163,31.580952381,32.7428571429
164,31.5619047619,32.7142857143
165,31.5714285714,32.6857142857
166,31.5904761905,32.6857142857
167,31.580952381,32.6571428571
168,31.5619047619,32.6571428571
169,31.5238095238,32.6571428571
170,31.4761904762,32.6571428571
171,31.4857142857,32.6285714286
172,31.4952380952,32.6
173,31.4666666667,32.5714285714
174,31.4571428571,32.5714285714
175,31.4761904762,32.5428571429
176,31.4761904762,32.6
177,31.4476190476,32.6285714286
178,31.4285714286,32.6285714286
179,31.4,32.6
180,31.380952381,32.5428571429
181,31.3523809524,32.5142857143
182,31.3523809524,32.5428571429
183,31.3333333333,32.5714285714
184,31.3142857143,32.6
185,31.2857142857,32.6285714286
186,31.2952380952,32.6285714286
187,31.2857142857,32.5428571429
188,31.3047619048,32.5428571429
189,31.3047619048,32.4857142857
190,31.3047619048,32.5142857143
191,31.2857142857,32.4571428571
192,31.2761904762,32.4
193,31.2571428571,32.4
194,31.2380952381,32.4
195,31.2380952381,32.4571428571
196,31.2476190476,32.4571428571
197,31.2476190476,32.4571428571
198,31.2380952381,32.4285714286
199,31.219047619,32.4285714286
200,31.2,32.4
201,31.1904761905,32.3714285714
202,31.2,32.3428571429
203,31.2285714286,32.3714285714
204,31.219047619,32.3428571429
205,31.2285714286,32.3142857143
206,31.2095238095,32.2857142857
207,31.180952381,32.2857142857
208,31.2,32.2571428571
209,31.2,32.2
210,31.2,32.1714285714
211,31.2,32.1714285714
212,31.1904761905,32.1714285714
213,31.1714285714,32.1714285714
214,31.1714285714,32.1714285714
215,31.1714285714,32.1714285714
216,31.1523809524,32.1142857143
217,31.1333333333,32.1142857143
218,31.1428571429,32.0857142857
219,31.1428571429,32.1142857143
220,31.1333333333,32.1142857143
221,31.1238095238,32.0857142857
222,31.1142857143,32.0285714286
223,31.0952380952,32.0857142857
224,31.0761904762,32.0857142857
225,31.0761904762,32.1142857143
226,31.0952380952,32.1142857143
227,31.0571428571,32.1428571429
228,31.0380952381,32.1428571429
229,31.0095238095,32.1428571429
230,30.9714285714,32.1142857143
231,30.9619047619,32.0285714286
232,30.9238095238,32.0285714286
233,30.9047619048,32.0857142857
234,30.8952380952,32.0285714286
235,30.8952380952,32.0
236,30.8857142857,31.9428571429
237,30.8380952381,31.9428571429
238,30.8285714286,31.9428571429
239,30.8285714286,31.9142857143
240,30.8571428571,31.9142857143
241,30.8571428571,31.8857142857
242,30.8476190476,31.8571428571
243,30.8476190476,31.8571428571
244,30.8476190476,31.8
245,30.8571428571,31.7428571429
246,30.8571428571,31.7714285714
247,30.8857142857,31.7428571429
248,30.8761904762,31.7142857143
249,30.8666666667,31.6857142857
250,30.8571428571,31.6857142857
251,30.8761904762,31.6
252,30.8761904762,31.6
253,30.8857142857,31.5714285714
254,30.8857142857,31.5428571429
255,30.8857142857,31.5428571429
256,30.8952380952,31.5428571429
257,30.8761904762,31.5428571429
258,30.8857142857,31.5428571429
259,30.8571428571,31.5428571429
260,30.819047619,31.5428571429
261,30.819047619,31.5428571429
262,30.8,31.5428571429
263,30.7904761905,31.5428571429
264,30.780952381,31.5714285714
265,30.7714285714,31.6
266,30.7523809524,31.6
267,30.7619047619,31.6
268,30.780952381,31.5714285714
269,30.8,31.5428571429
270,30.7714285714,31.5428571429
271,30.7428571429,31.5714285714
272,30.7047619048,31.5428571429
273,30.6952380952,31.5428571429
274,30.6952380952,31.6
275,30.6952380952,31.6
276,30.6952380952,31.6
277,30.7047619048,31.6
278,30.7333333333,31.6
279,30.7238095238,31.6285714286
280,30.7047619048,31.6285714286
281,30.6952380952,31.6571428571
282,30.6761904762,31.6285714286
283,30.6666666667,31.6285714286
284,30.6476190476,31.5714285714
285,30.6380952381,31.5714285714
286,30.6285714286,31.5714285714
287,30.619047619,31.5428571429
288,30.6095238095,31.5142857143
289,30.619047619,31.4857142857
290,30.5904761905,31.5142857143
291,30.580952381,31.4857142857
292,30.5523809524,31.4571428571
293,30.5523809524,31.4571428571
294,30.5523809524,31.4285714286
295,30.5523809524,31.4
296,30.5619047619,31.4
297,30.5619047619,31.4
298,30.5428571429,31.4
299,30.5333333333,31.4285714286
300,30.5142857143,31.4285714286
301,30.5047619048,31.4
302,30.5047619048,31.4
303,30.5047619048,31.4
304,30.4761904762,31.4
305,30.4571428571,31.4
306,30.4571428571,31.4
307,30.4666666667,31.4
308,30.4666666667,31.4
309,30.4476190476,31.3714285714
310,30.4285714286,31.4
311,30.419047619,31.4
312,30.4,31.4
313,30.4,31.4
314,30.3904761905,31.4
315,30.4095238095,31.3428571429
316,30.4095238095,31.3428571429
317,30.4095238095,31.3142857143
318,30.380952381,31.3428571429
319,30.380952381,31.3428571429
320,30.3619047619,31.3428571429
321,30.3619047619,31.3428571429
322,30.3523809524,31.3428571429
323,30.3333333333,31.3428571429
324,30.3238095238,31.3142857143
325,30.3238095238,31.3142857143
326,30.3142857143,31.2857142857
327,30.3142857143,31.2571428571
328,30.3047619048,31.2857142857
329,30.3047619048,31.2857142857
330,30.2761904762,31.2857142857
331,30.2476190476,31.2857142857
332,30.2476190476,31.2857142857
333,30.2380952381,31.2857142857
334,30.2380952381,31.2857142857
335,30.2380952381,31.2285714286
336,30.2380952381,31.2285714286
337,30.2285714286,31.2571428571
338,30.219047619,31.2571428571
339,30.2095238095,31.2571428571
340,30.2095238095,31.2285714286
341,30.2,31.2285714286
342,30.1904761905,31.2
343,30.180952381,31.2
344,30.1904761905,31.2
345,30.1904761905,31.2
346,30.1904761905,31.2
347,30.2,31.2
348,30.2,31.2
349,30.1904761905,31.2
350,30.1714285714,31.2
351,30.1619047619,31.2285714286
352,30.1523809524,31.2285714286
353,30.1333333333,31.2285714286
354,30.1333333333,31.2285714286
355,30.1047619048,31.2285714286
356,30.0952380952,31.2285714286
357,30.0857142857,31.2285714286
358,30.0857142857,31.2285714286
359,30.0761904762,31.2285714286
360,30.0857142857,31.2
361,30.0761904762,31.2
362,30.0666666667,31.2
363,30.0571428571,31.2
364,30.0571428571,31.1714285714
365,30.0285714286,31.1714285714
366,30.0285714286,31.2
367,30.0285714286,31.2285714286
368,30.0285714286,31.2285714286
369,30.019047619,31.2285714286
370,30.019047619,31.2285714286
371,30.019047619,31.2
372,30.0285714286,31.2
373,30.0380952381,31.2
374,30.019047619,31.2
375,30.0,31.2
376,30.0095238095,31.2285714286
377,30.0,31.2285714286
378,30.0,31.2
379,30.0,31.2
380,29.9904761905,31.2
381,30.0,31.2285714286
382,30.0,31.2285714286
383,29.9619047619,31.2285714286
384,29.9619047619,31.2285714286
385,29.9523809524,31.2285714286
386,29.9523809524,31.2
387,29.9428571429,31.1714285714
388,29.9333333333,31.1714285714
389,29.9238095238,31.1714285714
390,29.9238095238,31.2
391,29.9238095238,31.2
392,29.9238095238,31.2285714286
393,29.9142857143,31.2285714286
394,29.9238095238,31.2
395,29.9047619048,31.2285714286
396,29.9047619048,31.2285714286
397,29.8952380952,31.2285714286
398,29.8857142857,31.2285714286
399,29.8857142857,31.2285714286
400,29.8666666667,31.2285714286
401,29.8761904762,31.2285714286
402,29.8857142857,31.2285714286
403,29.8761904762,31.2285714286
404,29.8666666667,31.2285714286
405,29.8666666667,31.2
406,29.8571428571,31.1428571429
407,29.8571428571,31.1428571429
408,29.8476190476,31.1428571429
409,29.8380952381,31.1428571429
410,29.8285714286,31.1428571429
411,29.819047619,31.1428571429
412,29.8095238095,31.1428571429
413,29.7904761905,31.1142857143
414,29.7619047619,31.0571428571
415,29.7619047619,31.0571428571
416,29.780952381,31.0285714286
417,29.7714285714,31.0
418,29.780952381,31.0
419,29.7619047619,31.0
420,29.7619047619,31.0
421,29.7619047619,30.9428571429
422,29.7523809524,30.9714285714
423,29.7523809524,30.9714285714
424,29.7333333333,30.9714285714
425,29.7333333333,30.9428571429
426,29.7142857143,30.9428571429
427,29.7047619048,30.9428571429
428,29.6952380952,30.9428571429
429,29.6857142857,30.9428571429
430,29.6857142857,30.9428571429
431,29.6761904762,30.9428571429
432,29.6761904762,30.9142857143
433,29.6761904762,30.8857142857
434,29.6571428571,30.8857142857
435,29.6571428571,30.8857142857
436,29.6476190476,30.8857142857
437,29.6476190476,30.8571428571
438,29.6476190476,30.8571428571
439,29.6380952381,30.8571428571
440,29.6571428571,30.8571428571
441,29.6666666667,30.8571428571
442,29.6666666667,30.8571428571
443,29.6571428571,30.8
444,29.6571428571,30.8
445,29.6666666667,30.7714285714
446,29.6666666667,30.7714285714
447,29.6666666667,30.7714285714
448,29.6666666667,30.7714285714
449,29.6666666667,30.7714285714
450,29.6666666667,30.8
451,29.6476190476,30.8
452,29.6285714286,30.8
453,29.6285714286,30.8
454,29.6380952381,30.8
455,29.619047619,30.8
456,29.619047619,30.8
457,29.6285714286,30.8
458,29.6285714286,30.8
459,29.6285714286,30.7714285714
460,29.619047619,30.7714285714
461,29.6095238095,30.7714285714
462,29.6095238095,30.7714285714
463,29.6095238095,30.7714285714
464,29.6095238095,30.7428571429
465,29.6,30.7428571429
466,29.5904761905,30.7428571429
467,29.6,30.7428571429
468,29.6,30.7428571429
469,29.619047619,30.7428571429
470,29.619047619,30.7428571429
471,29.6095238095,30.7428571429
472,29.6,30.7428571429
473,29.6,30.7428571429
474,29.6,30.7428571429
475,29.6,30.7428571429
476,29.619047619,30.7428571429
477,29.619047619,30.7428571429
478,29.619047619,30.7714285714
479,29.6095238095,30.7714285714
480,29.6095238095,30.7714285714
481,29.5904761905,30.7714285714
482,29.5714285714,30.7428571429
483,29.5714285714,30.7428571429
484,29.580952381,30.7428571429
485,29.580952381,30.7428571429
486,29.5714285714,30.7428571429
487,29.5619047619,30.7428571429
488,29.5619047619,30.7142857143
489,29.5619047619,30.7142857143
490,29.5523809524,30.7142857143
491,29.5428571429,30.7142857143
492,29.5428571429,30.7142857143
493,29.5238095238,30.7142857143
494,29.5142857143,30.7142857143
495,29.5142857143,30.7142857143
496,29.5142857143,30.6857142857
497,29.5047619048,30.6857142857
498,29.4952380952,30.6571428571
499,29.4952380952,30.6571428571
500,29.4761904762,30.6571428571
501,29.4761904762,30.6571428571
502,29.4666666667,30.6571428571
503,29.4476190476,30.6571428571
504,29.4380952381,30.6571428571
505,29.4380952381,30.6571428571
506,29.4380952381,30.6571428571
507,29.419047619,30.6571428571
508,29.4285714286,30.6571428571
509,29.4285714286,30.6571428571
510,29.4285714286,30.6571428571
511,29.419047619,30.6571428571
512,29.4,30.6571428571
513,29.4095238095,30.6571428571
514,29.419047619,30.6571428571
515,29.4095238095,30.6571428571
516,29.4,30.6571428571
517,29.3904761905,30.6571428571
518,29.380952381,30.6571428571
519,29.380952381,30.6571428571
520,29.3714285714,30.6571428571
521,29.3904761905,30.6571428571
522,29.380952381,30.6571428571
523,29.380952381,30.6857142857
524,29.380952381,30.6857142857
525,29.4,30.6857142857
526,29.380952381,30.6857142857
527,29.3714285714,30.6571428571
528,29.380952381,30.6571428571
529,29.3619047619,30.6571428571
530,29.3619047619,30.6857142857
531,29.3428571429,30.6857142857
532,29.3333333333,30.6857142857
533,29.3333333333,30.6857142857
534,29.3333333333,30.6857142857
535,29.3428571429,30.6857142857
536,29.3428571429,30.6857142857
537,29.3428571429,30.6285714286
538,29.3333333333,30.6285714286
539,29.3428571429,30.6285714286
540,29.3428571429,30.6285714286
541,29.3428571429,30.6285714286
542,29.3523809524,30.6285714286
543,29.3333333333,30.6285714286
544,29.3333333333,30.6285714286
545,29.3333333333,30.6285714286
546,29.3333333333,30.6285714286
547,29.3333333333,30.6571428571
548,29.3238095238,30.6571428571
549,29.3047619048,30.6571428571
550,29.3047619048,30.6857142857
551,29.3047619048,30.6857142857
552,29.2857142857,30.7142857143
553,29.2857142857,30.7142857143
554,29.2857142857,30.7142857143
555,29.2857142857,30.7142857143
556,29.2857142857,30.7142857143
557,29.2761904762,30.7142857143
558,29.2761904762,30.6857142857
559,29.2761904762,30.6857142857
560,29.2857142857,30.6857142857
561,29.2761904762,30.6857142857
562,29.2666666667,30.6857142857
563,29.2666666667,30.6571428571
564,29.2571428571,30.6571428571
565,29.2571428571,30.6571428571
566,29.2571428571,30.6571428571
567,29.2666666667,30.6571428571
568,29.2476190476,30.6571428571
569,29.2666666667,30.6571428571
570,29.2666666667,30.6571428571
571,29.2666666667,30.6571428571
572,29.2571428571,30.6285714286
573,29.2380952381,30.6285714286
574,29.2476190476,30.6571428571
575,29.2476190476,30.6571428571
576,29.2380952381,30.6571428571
577,29.2380952381,30.6857142857
578,29.2285714286,30.6571428571
579,29.2285714286,30.6285714286
580,29.2285714286,30.6
581,29.2285714286,30.6
582,29.219047619,30.6
583,29.219047619,30.6
584,29.219047619,30.6
585,29.219047619,30.6285714286
586,29.2,30.6285714286
587,29.2,30.6285714286
588,29.2,30.6285714286
589,29.1904761905,30.6285714286
590,29.180952381,30.6
591,29.180952381,30.6
592,29.180952381,30.6
593,29.2,30.6
594,29.2,30.6
595,29.2,30.6
596,29.1714285714,30.6
597,29.1619047619,30.6285714286
598,29.1714285714,30.6285714286
599,29.180952381,30.6285714286
600,29.180952381,30.6571428571
601,29.2,30.6571428571
602,29.219047619,30.6
603,29.219047619,30.6
604,29.2,30.6
605,29.1904761905,30.6
606,29.180952381,30.6
607,29.1619047619,30.5714285714
608,29.1619047619,30.6
609,29.1619047619,30.5714285714
610,29.1428571429,30.5714285714
611,29.1333333333,30.5714285714
612,29.1238095238,30.5714285714
613,29.1142857143,30.5714285714
614,29.1047619048,30.5714285714
615,29.1047619048,30.5714285714
616,29.1047619048,30.6
617,29.0857142857,30.6
618,29.0857142857,30.6
619,29.0857142857,30.6
620,29.0857142857,30.6
621,29.0857142857,30.5714285714
622,29.0666666667,30.5714285714
623,29.0571428571,30.5714285714
624,29.0571428571,30.5428571429
625,29.0571428571,30.5142857143
626,29.0666666667,30.4857142857
627,29.0666666667,30.4857142857
628,29.0571428571,30.4857142857
629,29.0476190476,30.4857142857
630,29.0380952381,30.4857142857
631,29.0380952381,30.5142857143
632,29.0380952381,30.5142857143
633,29.0380952381,30.5142857143
634,29.0476190476,30.4857142857
635,29.0476190476,30.4857142857
636,29.0476190476,30.4571428571
637,29.0476190476,30.4571428571
638,29.0571428571,30.4571428571
639,29.0571428571,30.4571428571
640,29.0571428571,30.4571428571
641,29.0571428571,30.4571428571
642,29.0476190476,30.4285714286
643,29.0476190476,30.4571428571
644,29.019047619,30.4571428571
645,29.0285714286,30.4571428571
646,29.0285714286,30.4571428571
647,29.0380952381,30.4571428571
648,29.0380952381,30.4571428571
649,29.019047619,30.4571428571
650,29.019047619,30.4285714286
651,29.0095238095,30.4285714286
652,29.0095238095,30.4285714286
653,29.0095238095,30.4285714286
654,29.0,30.4285714286
655,29.0,30.4285714286
656,28.980952381,30.4285714286
657,28.9714285714,30.4
658,28.9523809524,30.4
659,28.9428571429,30.3714285714
660,28.9523809524,30.3714285714
661,28.9428571429,30.3714285714
662,28.9333333333,30.3714285714
663,28.9142857143,30.3714285714
664,28.9047619048,30.3714285714
665,28.8952380952,30.3428571429
666,28.8857142857,30.3428571429
667,28.8761904762,30.3428571429
668,28.8666666667,30.3428571429
669,28.8666666667,30.3428571429
670,28.8571428571,30.3428571429
671,28.8571428571,30.3428571429
672,28.8571428571,30.3428571429
673,28.8476190476,30.3428571429
674,28.8476190476,30.3428571429
675,28.8476190476,30.3428571429
676,28.8476190476,30.3428571429
677,28.8095238095,30.3428571429
678,28.8285714286,30.3714285714
679,28.8285714286,30.3714285714
680,28.8285714286,30.3428571429
681,28.8285714286,30.3428571429
682,28.8285714286,30.3428571429
683,28.8285714286,30.3428571429
684,28.8380952381,30.3142857143
685,28.8380952381,30.3142857143
686,28.8380952381,30.3142857143
687,28.8285714286,30.3142857143
688,28.819047619,30.3428571429
689,28.819047619,30.3428571429
690,28.819047619,30.3428571429
691,28.819047619,30.3714285714
692,28.7904761905,30.3714285714
693,28.7714285714,30.3714285714
694,28.7714285714,30.3428571429
695,28.7714285714,30.3428571429
696,28.7619047619,30.3428571429
697,28.7619047619,30.3428571429
698,28.7523809524,30.3428571429
699,28.7333333333,30.3428571429
700,28.7333333333,30.3428571429
701,28.7333333333,30.3142857143
702,28.7333333333,30.3142857143
703,28.7428571429,30.3428571429
704,28.7333333333,30.3428571429
705,28.7333333333,30.3428571429
706,28.7333333333,30.3428571429
707,28.7333333333,30.3428571429
708,28.7428571429,30.3428571429
709,28.7428571429,30.3428571429
710,28.7428571429,30.3428571429
711,28.7428571429,30.3428571429
712,28.7428571429,30.3142857143
713,28.7428571429,30.3142857143
714,28.7428571429,30.3142857143
715,28.7333333333,30.3142857143
716,28.7142857143,30.3142857143
717,28.7142857143,30.3142857143
718,28.7142857143,30.3142857143
719,28.7047619048,30.3142857143
720,28.6952380952,30.3142857143
721,28.6952380952,30.2857142857
722,28.6952380952,30.2857142857
723,28.6952380952,30.2857142857
724,28.6857142857,30.2857142857
725,28.6857142857,30.2857142857
726,28.6761904762,30.2571428571
727,28.6666666667,30.2857142857
728,28.6666666667,30.2857142857
729,28.6666666667,30.2857142857
730,28.6666666667,30.3142857143
731,28.6761904762,30.3142857143
732,28.6761904762,30.3142857143
733,28.6761904762,30.2857142857
734,28.6761904762,30.2857142857
735,28.6666666667,30.2857142857
736,28.6666666667,30.2857142857
737,28.6571428571,30.2857142857
738,28.6571428571,30.2857142857
739,28.6666666667,30.2571428571
740,28.6571428571,30.2285714286
741,28.6571428571,30.2285714286
742,28.6476190476,30.2285714286
743,28.6476190476,30.2285714286
744,28.6380952381,30.2285714286
745,28.6285714286,30.2285714286
746,28.6285714286,30.2285714286
747,28.619047619,30.2285714286
748,28.6,30.2285714286
749,28.5904761905,30.2285714286
750,28.5904761905,30.2285714286
751,28.5904761905,30.2285714286
752,28.5904761905,30.2285714286
753,28.5904761905,30.2285714286
754,28.580952381,30.2285714286
755,28.580952381,30.2285714286
756,28.580952381,30.2285714286
757,28.5714285714,30.2285714286
758,28.5523809524,30.2285714286
759,28.5523809524,30.2285714286
760,28.5428571429,30.2285714286
761,28.5523809524,30.2285714286
762,28.5523809524,30.2285714286
763,28.5523809524,30.2285714286
764,28.5523809524,30.2285714286
765,28.5523809524,30.2285714286
766,28.5619047619,30.2285714286
767,28.5428571429,30.2285714286
768,28.5523809524,30.2285714286
769,28.5428571429,30.2285714286
770,28.5333333333,30.2
771,28.5238095238,30.2
772,28.5142857143,30.2
773,28.5047619048,30.1714285714
774,28.4857142857,30.1714285714
775,28.4857142857,30.1714285714
776,28.4761904762,30.1714285714
777,28.4857142857,30.1714285714
778,28.4952380952,30.1714285714
779,28.4952380952,30.1714285714
780,28.5047619048,30.1714285714
781,28.4857142857,30.1714285714
782,28.4857142857,30.1714285714
783,28.4857142857,30.1714285714
784,28.4857142857,30.1714285714
785,28.4857142857,30.2
786,28.4666666667,30.1714285714
787,28.4666666667,30.1714285714
788,28.4571428571,30.1714285714
789,28.4571428571,30.1714285714
790,28.4476190476,30.1428571429
791,28.4476190476,30.1428571429
792,28.4476190476,30.1428571429
793,28.4380952381,30.1428571429
794,28.4380952381,30.1428571429
795,28.419047619,30.1428571429
796,28.4285714286,30.0857142857
797,28.4285714286,30.0857142857
798,28.419047619,30.0857142857
799,28.4285714286,30.0857142857
800,28.4285714286,30.0857142857
801,28.4285714286,30.0571428571
802,28.4285714286,30.0571428571
803,28.4285714286,30.0571428571
804,28.4285714286,30.0571428571
805,28.4285714286,30.0285714286
806,28.4285714286,30.0285714286
807,28.4285714286,30.0
808,28.419047619,30.0
809,28.419047619,30.0
810,28.419047619,30.0
811,28.4,29.9714285714
812,28.380952381,29.9714285714
813,28.3714285714,29.9428571429
814,28.3714285714,29.9428571429
815,28.3714285714,29.9428571429
816,28.3714285714,29.9428571429
817,28.3428571429,29.9428571429
818,28.3428571429,29.9428571429
819,28.3428571429,29.9428571429
820,28.3333333333,29.9428571429
821,28.3238095238,29.9428571429
822,28.3238095238,29.9428571429
823,28.3238095238,29.9428571429
824,28.3238095238,29.9428571429
825,28.3238095238,29.9428571429
826,28.3238095238,29.9428571429
827,28.2952380952,29.9428571429
828,28.2952380952,29.9428571429
829,28.2857142857,29.9142857143
830,28.2857142857,29.9142857143
831,28.2857142857,29.9142857143
832,28.2952380952,29.9142857143
833,28.2857142857,29.9142857143
834,28.2857142857,29.9142857143
835,28.2666666667,29.9142857143
836,28.2666666667,29.9142857143
837,28.2666666667,29.9142857143
838,28.2666666667,29.9142857143
839,28.2761904762,29.9142857143
840,28.2761904762,29.9142857143
841,28.2761904762,29.8857142857
842,28.2761904762,29.8857142857
843,28.2761904762,29.8857142857
844,28.2761904762,29.8857142857
845,28.2761904762,29.9142857143
846,28.2761904762,29.9142857143
847,28.2666666667,29.9142857143
848,28.2666666667,29.9428571429
849,28.2666666667,29.9428571429
850,28.2666666667,29.9428571429
851,28.2666666667,29.9428571429
852,28.2761904762,29.9428571429
853,28.2761904762,29.9428571429
854,28.2761904762,29.9428571429
855,28.2761904762,29.9428571429
856,28.2761904762,29.9714285714
857,28.2761904762,29.9714285714
858,28.2666666667,29.9714285714
859,28.2571428571,29.9142857143
860,28.2666666667,29.9142857143
861,28.2571428571,29.8857142857
862,28.2476190476,29.8857142857
863,28.2571428571,29.8857142857
864,28.2571428571,29.8857142857
865,28.2571428571,29.8857142857
866,28.2476190476,29.8857142857
867,28.2476190476,29.8857142857
868,28.2476190476,29.8857142857
869,28.2476190476,29.8857142857
870,28.2380952381,29.8857142857
871,28.2285714286,29.8571428571
872,28.219047619,29.8571428571
873,28.2380952381,29.8571428571
874,28.2285714286,29.8571428571
875,28.219047619,29.8571428571
876,28.1904761905,29.8571428571
877,28.180952381,29.8571428571
878,28.1904761905,29.8571428571
879,28.1714285714,29.8571428571
880,28.1619047619,29.8571428571
881,28.1523809524,29.8285714286
882,28.1523809524,29.8
883,28.1523809524,29.8
884,28.1523809524,29.8
885,28.1333333333,29.8
886,28.1333333333,29.8
887,28.1333333333,29.8
888,28.1333333333,29.8
889,28.1333333333,29.7714285714
890,28.1333333333,29.7714285714
891,28.1333333333,29.7714285714
892,28.1238095238,29.7714285714
893,28.1238095238,29.7714285714
894,28.1238095238,29.7714285714
895,28.1238095238,29.7714285714
896,28.1047619048,29.7714285714
897,28.1047619048,29.7142857143
898,28.0952380952,29.7142857143
899,28.0952380952,29.7142857143
900,28.0952380952,29.7142857143
901,28.0952380952,29.7142857143
902,28.0952380952,29.7142857143
903,28.0952380952,29.7142857143
904,28.0952380952,29.7142857143
905,28.0857142857,29.7142857143
906,28.0952380952,29.7142857143
907,28.0952380952,29.7142857143
908,28.1047619048,29.7428571429
909,28.1047619048,29.7428571429
910,28.1047619048,29.7428571429
911,28.1047619048,29.7428571429
912,28.1047619048,29.7428571429
913,28.1047619048,29.7428571429
914,28.1047619048,29.7428571429
