,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,4,B01161IL20,4.4,3575,129,30,0,16.95,15,5
1,5,B014SF6MBI,4.2,7443,552,36,0,13.95,53,1
2,16,B00PHVXIQA,4.3,2606,51,12,0,9.99,50,1
3,13,B0128HRZOG,4.5,1451,68,28,0,19.95,0,1
4,6,B005IHJ556,4.5,5773,162,105,0,12.65,0,1
5,14,B0118QC1BA,4.6,6295,414,79,0,25.99,57,1
6,11,B00QJCFWSI,4.5,1469,37,4,0,6.99,50,1
7,8,B01KK90ZH8,4.3,1023,72,5,0,27.95,53,1
8,10,B01CXPSS30,4.2,590,28,3,0,0.0,0,1
9,12,B06Y2CLF3T,4.8,58,4,2,0,7.99,60,1
10,18,B000E7UFM2,4.3,802,22,3,4,12.69,0,32
11,19,B0019LRZ2A,4.4,2983,110,26,0,9.7,0,14
12,20,B00QVNKSA2,4.6,2856,112,9,0,12.95,47,1
13,9,B01N4DB4A4,4.6,341,20,0,0,12.95,19,3
14,7,B00OEIBJRW,4.4,2835,37,31,0,9.99,50,1
15,15,B0009OAHC8,4.3,1926,47,4,0,19.94,0,19
16,17,B00NPC7EEU,4.7,4133,55,23,0,10.77,63,1
17,3,B00TSTZQEY,4.3,4851,128,101,0,14.95,57,1
18,2,B00V9JP8EE,4.3,9136,600,115,0,14.95,63,1
19,1,B0163GBZK8,4.4,9107,202,33,0,14.95,81,1
20,63,B00QXVMPOY,4.6,2122,46,4,0,7.99,43,1
21,67,B00SI585E2,4.5,252,15,3,1,12.99,50,1
22,78,B000WZR1R8,4.5,357,8,5,10,48.99,33,1
23,64,B011JBP5DK,4.4,1377,69,37,0,11.97,37,1
24,70,B0000ZUGS6,4.4,1332,28,23,3,14.5,0,1
25,65,B00R36LSZ0,4.7,903,33,10,0,13.84,31,17
26,76,B000JL7WQK,4.3,1447,37,8,0,23.99,0,79
27,68,B01J15VL8O,4.0,836,66,9,0,14.24,5,1
28,73,B00GF9ZBJA,4.3,370,16,3,0,15.59,0,29
29,74,B000MGOZJ4,4.6,176,6,1,0,4.36,0,28
30,66,B01KFU4IL6,4.3,741,48,4,0,19.99,0,1
31,72,B00PHVXISS,4.4,1130,43,4,0,8.99,55,1
32,79,B000C1Z3LS,4.5,780,15,4,2,0.0,0,1
33,80,B00BKQIMBC,4.0,695,22,17,0,7.36,0,5
34,62,B00028M3N2,4.5,1279,81,32,0,12.79,0,28
35,77,B01K9DGNJO,4.3,712,97,7,0,14.95,32,1
36,71,B01GXOXYSG,4.6,95,10,0,0,14.22,5,1
37,61,B00PHMOXH2,4.3,509,15,8,0,6.99,65,1
38,75,B000C1Z5AW,4.4,503,10,0,1,35.38,55,59
39,69,B01F2AKYYO,4.3,703,14,0,0,12.99,63,1
