,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers,Bath-Bathing-Accessories,Gift-Sets,Hair-Care-Products,Makeup,Perfumes-Fragrances,Skin-Care-Products,Tools-Accessories,Top 10,Top 20,Top 30,Top 40,Top 50,Top 60,Top 70,Top 80,Top 90,Top 100,previous rank
0,7,B004N79BYC,4.8,329,13,1,0,12.99,0,1,1,0,0,0,0,0,0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1,10,B00120VWJ0,4.7,7368,362,148,0,15.99,11,18,1,0,0,0,0,0,0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2,15,B000HK1OOY,4.7,7368,362,148,0,15.99,0,33,1,0,0,0,0,0,0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
3,16,B00MOL4AIQ,4.8,3824,86,22,0,19.95,64,1,1,0,0,0,0,0,0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
4,20,B00KFR73NU,4.4,1053,25,7,0,6.95,0,4,1,0,0,0,0,0,0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
5,9,B00A6FAXOM,4.3,609,16,11,0,10.5,0,22,1,0,0,0,0,0,0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
6,5,B00HNTPF7E,4.8,2080,71,12,0,19.99,0,1,1,0,0,0,0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
7,4,B00PV15BPW,4.5,2627,85,40,0,13.95,53,1,1,0,0,0,0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
8,8,B01LX9IIDJ,4.2,648,35,12,0,14.95,32,1,1,0,0,0,0,0,0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
9,14,B01MFGN8S5,4.9,728,19,5,1,26.8,0,1,1,0,0,0,0,0,0,0.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
10,3,B00QPNVC0I,4.4,1525,39,7,0,8.78,5,15,1,0,0,0,0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
11,19,B00EP5S7HE,4.4,985,93,5,0,14.51,51,27,1,0,0,0,0,0,0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
12,13,B00B1M0XCG,4.3,1532,65,24,0,9.57,0,4,1,0,0,0,0,0,0,14.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
13,11,B01F88BMC8,4.3,292,6,6,0,8.49,65,1,1,0,0,0,0,0,0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
14,2,B0046VGPHQ,4.4,5345,414,83,0,13.1,0,37,1,0,0,0,0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15,1,B01N3BW11X,4.3,560,28,8,0,14.95,60,1,1,0,0,0,0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,17,B001CTQMIC,4.3,910,14,4,5,8.49,35,1,1,0,0,0,0,0,0,0.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
17,18,B007IAE5WY,4.7,1006,36,9,0,11.4,0,17,1,0,0,0,0,0,0,0.0,19.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
18,12,B00GJ1UK3G,4.0,1125,48,9,0,9.99,0,1,1,0,0,0,0,0,0,0.0,26.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
19,6,B00LIBEBTG,4.6,787,24,4,0,9.98,47,1,1,0,0,0,0,0,0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
20,21,B018MU5FN6,4.7,3924,56,24,0,21.99,55,1,1,0,0,0,0,0,0,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
21,22,B00V6WZ7WW,4.3,646,20,10,0,4.97,17,16,1,0,0,0,0,0,0,0.0,2.0,21.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0
22,30,B00ZMXCN1O,4.7,1385,45,20,0,19.95,60,1,1,0,0,0,0,0,0,0.0,0.0,21.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0
23,27,B00YE3CPW0,4.6,1259,22,4,0,14.99,63,1,1,0,0,0,0,0,0,0.0,0.0,18.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0
24,23,B00ZRWMCXY,3.9,1643,51,25,0,13.99,53,1,1,0,0,0,0,0,0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
25,34,B008RDEI0A,4.6,337,10,1,0,29.95,6,6,1,0,0,0,0,0,0,0.0,0.0,2.0,24.0,2.0,2.0,0.0,3.0,1.0,1.0,37.0
26,25,B004N7DQHA,4.9,2417,65,76,0,34.99,0,1,1,0,0,0,0,0,0,10.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
27,40,B0016ISD04,4.2,738,21,27,5,5.45,58,12,1,0,0,0,0,0,0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,39.0
28,33,B01DDW9RO6,4.7,6,20,0,0,11.38,0,4,1,0,0,0,0,0,0,0.0,0.0,1.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,33.0
