,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,7,B004N79BYC,4.8,329,13,1,0,12.99,0,1
1,10,B00120VWJ0,4.7,7368,362,148,0,15.99,11,18
2,15,B000HK1OOY,4.7,7368,362,148,0,15.99,0,33
3,16,B00MOL4AIQ,4.8,3824,86,22,0,19.95,64,1
4,20,B00KFR73NU,4.4,1053,25,7,0,6.95,0,4
5,9,B00A6FAXOM,4.3,609,16,11,0,10.5,0,22
6,5,B00HNTPF7E,4.8,2080,71,12,0,19.99,0,1
7,4,B00PV15BPW,4.5,2627,85,40,0,13.95,53,1
8,8,B01LX9IIDJ,4.2,648,35,12,0,14.95,32,1
9,14,B01MFGN8S5,4.9,728,19,5,1,26.8,0,1
10,3,B00QPNVC0I,4.4,1525,39,7,0,8.78,5,15
11,19,B00EP5S7HE,4.4,985,93,5,0,14.51,51,27
12,13,B00B1M0XCG,4.3,1532,65,24,0,9.57,0,4
13,11,B01F88BMC8,4.3,292,6,6,0,8.49,65,1
14,2,B0046VGPHQ,4.4,5345,414,83,0,13.1,0,37
15,1,B01N3BW11X,4.3,560,28,8,0,14.95,60,1
16,17,B001CTQMIC,4.3,910,14,4,5,8.49,35,1
17,18,B007IAE5WY,4.7,1006,36,9,0,11.4,0,17
18,12,B00GJ1UK3G,4.0,1125,48,9,0,9.99,0,1
19,6,B00LIBEBTG,4.6,787,24,4,0,9.98,47,1
20,21,B018MU5FN6,4.7,3924,56,24,0,21.99,55,1
21,22,B00V6WZ7WW,4.3,646,20,10,0,4.97,17,16
22,30,B00ZMXCN1O,4.7,1385,45,20,0,19.95,60,1
23,27,B00YE3CPW0,4.6,1259,22,4,0,14.99,63,1
24,23,B00ZRWMCXY,3.9,1643,51,25,0,13.99,53,1
25,34,B008RDEI0A,4.6,337,10,1,0,29.95,6,6
26,25,B004N7DQHA,4.9,2417,65,76,0,34.99,0,1
27,40,B0016ISD04,4.2,738,21,27,5,5.45,58,12
28,33,B01DDW9RO6,4.7,6,20,0,0,11.38,0,4
29,38,B01BUP4T6Y,4.7,761,33,0,0,13.25,5,1
30,37,B01AJQ6LRK,3.8,271,7,0,0,3.49,30,1
31,26,B071YTN8PQ,4.5,55,9,3,3,24.94,0,1
32,39,B016YWFDWW,4.6,198,6,0,0,9.99,41,1
33,28,B00B7QEBHE,4.7,273,9,1,0,8.99,0,1
34,35,B01EXBUFII,4.3,715,45,13,0,19.99,0,1
35,29,B0158S5BIY,4.6,578,13,6,0,17.77,53,1
36,32,B00KVOR9VI,4.4,1478,16,9,2,13.75,45,3
37,36,B007THNPBS,4.4,163,0,0,0,4.87,19,32
38,24,B001MIZMP2,4.5,1991,52,13,0,10.47,42,22
39,31,B071JCHR7S,4.9,2417,65,76,0,28.99,0,1
40,42,B005IYYF5E,4.2,313,5,1,1,3.99,0,7
