,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,19,B00I3VHKVK,4.3,7159,150,65,0,9.99,75,2
1,3,B01K1HPA60,4.4,719,126,19,0,17.95,14,17
2,17,B009NNFB0O,4.4,5023,231,360,0,12.23,5,1
3,16,B01G98Y1BA,4.9,1268,48,2,0,10.78,0,2
4,8,B06VXND7JF,4.7,104,9,1,0,18.88,5,6
5,2,B00I6A69TM,4.8,2779,22,42,6,2.98,0,1
6,13,B00KOW827M,4.4,4302,97,22,0,8.99,75,2
7,9,B0012DK48C,4.6,212,0,0,0,2.68,33,53
8,12,B0039LMTHE,4.5,2701,48,23,0,26.23,5,3
9,20,B00005AUIE,3.7,1598,13,26,4,19.69,5,10
10,5,B0013MTHWQ,4.5,848,26,24,16,15.7,5,15
11,18,B014HNOXZS,4.2,659,19,0,11,5.78,5,27
12,10,B0046VGPHQ,4.4,5341,414,83,0,13.1,0,38
13,15,B019SVHLEY,4.2,1779,96,214,0,7.99,60,3
14,1,B004B8AZH0,4.5,4020,59,46,0,33.97,29,1
15,11,B0000536EY,4.5,674,20,5,1,3.76,5,58
16,4,B071KW9GTT,4.3,28,15,5,0,19.99,0,1
17,7,B01LA91S28,4.6,588,8,3,0,11.36,5,8
18,6,B0049LUI9O,4.1,11317,159,124,0,11.99,40,1
19,14,B003983HZK,4.5,4625,87,15,0,27.62,0,1
20,96,B01BNN8B76,2.7,440,15,13,1,14.5,0,3
21,87,B006DR2BQU,4.5,781,22,3,2,14.66,5,20
22,86,B00YNF6H1O,4.2,1847,25,1992,0,7.95,87,1
23,83,B00TKS5Y3Q,4.7,5318,40,31,0,13.26,67,1
24,94,B0037HP9OA,4.1,3590,332,132,0,59.95,14,20
25,95,B009WUA658,4.1,1198,20,7,1,9.29,16,1
26,92,B013SJWE2G,4.5,915,29,13,0,6.99,0,3
27,84,B00E4PMQAO,4.5,5236,80,53,0,17.95,22,2
28,81,B001JQLNH8,4.5,582,10,3,7,12.32,5,3
29,89,B01D328DG4,4.5,272,4,2,0,23.7,5,7
30,100,B00CGN9LQ8,4.3,4298,73,30,0,10.77,51,1
31,99,B013XJUWC0,4.2,1940,23,16,0,8.97,25,1
32,98,B0009DT39C,4.2,2464,122,60,0,19.99,0,1
33,93,B00821ZHMK,4.5,5455,102,42,0,8.99,36,25
34,91,B00BPBLMCS,4.4,1715,81,124,0,32.95,23,9
35,97,B003YUYVMQ,3.9,275,0,0,0,8.28,5,10
36,85,B01HIPSFV0,4.8,858,8,1,3,9.97,33,1
37,90,B00GJ1UK3G,4.0,1124,47,9,0,9.99,0,1
38,88,B0182XCOGE,4.6,2489,66,14,0,10.49,0,1
39,82,B0037LOPQY,4.1,1700,16,3,2,6.62,5,10
40,68,B00V75EUWQ,4.1,778,27,5,0,8.99,0,4
41,77,B001ECQ7G4,4.4,2858,111,7,0,21.99,0,16
42,75,B0723BKB5W,5.0,4,0,0,0,0.0,0,1
43,79,B003YJAZZ4,4.4,4771,609,238,0,154.32,47,40
44,71,B01M1H2J7T,4.5,1044,9,1,1,6.97,53,1
45,63,B00MAOCXZ4,3.3,457,0,0,0,5.49,15,9
46,76,B0043OYFKU,4.3,7058,319,78,0,24.9,0,5
47,66,B0050QJHTO,4.2,6469,335,92,0,23.71,5,13
48,62,B0019LWU2K,4.7,1385,87,48,0,6.06,33,38
49,80,B013SJWE2G,4.5,915,29,13,0,6.99,0,3
50,64,B003JFJF5E,3.8,376,45,20,0,6.64,5,8
51,67,B01F88BMC8,4.3,292,6,6,0,8.49,65,1
52,78,B003KNUX6A,4.6,718,8,0,0,19.9,5,9
53,65,B01N2VNJXC,4.4,1623,51,5,0,49.99,58,1
54,74,B01LZ3RLPC,4.5,132,11,0,0,9.98,72,2
55,73,B01859QHAY,4.3,770,83,38,0,39.95,20,15
56,70,B009WQH8SA,4.5,1783,37,10,0,5.98,5,19
57,72,B0084AWBRS,4.7,702,24,5,8,4.27,29,10
58,61,B06XRX3XYS,2.8,229,4,0,1,12.99,68,1
59,69,B00VPVEVSK,4.7,973,15,0,1,7.75,66,1
60,31,B000FYVOJC,4.3,3677,79,20,0,19.94,0,99
61,28,B003983I1S,4.5,3141,44,33,0,28.47,5,1
62,35,B01EWBYUDU,4.2,1694,37,34,0,7.99,73,3
63,40,B00H2B4H2M,4.1,2270,212,80,0,14.99,25,16
64,32,B00GZG4KSG,4.3,517,36,8,0,16.19,46,8
65,22,B000050FDY,4.6,624,28,5,0,8.99,36,23
66,36,B00UKVNSLC,4.4,965,113,13,0,39.97,52,10
