,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers,Bath-Bathing-Accessories,Gift-Sets,Hair-Care-Products,Makeup,Perfumes-Fragrances,Skin-Care-Products,Tools-Accessories,Top 10,Top 20,Top 30,Top 40,Top 50,Top 60,Top 70,Top 80,Top 90,Top 100,previous rank
0,3,B00120VWJ0,4.7,7316,357,146,0,15.99,11,18,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,15,B004N79BYC,4.8,323,11,1,0,12.99,0,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2,8,B000HK1OOY,4.7,7316,357,146,0,14.39,11,23,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
3,17,B00A6FAXOM,4.3,603,14,11,0,10.5,0,22,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
4,12,B00LIBEBTG,4.6,777,23,2,0,9.98,47,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
5,5,B00HNTPF7E,4.8,2064,69,12,0,19.99,0,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
6,6,B004N7DQHA,4.9,2399,65,75,0,29.99,14,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
7,10,B01LX9IIDJ,4.2,621,31,11,0,14.95,32,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
8,20,B018MU5FN6,4.7,3892,55,25,0,21.99,55,1,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
9,16,B00B7QEBHE,4.7,266,8,1,0,8.99,0,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
10,4,B00QPNVC0I,4.4,1503,39,7,0,8.78,5,15,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
11,14,B01EXBUFII,4.3,696,45,13,0,19.99,0,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
12,11,B01F88BMC8,4.3,285,5,5,0,8.49,65,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
13,2,B0046VGPHQ,4.4,5265,408,82,0,13.25,0,35,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14,1,B01N3BW11X,4.3,505,28,8,0,14.95,60,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,18,B00KFR73NU,4.4,1040,25,7,0,6.95,0,3,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
16,7,B00PV15BPW,4.5,2599,82,38,0,13.95,53,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
17,9,B00MOL4AIQ,4.8,3768,86,22,0,19.95,64,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
18,19,B0064GBCL0,4.5,148,5,1,2,2.94,61,4,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
19,13,B0158S5BIY,4.6,559,11,6,0,17.97,53,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
20,40,B00V6WZ7WW,4.3,634,20,10,0,4.97,17,16,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
21,30,B007IAE5WY,4.7,995,36,9,0,11.4,0,19,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
22,36,B071YTN8PQ,4.5,37,6,2,4,24.94,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
23,25,B06XX7QQK7,4.7,30,4,0,0,11.9,40,1,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
24,27,B00ZRWMCXY,3.9,1618,51,25,0,13.99,53,1,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
25,33,B00KVOR9VI,4.4,1464,15,9,2,13.75,45,3,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
26,37,B0016ISD04,4.3,728,21,26,5,5.45,0,12,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
27,32,B01N6JG35L,4.8,18,0,0,0,2.85,5,1,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
28,24,B01MFGN8S5,4.9,657,17,4,1,26.8,0,1,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
29,39,B00180DS7I,4.3,237,12,4,0,15.99,24,9,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0
30,35,B00VR9YE8C,4.2,467,11,3,0,10.99,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0
31,29,B00B1M0XCG,4.3,1523,65,24,0,9.57,0,5,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
