,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,20,B00LMIVLXY,4.3,2773,99,30,0,14.2,5,1
1,3,B001T8QJM0,3.9,932,10,1,3,0.0,0,5
2,16,B00GLO9SBG,4.3,600,33,4,0,34.85,0,33
3,7,B00H2B4H2M,4.1,2276,212,80,0,14.99,25,16
4,13,B00HNTPF7E,4.8,2080,71,12,0,19.99,0,1
5,9,B0009KN8UA,4.3,1309,43,63,0,11.62,5,30
6,12,B000050FDY,4.6,627,28,5,0,8.99,36,22
7,15,B0000Y8H3S,3.7,713,106,6,0,36.26,5,18
8,5,B00OKJGP74,4.4,471,11,2,0,4.99,17,1
9,11,B003S516XO,4.4,4121,228,34,0,19.96,0,17
10,17,B00JA1AHRG,4.3,177,8,0,0,4.91,0,17
11,1,B0012BNVE8,3.7,1613,171,57,0,35.62,5,49
12,18,B002JPJ2ZS,3.8,2983,186,65,0,0.0,0,1
13,14,B00UKVNSLC,4.4,970,113,13,0,39.97,52,11
14,4,B01BFKIJ06,4.3,1759,168,37,0,24.82,5,1
15,8,B00FH692PQ,3.6,7978,362,316,0,28.49,5,9
16,6,B012P4D5XM,4.4,2725,216,20,0,12.95,38,4
17,10,B00GZG4KSG,4.3,518,37,8,0,16.19,46,8
18,2,B00AINMFAC,4.6,2446,121,66,0,14.1,5,34
19,19,B00GWTQSI6,4.0,920,85,9,0,29.84,39,24
20,26,B000NJG82W,4.2,1712,40,14,0,3.4,77,24
21,27,B015B9A91E,4.2,351,39,2,0,21.58,0,16
22,37,B0182XCOGE,4.6,2493,66,14,0,10.83,0,1
23,24,B000KEIPC6,4.5,970,56,6,0,9.15,5,14
24,40,B00TUJW9L0,4.4,192,41,3,0,12.62,16,22
25,32,B0046KFZC8,4.0,1484,101,8,0,18.22,0,37
26,39,B007SZCG0C,4.3,4149,152,53,0,47.45,5,4
27,25,B003FBI9LS,4.1,3485,173,25,0,19.9,29,51
28,38,B00I32AN4K,4.6,3487,137,73,0,12.3,5,1
29,36,B00I847SXW,4.4,304,26,3,1,32.0,0,16
30,21,B0009I4MKW,4.5,408,16,7,1,8.75,5,15
31,29,B00LNGP8GQ,4.3,510,24,4,2,14.1,12,26
