,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,51,B01JLVS726,4.4,466,44,8,0,11.44,0,18
1,50,B00LIBEBTG,4.6,787,24,4,0,9.98,47,1
2,49,B003KWVOD2,4.5,4626,87,15,0,15.64,13,10
3,41,B01EWBYUDU,4.2,1698,37,34,0,7.99,73,3
4,43,B00KOW827M,4.4,4302,97,22,0,8.99,75,2
5,55,B01M1H2J7T,4.5,1049,9,1,1,6.97,53,1
6,46,B016LI8E4S,4.6,6579,22,20,8,9.97,34,1
7,42,B00UKVNSLC,4.4,970,113,13,0,39.97,52,11
8,58,B003FBI9LS,4.1,3485,173,25,0,19.9,29,51
9,57,B01BSB56OY,4.6,598,19,0,0,7.89,0,14
10,59,B00J4YYFYA,4.8,125,1,1,0,4.47,0,1
11,45,B00BVO6RT2,4.3,368,20,1,0,13.99,0,9
12,53,B003KNUX6A,4.6,718,8,0,0,19.9,5,8
13,44,B00JA1AHRG,4.3,176,8,0,0,4.91,0,17
14,52,B00LMIVLXY,4.3,2773,99,29,0,14.2,5,1
15,60,B0037LOPQY,4.1,1700,16,3,2,6.62,5,9
16,54,B009WQH8SA,4.5,1785,37,10,0,5.98,5,18
17,48,B0168MB6BA,4.5,524,17,7,3,28.32,5,6
18,56,B00MAOCXZ4,3.3,457,0,0,0,5.49,15,8
19,47,B01CLXZVHK,4.6,517,8,4,1,9.99,80,1
20,16,B00I3VHKVK,4.3,7167,150,65,0,9.99,75,2
21,3,B01K1HPA60,4.4,731,127,19,0,17.95,14,17
22,19,B014HNOXZS,4.2,661,19,0,11,5.69,5,29
23,15,B009NNFB0O,4.4,5029,232,360,0,12.23,5,1
24,8,B06VXND7JF,4.7,110,9,1,0,18.88,5,6
25,2,B00I6A69TM,4.8,2782,22,42,6,2.98,0,1
26,13,B019SVHLEY,4.2,1788,96,214,0,7.99,60,3
27,11,B0012DK48C,4.6,212,0,0,0,2.68,33,51
28,12,B0039LMTHE,4.5,2702,48,23,0,26.23,5,3
29,18,B00ARF42H0,4.3,6270,397,296,0,19.99,0,12
30,5,B0013MTHWQ,4.5,850,26,24,16,15.27,5,15
31,10,B0046VGPHQ,4.4,5346,414,83,0,13.1,0,37
32,17,B00005AUIE,3.8,1601,13,26,4,20.38,5,8
33,1,B004B8AZH0,4.5,4024,59,46,0,33.97,29,1
34,9,B0000536EY,4.5,674,20,5,1,3.76,5,52
35,4,B071KW9GTT,4.4,33,19,5,0,19.99,0,1
36,6,B01LA91S28,4.6,589,8,3,0,11.36,5,9
37,7,B0049LUI9O,4.1,11322,159,118,0,11.99,40,1
38,20,B01G98Y1BA,4.9,1272,48,2,0,10.78,0,2
39,14,B003983HZK,4.5,4626,87,15,0,27.62,0,1
40,33,B00GZG4KSG,4.3,518,37,8,0,16.19,46,8
41,37,B000FYVOJC,4.3,3677,79,16,0,19.94,0,100
42,40,B01AAQD2NU,4.4,2321,87,28,0,29.99,57,17
43,27,B00H2B4H2M,4.1,2276,212,80,0,14.99,25,16
44,35,B0039LMTBA,4.5,2702,48,23,0,18.97,5,7
45,36,B000050FDY,4.6,627,28,5,0,8.99,36,22
46,30,B000VDEQBK,4.5,171,4,1,0,4.35,0,1
47,34,B003S516XO,4.4,4121,228,34,0,19.96,0,17
48,25,B001VEK1HQ,4.4,2400,120,36,0,37.99,5,18
49,23,B000068PBT,4.5,5484,319,54,0,29.0,0,45
50,22,B003983I1S,4.5,3143,44,33,0,28.47,5,1
51,31,B008O47ILI,4.5,241,13,14,0,2.29,0,31
52,38,B013SJMB10,4.3,1477,38,6,0,6.99,65,3
53,26,B004BCXAM8,4.1,2393,35,8,0,5.69,5,11
54,21,B0018A32XS,4.2,4249,322,85,0,19.99,20,1
55,39,B003EMNITQ,4.3,691,9,2,2,19.45,5,1
56,28,B00R6P72JO,4.8,7970,92,45,0,7.34,0,10
57,24,B00QPNVC0I,4.4,1526,39,7,0,8.78,5,15
58,32,B0039LMTBU,4.1,1700,16,3,2,13.24,5,4
59,29,B01D328BG6,4.2,1995,204,32,0,34.95,0,1
60,61,B000NJG82W,4.2,1712,40,14,0,3.4,77,24
61,73,B00V75EUWQ,4.1,779,27,5,0,8.99,0,4
62,76,B006DR2BQU,4.5,781,22,3,2,14.66,5,18
63,75,B01EMW5MY0,4.0,93,0,0,0,0.0,0,1
64,74,B000AAAVZE,3.2,811,19,5,1,4.27,5,17
65,72,B013SJWE2G,4.5,915,29,13,0,6.99,0,3
66,80,B00E4PMQAO,4.5,5244,80,41,0,17.95,22,2
67,66,B0050QJHTO,4.2,6471,335,92,0,23.71,5,12
68,70,B0019LWU2K,4.7,1386,87,48,0,6.06,33,38
69,63,B000XVSNTQ,4.3,1472,19,1,8,10.58,5,19
70,64,B003JFJF5E,3.8,377,45,20,0,6.64,5,8
71,78,B01F88BMC8,4.3,292,6,6,0,8.49,65,1
72,62,B00WO69JOQ,4.3,725,29,17,0,8.99,55,1
73,68,B01N2VNJXC,4.4,1625,51,5,0,49.99,58,1
74,65,B01LZ3RLPC,4.5,133,11,1,0,9.98,72,2
75,69,B01859QHAY,4.3,770,83,38,0,39.95,20,13
76,67,B071Y4QDMN,3.8,103,17,3,2,14.99,0,1
77,79,B0182XCOGE,4.6,2493,66,14,0,10.83,0,1
78,77,B06XRX3XYS,2.8,234,4,0,1,12.99,57,1
79,71,B01FD6A7P8,4.4,314,28,0,3,24.89,72,1
80,86,B001ECQ7G4,4.4,2859,111,7,0,21.99,0,16
81,96,B0084AWBRS,4.7,703,24,5,8,4.27,29,9
82,90,B01JSVXHFG,4.2,319,160,8,0,13.99,0,1
83,89,B00BPBLMCS,4.4,1715,81,125,0,32.95,23,9
84,88,B00TKS5Y3Q,4.7,5321,40,31,0,13.26,67,1
85,84,B003YJAZZ4,4.4,4775,610,238,0,154.32,47,40
86,97,B01HIPSFV0,4.8,861,9,1,3,9.97,33,1
87,94,B004B8F8MM,4.2,736,10,1,1,22.77,5,1
88,85,B0043OYFKU,4.3,7062,319,78,0,24.99,0,4
89,83,B001JQLNH8,4.5,582,10,3,7,13.77,5,3
90,100,B00CGN9LQ8,4.3,4302,73,30,0,10.77,51,1
91,98,B0009DT39C,4.2,2465,122,60,0,19.98,0,1
92,92,B00821ZHMK,4.5,5457,102,42,0,10.3,26,24
93,81,B0037HP9OA,4.1,3591,333,132,0,59.95,14,20
94,99,B003YUYVMQ,3.9,275,0,0,0,8.28,5,9
95,95,B001EJIMRO,4.0,758,11,7,0,1.9,5,16
96,87,B00GJ1UK3G,4.0,1125,48,9,0,9.99,0,1
97,91,B01HTGNIH4,4.4,712,27,0,0,6.99,73,1
98,93,B01D328DG4,4.5,272,4,2,0,23.7,5,7
