,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,71,B01G0WMTYQ,4.4,380,19,6,0,12.98,0,1
1,78,B01N1856R7,4.7,75,4,0,0,13.95,35,1
2,70,B000WZR1R8,4.5,356,8,5,10,48.99,33,1
3,73,B00GF9ZBJA,4.4,369,16,3,0,15.59,0,29
4,68,B00R36LSZ0,4.7,901,33,10,0,13.84,31,16
5,66,B0183K2AG0,4.7,2000,202,62,0,29.75,57,1
6,65,B000C213ES,4.2,3199,60,10,0,75.99,26,1
7,64,B002XQ1X4G,4.5,2052,84,15,0,49.99,0,36
8,77,B000MGOZJ4,4.6,176,6,1,0,4.36,0,27
9,75,B00QXVMPOY,4.6,2120,46,4,0,7.99,43,1
10,61,B00SI585E2,4.5,250,15,3,1,12.99,50,1
11,69,B000JL7WQK,4.3,1444,37,8,0,23.19,11,79
12,62,B000C1Z3LS,4.6,779,15,4,2,31.49,0,62
13,79,B000C1Z5AW,4.4,503,10,0,1,35.38,55,59
14,63,B071L6L14D,4.6,16,0,0,0,0.0,0,1
15,74,B01F2AKYYO,4.3,703,14,0,0,12.99,63,1
16,72,B06W2GPVVC,4.8,194,19,1,0,42.99,52,1
17,67,B003I6TOM8,4.4,638,21,8,1,23.17,0,13
18,80,B004NJXW1I,4.3,705,33,6,0,33.8,0,16
19,76,B00PHVXISS,4.4,1124,43,4,0,8.99,55,1
20,2,B01161IL20,4.4,3561,128,30,0,16.95,15,5
21,5,B014SF6MBI,4.2,7434,552,36,0,13.95,53,1
22,15,B00PHVXIQA,4.3,2602,49,12,0,9.99,50,1
23,6,B005IHJ556,4.5,5769,162,105,0,12.65,0,1
24,16,B0118QC1BA,4.6,6286,414,79,0,25.99,57,1
25,14,B0128HRZOG,4.5,1449,67,28,0,19.95,0,1
26,13,B01M1A5RRT,4.4,666,42,29,0,26.9,0,4
27,12,B06Y2CLF3T,4.8,53,3,1,0,7.99,60,1
28,11,B00QJCFWSI,4.5,1463,37,4,0,6.99,50,1
29,7,B01KK90ZH8,4.3,1017,72,5,0,27.95,53,1
30,10,B01CXPSS30,4.2,587,28,3,0,0.0,0,1
31,18,B00QVNKSA2,4.6,2855,112,9,0,12.95,47,1
32,20,B00NPC7EEU,4.7,4130,55,22,0,10.77,63,1
33,19,B0019LRZ2A,4.4,2979,109,26,0,9.71,0,14
34,9,B01N4DB4A4,4.6,335,20,0,0,12.95,19,3
35,17,B06WW955KY,4.0,830,65,9,0,23.99,60,1
36,4,B00TSTZQEY,4.3,4843,128,101,0,14.95,57,1
37,8,B00OEIBJRW,4.4,2826,37,31,0,9.99,50,1
38,3,B00V9JP8EE,4.3,9114,600,115,0,13.95,65,1
39,1,B0163GBZK8,4.4,9097,202,33,0,14.95,81,1
40,56,B01GXOXYSG,4.6,95,10,0,0,14.22,5,1
41,58,B01JRD7Y9U,4.4,769,21,11,0,11.95,76,1
42,53,B00UNXFD6A,4.7,795,27,2,0,9.99,50,1
43,41,B00P6O9KDS,4.7,745,15,16,1,6.99,42,1
44,48,B00VS18XEK,4.3,836,68,12,0,15.5,0,11
