,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,8,B00PGQYEUK,4.4,1329,62,21,0,5.99,25,27
1,15,B019EXWVQY,4.3,3328,147,265,0,34.99,0,1
2,10,B0000YUXI0,4.3,5647,113,30,0,14.95,0,6
3,18,B0169YXWM8,3.7,207,6,6,0,3.95,5,11
4,5,B0186U9736,4.7,2489,167,12,0,14.2,5,1
5,3,B00UYY2GUO,3.7,8645,522,58,0,17.93,5,3
6,12,B01MQS7GFT,4.4,672,35,1683,0,29.99,0,5
7,1,B00MLBPDQ2,4.6,980,27,9,0,18.73,5,31
8,7,B00H7KTEZ8,4.7,2644,58,24,0,13.16,5,1
9,4,B00UYY2GSQ,3.7,8645,522,58,0,16.72,5,3
10,17,B011QHFB4A,4.8,1035,38,13,0,11.99,5,1
11,9,B01AAQD2NU,4.4,2321,87,28,0,29.99,57,18
12,14,B00PF9Q5EG,4.3,748,49,5,0,10.99,0,1
13,13,B0058E3XJI,4.1,3531,131,9,0,14.25,0,20
14,2,B00IOZWC2M,4.3,5779,216,20,0,14.2,5,1
15,11,B004BCXAM8,4.1,2393,35,7,0,5.69,5,11
16,16,B0031NNE56,4.2,3911,78,11,0,22.0,0,1
17,20,B00VKHKH8C,4.2,3916,245,73,0,12.95,68,1
18,19,B06XF2TR11,4.1,118,4,0,0,8.99,0,1
19,6,B01GYBSLFO,4.4,407,61,8,0,10.97,5,1
20,34,B00GMAWI66,4.6,3904,109,15,0,9.45,5,5
21,26,B0182G7AQ0,4.5,174,4,0,0,8.97,0,1
22,21,B00027D0DU,4.2,343,3,0,0,4.49,25,8
23,40,B00FBF1904,4.4,482,28,9,0,4.0,0,12
24,31,B06XDQ84NF,4.1,118,4,0,0,8.52,5,1
25,39,B007NNU2WI,3.9,440,36,6,0,9.97,5,1
26,25,B00150LT40,4.4,4662,44,23,0,6.0,40,109
27,27,B00HVI8WYU,4.0,1100,57,23,0,5.99,0,21
28,32,B06X18521Y,4.8,136,8,3,0,14.85,49,1
29,33,B00OWZ0TVE,4.1,1311,31,18,0,7.39,0,2
30,38,B0080G8Q2U,3.8,417,15,8,1,22.5,0,21
31,36,B006UET4XE,4.0,2736,54,37,0,6.05,5,29
32,37,B01HCZUEUQ,4.2,878,9,0,43,10.99,0,1
33,29,B004HYRH06,4.2,825,21,2,2,6.26,5,27
34,28,B000US084U,4.5,916,32,14,0,14.79,29,28
35,35,B00NBCD7MW,4.3,4387,87,17,0,19.97,60,1
36,24,B00VKIJPNE,3.8,1696,81,3,0,2.38,41,24
37,30,B00UYY2GXG,3.7,8645,522,58,0,20.68,5,3
38,22,B004Y9GTYE,4.3,3228,230,68,0,6.91,5,17
39,23,B00U4CM8ZE,4.4,1617,74,7,0,20.0,0,2
40,54,B00PFCT2R0,4.2,801,8,0,0,6.4,5,9
41,49,B018IZXILQ,4.0,285,34,0,0,29.8,0,23
42,55,B00P0Q0T28,4.1,749,31,5,0,0.0,0,1
43,58,B012W6AINS,3.9,298,24,0,0,49.75,0,12
44,46,B002ZTVMDI,4.2,870,11,2,3,3.98,5,20
45,59,B0043WJ3OA,4.1,615,91,51,0,6.64,5,21
46,60,B00ZF80T0I,4.3,1485,95,353,0,12.3,5,1
47,43,B01DPA6OHO,4.3,1130,8,3,0,5.69,5,13
48,50,B00B1DRA94,4.3,958,14,5,0,6.76,5,19
49,45,B00U2VQZDS,4.6,980,27,9,0,8.52,5,6
50,56,B071CTWBJ9,4.5,59,5,10,0,10.95,65,1
51,51,B00XIQVA7U,4.7,154,18,0,1,17.99,18,1
52,48,B00B4YY1GU,4.2,484,25,12,0,5.99,25,1
53,53,B004Y9GTOO,4.3,3228,230,68,0,6.64,5,16
54,42,B00AVP37G8,4.1,1715,60,9,0,10.19,0,15
55,44,B01C2EFBZU,3.9,1138,79,4,0,49.99,23,4
56,41,B0081E6X2Q,4.5,368,3,0,0,5.98,14,29
57,47,B00SY7UYTS,4.4,1168,19,4,1,1.99,0,1
58,52,B001UE60E0,4.6,2043,74,16,0,26.51,5,35
59,57,B013AX6U6Q,4.4,1701,61,27,0,29.44,41,3
60,65,B00J3G8342,3.9,264,98,6,0,29.99,0,7
61,64,B00SZMYJAW,3.9,264,98,6,0,23.33,0,20
62,74,B014PVXY5W,4.1,1305,113,21,0,24.99,29,1
63,73,B00LE99PA2,4.3,8729,219,217,0,0.0,0,1
64,70,B00819JNLE,4.4,907,46,6,0,4.94,18,32
65,62,B00BUPN6UA,4.1,386,46,8,0,12.95,0,1
66,79,B00HD5NRSC,4.2,25,6,2,0,21.24,39,56
67,77,B000BNG4VU,4.3,818,80,6,0,0.0,0,1
68,69,B00Z1XBS8O,4.2,703,80,17,0,24.98,50,1
69,63,B01L2N2ZTC,4.7,96,10,0,0,11.95,48,1
70,67,B01AKTZFZU,3.9,253,16,2,1,22.7,43,26
71,68,B00EMAM9BC,4.4,885,10,6,1,5.89,0,32
72,75,B01CNZMMV4,4.5,1757,32,5,0,15.95,60,1
73,71,B002B4JORS,4.1,524,13,1,0,2.99,0,26
74,61,B003I6O5RC,4.2,1173,16,7,4,4.98,5,14
75,80,B004Y9GVZG,4.3,3228,230,68,0,7.54,5,12
76,72,B001IAINFU,4.2,1302,31,5,0,7.12,5,13
77,76,B00XENXJTO,4.7,492,27,11,1,6.95,0,1
78,66,B00HE08KUQ,3.9,152,14,2,1,17.99,0,14
79,78,B00KKCTFEA,3.7,93,11,1,1,1.54,0,27
80,84,B01FME7RM2,4.0,47,3,0,0,8.89,0,3
81,92,B004BCXEF6,3.9,605,8,0,0,5.55,5,17
82,87,B01L6I69ZY,3.4,176,23,2,0,2.7,0,1
83,86,B00L1CYB7O,3.8,297,17,1,0,14.99,0,10
84,83,B004Y9GV60,4.3,3228,230,68,0,6.91,5,14
85,82,B005HGWGVS,4.3,415,33,14,0,9.99,0,1
86,90,B001KYQA1S,4.1,856,16,2,0,4.22,5,20
87,91,B007MJKHPA,4.0,883,56,1,0,3.74,0,35
88,88,B00CHHL1AW,4.3,1264,12,13,2,6.74,0,23
89,100,B0000Y3GIY,4.4,251,10,6,0,9.71,0,21
90,95,B004DIUX34,4.0,423,12,1,0,2.99,50,32
91,98,B01LDF2KB2,4.8,880,17,3,0,10.95,45,1
92,85,B001ODAJOY,4.3,247,28,9,0,6.59,0,14
93,99,B01DPA7900,4.4,247,18,5,0,7.54,5,7
94,81,B01B0YEZFU,4.5,459,15,7,0,12.87,48,1
95,96,B00Y825998,3.7,8645,522,58,0,18.76,5,3
96,89,B006R1MM2A,4.4,443,16,7,0,4.49,25,1
97,94,B00518N2JC,4.5,819,18,6,1,7.39,0,22
98,93,B007V6237Y,3.6,231,16,4,4,29.95,0,17
99,97,B00PFCT036,4.2,801,8,0,0,6.4,5,14
