,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,8,B004N79BYC,4.8,324,13,1,0,12.99,0,1
1,9,B00120VWJ0,4.7,7338,360,147,0,16.28,10,17
2,7,B000HK1OOY,4.7,7338,360,147,0,14.39,11,30
3,14,B00A6FAXOM,4.3,605,14,11,0,10.5,0,26
4,11,B00LIBEBTG,4.6,782,24,4,0,9.98,47,1
5,6,B00HNTPF7E,4.8,2074,71,12,0,19.99,0,1
6,4,B00PV15BPW,4.5,2613,83,39,0,13.95,53,1
7,5,B01LX9IIDJ,4.2,637,33,12,0,14.95,32,1
8,17,B0158S5BIY,4.6,562,12,6,0,17.97,53,1
9,15,B01MFGN8S5,4.9,695,19,5,1,26.8,0,1
10,3,B00QPNVC0I,4.4,1511,39,7,0,8.78,5,15
11,19,B01EXBUFII,4.3,703,45,13,0,19.99,0,1
12,12,B01F88BMC8,4.3,287,5,6,0,8.49,65,1
13,2,B0046VGPHQ,4.4,5308,412,83,0,13.13,0,34
14,1,B01N3BW11X,4.3,529,28,8,0,14.95,60,1
15,20,B00KFR73NU,4.4,1046,25,7,0,6.95,0,3
16,18,B004N7DQHA,4.9,2405,65,75,0,34.99,0,1
17,16,B00GJ1UK3G,4.0,1119,47,9,0,9.99,0,1
18,10,B00MOL4AIQ,4.8,3792,86,22,0,19.95,64,1
19,13,B001MIZMP2,4.5,1982,52,13,0,10.47,42,20
20,23,B018MU5FN6,4.7,3912,56,24,0,21.99,55,1
21,35,B00V6WZ7WW,4.3,639,20,10,0,4.97,17,15
22,37,B00ZMXCN1O,4.7,1373,44,20,0,19.95,60,1
23,33,B00YE3CPW0,4.6,1248,22,4,0,13.99,65,1
24,24,B00ZRWMCXY,3.9,1633,51,25,0,13.99,53,1
25,36,B00KVOR9VI,4.4,1469,15,9,2,13.75,45,3
26,30,B00OMXWBPS,4.5,74,0,0,0,9.43,5,1
27,38,B01AJQ6LRK,3.8,268,7,0,0,3.49,30,1
28,31,B0011DJICG,4.1,412,8,0,0,13.81,5,36
29,34,B00BOUQTJG,4.3,89,9,9,0,5.68,5,11
30,29,B00B7QEBHE,4.7,269,8,1,0,8.99,0,1
31,39,B01BUP4T6Y,4.7,759,33,0,0,13.25,5,1
32,40,B071YTN8PQ,4.4,40,8,3,3,24.94,0,1
33,27,B00B1M0XCG,4.3,1527,65,24,0,9.57,0,4
34,21,B007IAE5WY,4.7,999,36,9,0,11.4,0,18
35,26,B001CTQMIC,4.3,907,14,4,5,8.49,35,1
36,25,B071XP2F8C,0.0,0,0,0,0,14.95,50,1
37,32,B00FA53Q8S,3.8,514,23,5,0,8.88,31,1
38,22,B00EP5S7HE,4.4,979,93,5,0,14.51,51,23
39,28,B06XDKC558,4.4,112,16,0,0,9.97,64,1
40,47,B005IYYF5E,4.2,309,5,1,1,3.99,0,6
41,42,B008RDEI0A,4.6,335,9,1,0,23.8,26,6
42,59,B001HTTBWQ,4.4,550,28,4,0,37.5,0,28
43,53,B00BBD508C,4.8,1201,81,55,0,27.55,5,1
44,43,B01LK643T6,4.5,477,41,0,0,12.95,41,4
45,49,B00VTHCARY,4.6,130,4,1,0,5.59,5,8
46,46,B0016ISD04,4.3,735,21,26,5,5.48,58,14
47,41,B01N6JG35L,4.7,20,0,0,0,2.85,5,1
48,50,B004N7FE8Y,4.8,285,7,3,0,19.99,0,1
49,45,B007THNPBS,4.4,161,0,0,0,4.87,19,33
50,54,B00LIBEDC6,4.5,373,12,2,3,11.95,46,1
51,57,B0092MG5JW,4.3,639,20,10,0,4.87,28,21
52,44,B00HMSU4ZE,4.4,334,8,1,0,16.32,0,15
53,56,B071JCHR7S,4.9,2405,65,75,0,28.99,17,1
54,52,B00180DS7I,4.2,238,12,4,0,15.99,24,14
55,58,B00SS8F858,4.2,352,11,7,1,4.55,5,7
56,60,B01A09JXNK,4.2,1082,35,6,0,10.99,27,1
57,48,B005AYJ6EW,3.8,592,12,20,0,5.99,0,1
58,51,B01LQ77K76,4.4,151,14,1,0,11.99,0,1
59,55,B06XX7QQK7,4.7,30,4,1,0,11.9,40,1
60,79,B0170AFF8O,4.4,95,8,0,0,7.99,20,1
61,74,B000VT3QPQ,4.4,206,6,0,0,17.95,0,4
62,69,B06Y3KKCSL,5.0,207,0,0,0,14.95,25,1
63,70,B004S0ETHI,4.5,211,8,1,0,18.0,0,16
64,75,B01J5GC24Q,5.0,3,0,0,0,7.49,0,2
65,71,B018UJYU2Q,4.0,301,24,3,2,23.66,5,1
66,72,B016NTI9RW,4.4,586,13,4,1,14.95,50,1
67,78,B01D9O1GA6,4.5,22,0,0,0,19.99,0,3
68,76,B01N25P9OH,4.4,8,0,0,0,7.99,68,1
