,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,1,B0014P8L9W,4.5,13021,1000,262,0,9.48,0,58
1,9,B00SK71SAG,4.6,3542,59,39,0,8.05,5,9
2,7,B01K2UMMI0,4.3,4353,161,50,0,23.95,56,1
3,12,B006IB5T4W,4.7,1972,61,8,0,12.1,5,48
4,6,B00461F4PA,3.9,6908,417,98,0,25.0,0,4
5,18,B01M4MCUAF,4.5,5642,474,106,0,19.99,50,1
6,2,B01LTIQ0R8,0.0,0,0,0,0,11.99,0,1
7,15,B00HYV2F7E,4.2,781,23,16,0,13.91,5,1
8,13,B004UH74DA,4.6,4517,122,26,0,10.38,5,23
9,5,B0020VJTDG,4.3,894,14,3,3,6.21,5,51
10,16,B001459IEE,4.6,1412,55,7,0,8.52,5,35
11,4,B004CDQ73K,4.4,1905,130,25,0,9.72,5,68
12,20,B0012J30LY,4.3,2875,188,29,0,16.93,5,8
13,3,B00016XJ4M,4.6,8120,313,107,0,10.49,47,47
14,8,B005HO0AR2,4.6,4517,122,26,0,13.79,5,15
15,11,B00MLBPDQ2,4.6,970,24,9,0,18.73,5,26
16,14,B00PCURCYA,4.3,851,14,35,1,6.62,5,14
17,19,B004AI97MA,4.3,4536,344,79,0,12.33,5,1
18,10,B001V9SXXU,4.6,4246,238,81,0,11.01,5,50
19,17,B0002QB9NE,4.5,5956,93,58,0,8.84,0,1
20,37,B002LC9OES,4.5,2177,84,7,0,7.0,0,1
21,26,B004D2DR0Q,4.4,1910,137,21,0,13.27,5,19
22,40,B00A7NUARS,4.3,1597,41,58,0,14.24,5,11
23,21,B00MWI2IS0,4.3,4765,222,31,0,10.72,0,65
24,31,B002MSN3QQ,4.4,2617,189,35,0,32.5,0,1
25,29,B000S5S1DK,4.3,3736,63,52,0,3.29,0,1
26,30,B00365DABC,4.6,4246,238,81,0,7.86,5,38
27,22,B003YMJJSK,4.5,3477,157,90,0,8.16,5,52
28,32,B00XTAFYKY,4.2,7250,546,75,0,14.2,5,6
29,36,B071X4VQ99,4.6,795,51,7,0,84.14,0,1
30,28,B000NWGCZ2,4.6,2501,79,32,0,12.72,5,48
31,23,B002JPJ2ZS,3.8,2970,185,65,0,0.0,0,1
32,38,B00IOZWC2M,4.3,5749,214,20,0,14.2,5,5
33,35,B0046VGPHQ,4.4,5308,412,83,0,13.13,0,34
34,27,B019SVHLEY,4.2,1756,96,214,0,8.59,57,3
35,34,B00X6ZNWG0,3.5,915,38,11,0,33.2,5,1
36,25,B000YJ2SLG,4.7,2073,101,56,0,9.49,5,44
37,24,B01CNMASFY,4.2,638,19,224,0,8.95,75,1
38,33,B007SAC6XE,4.3,476,42,16,0,9.72,5,39
39,39,B0000536Y7,4.4,4404,161,32,0,3.45,5,54
40,60,B00WRN3TBU,4.7,2062,123,15,0,15.95,36,1
41,50,B006RFZ66K,4.0,2215,39,43,0,11.99,14,2
42,51,B00H2B4H2M,4.1,2245,212,79,0,19.99,0,15
43,41,B00YJISUI8,4.3,533,58,5,0,21.95,0,1
44,52,B00DM14TYC,4.3,2594,56,20,0,12.0,0,1
45,48,B00B81XR1Y,4.2,277,7,1,1,14.24,5,12
46,59,B003UF0RB4,4.4,878,29,3,0,14.24,5,46
47,57,B00C5AHTC0,4.5,1092,17,10,0,6.07,5,16
48,53,B011QHFB4A,4.8,1027,38,13,0,11.99,5,1
49,45,B0054LHI5A,4.7,2951,67,22,0,8.53,5,24
50,55,B001ET76EY,4.4,1220,94,10,0,18.09,5,41
51,43,B00BAM7F8C,4.5,1964,91,40,0,8.6,0,17
52,46,B00H33ZP3O,4.3,81,17,2,0,13.49,24,1
53,47,B00OMXW9HI,4.7,1532,19,3,4,11.07,5,13
54,44,B00K2RFAX8,4.6,1185,35,10,0,5.59,0,1
55,58,B01LZOA8F6,3.8,737,35,3,0,13.98,18,1
56,56,B071YVCQ2X,4.6,37,3,0,0,15.99,45,1
57,49,B00SAT6GVK,4.5,2449,128,37,0,12.98,0,1
58,42,B00H7KTEZ8,4.7,2627,58,24,0,13.16,5,1
59,54,B0090UJFYI,4.3,4732,329,151,0,14.49,0,6
60,91,B0000YUXI0,4.3,5634,112,30,0,14.83,0,28
61,86,B00N528HIC,4.5,13021,1000,262,0,13.03,0,21
62,83,B009D028GC,4.4,462,18,5,4,27.54,5,6
63,98,B002CML1VG,4.5,182,17,6,0,26.99,25,1
64,84,B0037LOQQI,4.3,1100,74,9,0,9.25,5,41
65,99,B00IOVOCFQ,4.6,4517,122,26,0,7.54,5,15
66,82,B000ODNSR0,4.7,499,14,2,3,6.64,5,31
67,100,B0017SWIU4,4.2,1641,55,13,0,17.0,0,1
68,87,B00NR1YQK4,4.3,1657,120,41,0,14.24,5,18
69,95,B001IM5VT4,4.1,1913,95,26,0,11.68,5,24
70,93,B00LV6VDG2,4.5,2075,67,17,0,16.99,59,2
71,96,B0012J30KU,4.3,617,32,15,0,13.87,25,5
72,81,B01AAQD2NU,4.4,2312,87,28,0,29.99,57,14
73,90,B00OMXW9HS,4.7,1532,19,3,4,10.34,5,7
74,89,B004X8JVT6,4.4,125,3,1,0,3.97,64,19
75,97,B00J51O4FC,4.4,201,6,4,0,5.47,0,1
76,88,B00HNSSV3U,4.6,375,26,12,0,8.99,12,1
77,94,B00G2TQNZ4,4.5,3388,158,53,0,15.95,56,1
78,85,B007HD570Q,4.6,2477,106,19,0,8.27,5,59
79,92,B00D9NV2D4,4.7,6227,243,55,0,15.25,0,1
80,69,B00GTC1HG4,4.5,2169,96,27,0,3.45,5,30
81,68,B0169PFLFI,4.0,4086,218,440,0,14.2,5,5
82,78,B00PO7GKLM,4.4,1368,98,97,0,21.95,54,1
83,70,B007KA7V5U,4.2,195,7,3,0,7.57,5,24
84,61,B00W659M3S,3.8,479,30,2,0,25.0,0,6
85,63,B003TQU1Q0,4.5,1260,38,3,0,14.86,5,28
86,80,B01M0PB8DZ,4.1,386,42,10,0,11.39,5,11
87,74,B004DOYM2Q,4.5,405,18,3,0,33.2,5,1
88,73,B010FHRA4G,4.5,1939,116,19,0,14.7,51,1
89,72,B00HNTPF7E,4.8,2074,71,12,0,19.99,0,1
90,76,B01FLO5914,4.4,1497,78,17,0,18.95,5,1
91,71,B01ES349CY,4.6,1127,112,10,0,18.99,37,1
92,64,B00LNOV8JO,4.3,4366,335,74,0,13.95,0,1
93,67,B000YJ2SKM,4.5,3477,157,90,0,10.43,5,47
94,77,B00YPBPO0Q,4.6,205,7,2,0,8.47,0,1
95,79,B000UVZU1S,4.4,4404,161,32,0,5.22,5,40
96,75,B00PBX3TN6,4.1,783,12,3,1,4.55,5,41
97,65,B06XRX3XYS,2.9,210,0,0,0,12.99,68,1
98,66,B00NVLPB5O,4.5,211,6,0,2,7.56,5,1
99,62,B0009EILKS,4.0,1339,16,6,3,7.49,17,1
