,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,31,B00GZG4KSG,4.3,518,37,8,0,16.19,46,9
1,37,B00QPNVC0I,4.4,1522,39,7,0,8.78,5,15
2,32,B01EWBYUDU,4.2,1695,37,34,0,7.99,60,3
3,26,B00H2B4H2M,4.1,2271,212,80,0,14.99,25,17
4,22,B00KOW827M,4.4,4302,97,22,0,8.99,75,2
5,38,B00UKVNSLC,4.4,968,113,13,0,39.97,52,9
6,33,B003S516XO,4.4,4119,228,34,0,19.96,0,18
7,25,B001VEK1HQ,4.4,2399,120,36,0,37.99,5,15
8,21,B000068PBT,4.5,5480,319,54,0,29.95,0,47
9,29,B000VDEQBK,4.5,170,4,1,0,5.99,0,1
10,40,B00LIBEBTG,4.6,787,24,4,0,9.98,47,1
11,23,B003983HZK,4.5,4625,87,15,0,27.62,0,1
12,34,B013SJMB10,4.3,1476,38,6,0,6.99,65,3
13,35,B004BCXAM8,4.1,2393,35,7,0,5.69,5,11
14,36,B00005AUIE,3.8,1600,13,26,4,19.74,5,9
15,27,B00R6P72JO,4.8,7968,92,45,0,7.39,0,9
16,28,B000FYVOJC,4.3,3677,79,20,0,19.94,0,98
17,39,B01AAQD2NU,4.4,2321,87,28,0,29.99,57,18
18,24,B01D328BG6,4.2,1990,203,32,0,34.95,0,1
19,30,B01CLXZVHK,4.6,517,8,4,1,9.99,80,1
20,57,B000NJG82W,4.2,1711,40,14,0,3.4,77,25
21,43,B01JLVS726,4.4,463,44,8,0,11.44,0,19
22,55,B01EMW5MY0,4.0,93,0,0,0,0.0,0,1
23,58,B00MAOCXZ4,3.3,457,0,0,0,5.49,15,9
24,52,B00LMIVLXY,4.3,2768,99,29,0,14.2,5,2
25,49,B003JFJF5E,3.8,376,45,20,0,6.64,5,9
26,59,B01M1H2J7T,4.5,1045,9,1,1,6.97,53,1
27,42,B016LI8E4S,4.6,6574,22,20,8,9.97,34,1
28,60,B0019LWU2K,4.7,1385,87,48,0,6.06,33,38
29,50,B00J4YYFYA,4.8,125,1,1,0,4.47,0,1
30,44,B00BVO6RT2,4.3,368,20,1,0,13.99,0,8
31,41,B008O47ILI,4.5,239,13,14,0,2.29,0,33
32,45,B00WO69JOQ,4.3,725,29,17,0,8.99,55,1
33,47,B00JA1AHRG,4.3,176,8,0,0,4.93,0,17
34,56,B01LZ3RLPC,4.5,132,11,0,0,9.98,72,2
35,54,B003983I1S,4.5,3143,44,33,0,28.47,5,1
36,48,B071Y4QDMN,3.8,102,17,3,2,14.99,0,1
37,51,B01BSB56OY,4.6,597,19,0,0,7.89,0,15
38,46,B0039LMTBU,4.1,1700,16,3,2,13.24,5,5
39,53,B003FBI9LS,4.1,3484,173,25,0,19.9,29,53
40,83,B001ECQ7G4,4.4,2858,111,7,0,20.2,0,17
41,100,B01BNN8B76,2.7,443,15,13,1,14.5,0,3
42,93,B01HIPSFV0,4.8,861,8,1,3,9.97,33,1
43,82,B00TKS5Y3Q,4.7,5320,40,31,0,13.26,67,1
44,88,B0037HP9OA,4.1,3591,332,132,0,59.95,14,20
45,86,B00BPBLMCS,4.4,1715,81,124,0,32.95,23,9
46,96,B001JQLNH8,4.5,582,10,3,7,12.32,5,3
47,90,B01N57TNDN,3.7,499,6,6,1,6.99,75,1
48,97,B00CGN9LQ8,4.3,4300,73,30,0,10.77,51,1
49,84,B015XI6NZO,4.6,649,26,8,0,12.99,74,2
50,99,B013SJ41AE,4.0,490,10,0,0,12.99,0,4
51,81,B0009DT39C,4.2,2464,122,60,0,19.99,0,1
52,98,B00YNF6H1O,4.2,1848,25,1992,0,7.95,87,1
53,87,B01JSVXHFG,4.2,318,160,8,0,13.99,0,1
54,94,B000AAAVZE,3.3,809,19,5,1,4.27,5,18
55,91,B009WQH8SA,4.5,1784,37,10,0,5.98,5,19
56,89,B00GJ1UK3G,4.0,1124,48,9,0,9.99,0,1
57,95,B01LY8ICR6,4.1,377,15,0,1,10.99,73,1
58,92,B01D328DG4,4.5,272,4,2,0,23.7,5,7
59,85,B01HTGNIH4,4.4,709,26,0,0,6.99,73,1
60,12,B00I3VHKVK,4.3,7164,150,65,0,9.99,75,2
61,3,B01K1HPA60,4.4,727,126,19,0,17.95,14,16
62,16,B01G98Y1BA,4.9,1269,48,2,0,10.78,0,2
63,13,B009NNFB0O,4.4,5026,231,360,0,12.23,5,1
64,9,B06VXND7JF,4.7,109,9,1,0,18.88,5,6
65,2,B00I6A69TM,4.8,2780,22,42,6,2.98,0,1
66,20,B000050FDY,4.6,625,28,5,0,8.99,36,23
67,11,B019SVHLEY,4.2,1784,96,214,0,7.99,60,3
68,7,B0012DK48C,4.6,212,0,0,0,2.68,33,53
69,17,B0039LMTHE,4.5,2702,48,23,0,26.23,5,3
70,19,B00ARF42H0,4.3,6269,397,296,0,19.99,0,13
71,6,B0013MTHWQ,4.5,850,26,24,16,15.49,5,16
72,8,B0046VGPHQ,4.4,5344,414,83,0,13.1,0,37
73,14,B014HNOXZS,4.2,661,19,0,11,5.75,5,27
74,1,B004B8AZH0,4.5,4023,59,46,0,33.97,29,1
75,18,B0018A32XS,4.2,4240,322,85,0,18.39,26,1
76,15,B0000536EY,4.5,674,20,5,1,3.76,5,58
77,4,B071KW9GTT,4.4,30,19,5,0,19.99,0,1
78,10,B01LA91S28,4.6,589,8,3,0,11.36,5,9
79,5,B0049LUI9O,4.1,11320,159,124,0,11.99,40,1
80,70,B00V75EUWQ,4.1,779,27,5,0,8.99,0,4
81,78,B0182XCOGE,4.6,2490,66,14,0,11.95,0,1
82,69,B00VPVEVSK,4.7,974,15,0,1,7.75,66,1
83,71,B003YJAZZ4,4.4,4774,609,238,0,154.32,47,41
84,72,B003KWVOD2,4.5,4625,87,15,0,15.64,13,10
85,66,B0039LMTBA,4.5,2702,48,23,0,18.97,5,8
86,68,B013SJWE2G,4.5,915,29,13,0,6.99,0,3
87,75,B00E4PMQAO,4.5,5241,80,53,0,17.95,22,2
88,64,B0050QJHTO,4.2,6469,335,92,0,22.0,12,14
89,73,B000XVSNTQ,4.3,1472,19,1,8,9.49,5,20
90,77,B003EMNITQ,4.3,691,9,2,2,19.45,5,1
91,80,B00B1M0XCG,4.3,1532,65,24,0,9.57,0,4
92,74,B01F88BMC8,4.3,292,6,6,0,8.49,65,1
93,76,B00821ZHMK,4.5,5456,102,42,0,8.99,36,25
94,61,B01N2VNJXC,4.4,1625,51,5,0,49.99,58,1
95,63,B01859QHAY,4.3,770,83,38,0,39.95,20,13
96,67,B0084AWBRS,4.7,702,24,5,8,4.27,29,10
97,62,B06XRX3XYS,2.8,231,4,0,1,12.99,68,1
98,79,B0043OYFKU,4.3,7060,319,78,0,24.99,0,4
99,65,B0168MB6BA,4.5,523,17,7,3,28.32,5,7
