,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers,Bath-Bathing-Accessories,Gift-Sets,Hair-Care-Products,Makeup,Perfumes-Fragrances,Skin-Care-Products,Tools-Accessories,Top 10,Top 20,Top 30,Top 40,Top 50,Top 60,Top 70,Top 80,Top 90,Top 100,previous rank
0,9,B004N79BYC,4.8,329,13,1,0,12.99,0,1,1,0,0,0,0,0,0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1,11,B00120VWJ0,4.7,7367,362,148,0,15.99,11,18,1,0,0,0,0,0,0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2,15,B00MOL4AIQ,4.8,3823,86,22,0,19.95,64,1,1,0,0,0,0,0,0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
3,17,B000HK1OOY,4.7,7367,362,148,0,15.99,0,31,1,0,0,0,0,0,0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
4,10,B00A6FAXOM,4.3,609,16,11,0,10.5,0,22,1,0,0,0,0,0,0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
5,6,B00HNTPF7E,4.8,2080,71,12,0,19.99,0,1,1,0,0,0,0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
6,4,B00PV15BPW,4.5,2624,85,40,0,13.95,53,1,1,0,0,0,0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
7,8,B01LX9IIDJ,4.2,647,35,12,0,14.95,32,1,1,0,0,0,0,0,0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
8,20,B018MU5FN6,4.7,3923,56,24,0,21.99,55,1,1,0,0,0,0,0,0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
9,16,B01MFGN8S5,4.9,726,19,5,1,26.8,0,1,1,0,0,0,0,0,0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
10,5,B00QPNVC0I,4.4,1521,39,7,0,8.78,5,15,1,0,0,0,0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
11,18,B00EP5S7HE,4.4,985,93,5,0,14.51,51,26,1,0,0,0,0,0,0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
12,13,B00B1M0XCG,4.3,1532,65,24,0,9.57,0,4,1,0,0,0,0,0,0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
13,12,B01F88BMC8,4.3,292,6,6,0,8.49,65,1,1,0,0,0,0,0,0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
14,3,B072C29XCN,4.4,366,0,0,0,14.99,0,1,1,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
15,1,B01N3BW11X,4.3,560,28,8,0,14.95,60,1,1,0,0,0,0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,19,B00KFR73NU,4.4,1053,25,7,0,6.95,0,4,1,0,0,0,0,0,0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
17,2,B0046VGPHQ,4.4,5344,414,83,0,13.1,0,37,1,0,0,0,0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
18,14,B00GJ1UK3G,4.0,1124,48,9,0,9.99,0,1,1,0,0,0,0,0,0,0.0,20.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
19,7,B00LIBEBTG,4.6,787,24,4,0,9.98,47,1,1,0,0,0,0,0,0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
20,47,B00BBD508C,4.8,1202,81,56,0,27.55,5,1,1,0,0,0,0,0,0,0.0,0.0,0.0,2.0,20.0,6.0,1.0,0.0,0.0,0.0,44.0
21,44,B01LK643T6,4.5,479,41,0,0,12.95,41,4,1,0,0,0,0,0,0,0.0,0.0,7.0,4.0,6.0,12.0,0.0,0.0,0.0,0.0,47.0
