,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,41,B01N20H4ZQ,4.7,808,26,2,1,25.99,68,1
1,55,B01JRD7Y9U,4.4,771,21,11,0,11.95,76,1
2,53,B00UNXFD6A,4.7,795,27,2,0,9.99,50,1
3,54,B002XQ1X4G,4.5,2053,84,15,0,49.99,0,36
4,42,B00P6O790E,4.6,776,14,2,0,5.99,70,1
5,47,B00B4TR3KG,4.4,1043,61,14,0,41.94,0,101
6,52,B00VS18XEK,4.4,838,68,12,0,15.5,0,11
7,56,B01FK2S73Y,4.2,624,79,13,0,19.95,60,1
8,44,B001U582SQ,4.2,286,15,1,1,52.28,38,1
9,46,B01J15VL8O,4.0,835,66,9,0,14.24,5,1
10,45,B005O91CUE,4.3,536,11,0,1,17.35,0,1
11,49,B01KFU4IL6,4.3,741,48,4,0,10.95,42,2
12,50,B00PHQB8EE,4.4,287,14,1,0,7.49,50,1
13,48,B01KJAJMEA,4.6,41,6,4,1,0.0,0,1
14,58,B00QXVNRGY,4.5,1186,29,3,0,7.99,60,1
15,57,B00028M3N2,4.5,1279,81,32,0,12.79,0,28
16,59,B00PHMOXH2,4.3,509,15,8,0,6.99,65,1
17,51,B071L6L14D,4.6,16,0,0,0,0.0,0,1
18,60,B01G0WMTYQ,4.5,387,19,6,0,12.98,0,1
19,43,B00C9358NU,4.4,848,33,11,0,15.95,60,1
20,81,B00QXVMPOY,4.6,2121,46,4,0,7.99,43,1
21,96,B00K0DI04A,4.4,1043,61,14,0,7.49,0,44
22,99,B01N7IZ4BZ,4.4,350,54,3,0,21.99,45,1
23,92,B0017JT658,4.0,586,15,5,3,10.48,0,27
24,98,B01K9DGNJO,4.3,712,97,7,0,13.95,37,1
25,95,B00BLI96DW,3.2,367,36,3,0,13.86,54,1
26,86,B004O22328,4.6,788,23,6,4,11.48,0,15
27,93,B0096LTGEU,4.5,142,5,0,0,12.86,5,26
28,83,B00PM2T3N6,4.5,494,13,2,0,7.49,50,1
29,87,B007TYY2N6,4.7,362,9,2,0,11.0,0,10
30,89,B00X8FZODW,4.4,379,20,4,1,13.95,77,1
31,85,B01N1856R7,4.7,75,4,0,0,13.95,35,1
32,84,B01MR7J7YR,4.6,2950,406,30,0,29.99,25,1
33,91,B00WFXNXVI,4.5,698,37,6,0,13.95,51,1
34,100,B00BFZFVW6,4.7,2228,87,18,0,12.97,19,3
35,88,B000C213ZM,4.5,1386,24,2,0,31.49,0,65
36,82,B004O276EI,4.6,593,20,0,1,11.87,0,8
37,90,B00QR1VQB8,4.5,1536,51,3,0,7.79,48,1
38,97,B000P22TIY,4.4,4612,90,81,0,0.0,0,1
39,94,B004NJXW1I,4.3,705,33,6,0,33.8,0,19
40,4,B01161IL20,4.4,3566,129,30,0,16.95,15,5
41,5,B014SF6MBI,4.2,7438,552,36,0,13.95,53,1
42,20,B00PHVXIQA,4.3,2605,51,12,0,9.99,50,1
43,13,B0128HRZOG,4.5,1451,68,28,0,19.95,0,1
44,6,B005IHJ556,4.5,5772,162,105,0,12.65,0,1
45,15,B01M1A5RRT,4.4,670,42,29,0,26.9,0,4
46,11,B06Y2CLF3T,4.8,56,4,2,0,7.99,60,1
47,8,B01KK90ZH8,4.3,1020,72,5,0,27.95,53,1
48,10,B01CXPSS30,4.2,589,28,3,0,0.0,0,1
49,18,B0118QC1BA,4.6,6291,414,79,0,25.99,57,1
50,12,B00QJCFWSI,4.5,1468,37,4,0,6.99,50,1
51,17,B06WW955KY,4.0,835,66,9,0,23.99,60,1
52,16,B00QVNKSA2,4.6,2856,112,9,0,12.95,47,1
53,9,B01N4DB4A4,4.6,338,20,0,0,12.95,19,3
54,7,B00OEIBJRW,4.4,2833,37,31,0,9.99,50,1
55,19,B0009OAHC8,4.3,1926,47,4,0,19.94,0,19
56,14,B00NPC7EEU,4.7,4133,55,23,0,10.77,63,1
57,3,B00TSTZQEY,4.3,4850,128,101,0,14.95,57,1
