,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,3,B01161IL20,4.4,3562,128,30,0,16.95,15,5
1,5,B014SF6MBI,4.2,7435,552,36,0,13.95,53,1
2,18,B00PHVXIQA,4.3,2603,49,12,0,9.99,50,1
3,20,B01HULIXKU,4.5,1194,131,14,0,0.0,0,1
4,6,B005IHJ556,4.5,5769,162,105,0,12.65,0,1
5,13,B01J15VL8O,4.0,832,66,9,0,14.24,5,1
6,12,B00QJCFWSI,4.5,1463,37,4,0,6.99,50,1
7,7,B01KK90ZH8,4.3,1017,72,5,0,27.95,53,1
8,11,B01CXPSS30,4.2,588,28,3,0,0.0,0,1
9,14,B06Y2CLF3T,4.8,53,3,1,0,7.99,60,1
10,10,B06WW955KY,4.0,832,66,9,0,23.99,60,1
11,17,B0118QC1BA,4.6,6286,414,79,0,25.99,57,1
12,15,B00QVNKSA2,4.6,2855,112,9,0,12.95,47,1
13,9,B01N4DB4A4,4.6,335,20,0,0,12.95,19,3
14,8,B00OEIBJRW,4.4,2829,37,31,0,9.99,50,1
15,16,B0009OAHC8,4.3,1926,47,4,0,19.94,0,20
16,19,B00NPC7EEU,4.7,4131,55,22,0,10.77,63,1
17,4,B00TSTZQEY,4.3,4843,128,101,0,14.95,57,1
18,2,B00V9JP8EE,4.3,9117,600,115,0,13.95,65,1
19,1,B0163GBZK8,4.4,9100,202,33,0,14.95,81,1
20,73,B00GF9ZBJA,4.3,370,16,3,0,15.59,0,29
21,64,B00SI585E2,4.5,251,15,3,1,12.99,50,1
22,76,B00QXVMPOY,4.6,2120,46,4,0,7.99,43,1
23,74,B071L6L14D,4.6,16,0,0,0,0.0,0,1
24,61,B0183K2AG0,4.7,2001,202,62,0,29.75,57,1
25,67,B01FK2S73Y,4.2,622,79,13,0,19.95,60,1
26,65,B01F2AKYYO,4.3,703,14,0,0,12.99,63,1
27,62,B00QXVNRGY,4.5,1185,29,3,0,7.99,60,1
28,80,B000MGOZJ4,4.6,176,6,1,0,4.36,0,28
29,77,B01N1856R7,4.7,75,4,0,0,13.95,35,1
30,71,B000C213ES,4.2,3199,60,10,0,75.99,26,1
31,70,B00R36LSZ0,4.7,901,33,10,0,13.84,31,16
32,66,B000C1Z3LS,4.6,779,15,4,2,31.49,0,62
33,75,B01MR7J7YR,4.6,2947,406,30,0,29.99,25,1
34,78,B000WZR1R8,4.5,356,8,5,10,48.99,33,1
35,72,B003I6TOM8,4.4,638,21,8,1,23.17,0,13
36,63,B00PHMOXH2,4.3,509,15,8,0,6.99,65,1
37,69,B000C1Z5AW,4.4,503,10,0,1,35.38,55,59
38,68,B01G0WMTYQ,4.5,387,19,6,0,12.98,0,1
39,79,B00PHVXISS,4.4,1124,43,4,0,8.99,55,1
40,21,B0128HRZOG,4.5,1449,67,28,0,19.95,0,1
41,24,B00QXVNSE0,4.5,2959,52,12,0,8.99,55,1
42,30,B001FWXHC0,4.4,563,15,3,0,15.99,76,57
43,36,B00PYS7R7M,4.5,1412,25,5,0,6.99,65,1
44,40,B011JBP5DK,4.4,1375,69,37,0,11.97,37,1
45,32,B00QR6SS6O,4.3,1664,45,17,0,13.95,53,1
46,26,B005MQ2BQI,4.7,1618,44,12,0,32.4,0,28
47,37,B00VXHY6KY,4.4,1227,47,28,0,13.95,53,1
48,22,B01M1A5RRT,4.4,666,42,29,0,26.9,0,4
49,34,B0118Q011M,4.5,2495,185,26,0,0.0,0,1
50,23,B0019LRZ2A,4.4,2981,110,26,0,9.71,0,14
51,29,B014G8IYRM,4.3,2116,45,23,0,28.5,0,1
52,39,B01N20H4ZQ,4.7,803,26,2,1,25.99,68,1
53,27,B00Y2BGFIO,4.5,3589,158,14,0,0.0,0,1
54,28,B000E7UFM2,4.3,802,22,3,4,12.69,0,30
55,38,B06Y245185,4.5,18,0,0,0,7.99,60,1
56,25,B004O25R8A,4.5,937,28,5,1,23.73,0,9
57,31,B00SA5UWW8,4.5,4352,98,20,0,19.99,51,3
58,33,B01KJAJLN2,4.5,261,11,8,0,12.59,40,1
59,35,B000XE5260,4.4,1945,61,16,0,35.8,0,72
60,88,B00K0DI04A,4.5,1042,61,14,0,7.5,0,43
61,90,B06W2GPVVC,4.8,195,19,1,0,42.99,52,1
62,92,B0017JT658,4.0,586,15,5,3,10.99,0,26
63,97,B00IXPC50W,4.5,2141,49,29,0,7.85,0,1
64,99,B01CPUVTI4,4.3,126,15,0,0,2.95,58,1
65,89,B01GRL0XMK,3.9,1056,85,10,0,14.99,70,1
66,83,B004O22328,4.6,788,23,6,4,11.48,0,15
67,85,B00PM2T3N6,4.5,493,13,2,0,7.49,50,1
68,98,B00BLI96DW,3.2,367,36,3,0,22.6,25,1
69,82,B004NJXW1I,4.3,705,33,6,0,33.8,0,19
70,100,B01N67CZX4,4.4,184,25,1,0,39.99,50,1
71,84,B01N7IZ4BZ,4.4,350,54,3,0,21.99,45,1
72,91,B01DLUIAD4,4.4,158,5,0,0,8.99,70,1
73,81,B00BKQIMBC,4.0,694,22,17,0,7.36,0,5
74,86,B00YQ93VPW,4.3,1168,50,17,0,19.95,49,1
75,95,B000C213ZM,4.5,1385,24,2,0,31.49,0,65
76,94,B00WFXNXVI,4.5,697,37,6,0,13.95,51,1
77,87,B004O276EI,4.6,593,20,0,1,11.87,0,8
78,93,B000C1ZDTU,4.1,2171,28,6,0,20.29,70,10
79,96,B000P22TIY,4.4,4611,90,81,0,0.0,0,1
80,54,B01JRD7Y9U,4.4,769,21,11,0,11.95,76,1
81,59,B00UNXFD6A,4.7,795,27,2,0,9.99,50,1
82,46,B002XQ1X4G,4.5,2052,84,15,0,49.99,0,36
83,48,B00P6O790E,4.6,776,14,2,0,5.99,70,1
84,45,B00B4TR3KG,4.5,1042,61,14,0,41.94,0,101
85,47,B00P6O9KDS,4.7,745,15,16,1,6.99,42,1
86,57,B0000ZUGS6,4.4,1332,28,23,3,14.5,0,1
87,42,B01MR4Y0CZ,4.7,443,82,70,0,29.99,63,1
88,41,B001U582SQ,4.2,286,15,1,1,52.28,38,1
89,43,B005O91CUE,4.3,535,11,0,1,17.4,0,1
90,58,B000JL7WQK,4.3,1445,37,8,0,23.99,0,78
91,51,B01KFU4IL6,4.3,739,48,4,0,10.95,42,2
92,52,B00PHQB8EE,4.4,287,14,1,0,7.49,50,1
93,49,B01KJAJMEA,4.6,38,6,4,1,0.0,0,1
94,44,B01KFYCH9W,4.5,540,44,3,0,22.99,67,1
95,55,B01LB17194,4.8,781,99,19,0,45.99,58,1
96,60,B01GXOXYSG,4.6,95,10,0,0,14.22,5,1
97,50,B00VS18XEK,4.3,836,68,12,0,15.5,0,11
98,56,B00028M3N2,4.5,1278,81,32,0,12.79,0,28
99,53,B00C9358NU,4.4,848,33,11,0,15.95,60,1
