,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,18,B01BWF602S,4.3,444,21,1,0,12.99,57,1
1,11,B01H6EHVK4,4.6,741,36,13,0,8.95,0,59
2,20,B011JBP5DK,4.4,1363,69,37,0,11.99,37,2
3,14,B00M1E5F1W,3.3,2629,137,66,0,58.52,10,25
4,6,B00A6FAXOM,4.3,603,14,11,0,10.5,0,22
5,5,B00KOW827M,4.4,4272,96,19,0,8.99,75,2
6,16,B002I7N4B0,4.7,217,4,1,0,27.48,0,30
7,10,B00AVP37G8,4.1,1697,59,9,0,10.12,0,14
8,15,B017B9SSOW,4.4,970,27,31,0,9.99,75,3
9,1,B004UH74DA,4.6,4452,117,26,0,10.38,5,22
10,13,B01KBA8EAQ,4.6,234,13,0,3,29.99,0,1
11,8,B014G8IYRM,4.3,2079,45,24,0,28.5,0,1
12,7,B007HJ9VFM,3.8,1231,44,6,0,7.34,57,17
13,17,B007MJKHPA,4.0,868,55,1,0,3.25,0,39
14,3,B00JA1AHRG,4.4,162,7,0,0,4.95,0,13
15,19,B004O24Q8W,4.3,809,38,10,0,51.99,0,1
16,12,B00HSE4WJG,4.4,3957,115,806,0,7.99,60,1
17,4,B00MOL4AIQ,4.8,3770,86,22,0,19.95,64,1
18,2,B00LNGP8GQ,4.3,496,23,3,2,13.75,14,21
19,9,B00C9358NU,4.4,837,33,11,0,15.95,60,1
20,31,B003HBDK24,3.7,157,0,0,0,28.41,0,21
21,33,B01ESRUYB0,4.4,221,11,1424,0,13.93,76,1
22,37,B003BLBLVC,4.6,399,12,3,3,28.47,0,37
23,39,B00SBSTZ22,4.3,403,14,1,0,11.99,40,1
24,25,B01M19EROK,4.1,196,17,0,0,0.77,0,1
25,27,B01CPUVTI4,4.2,123,15,0,0,2.95,58,1
26,22,B004O276P2,4.6,822,34,10,0,36.16,0,14
27,28,B01M1CYBGQ,4.6,465,18,2,1,12.34,5,1
28,24,B00C932DU6,4.4,121,8,1,0,15.95,60,1
29,35,B014Q8YMCI,4.4,982,22,6,1,28.5,0,1
30,34,B01FJ9GE74,4.6,234,13,0,3,29.99,0,1
31,30,B00827ILWM,4.0,664,80,9,0,29.07,0,15
32,36,B002N0U37A,4.2,1190,121,20,0,33.36,0,1
33,40,B002RSCP9W,4.6,1454,57,15,0,9.95,58,1
34,29,B00K0RW4Q6,4.4,130,10,1,0,6.99,0,20
35,21,B00Y1CS2XK,4.5,888,47,6,0,12.95,74,1
36,32,B06Y1NSSLR,4.5,10,0,0,0,19.95,33,1
37,23,B003B8G5IY,4.3,1174,18,1,0,21.36,5,70
38,38,B00S0SD45M,4.5,110,0,0,0,6.99,0,1
39,26,B009NPOXVK,4.5,259,4,3,0,41.14,0,1
40,42,B000VSG1PO,4.1,1099,40,4,0,18.85,0,1
41,60,B001D5599I,4.5,677,15,4,0,23.99,0,39
42,45,B01LONJ2RS,4.4,77,3,0,0,13.95,53,1
43,51,B016UMZFQU,4.1,411,34,0,0,12.99,0,1
44,43,B00R9CH514,4.3,165,12,0,0,15.94,60,1
45,57,B0009F3R7E,4.6,405,21,4,0,0.0,0,1
46,54,B00HSE4WJ6,4.3,1362,71,3581,0,7.99,50,1
47,56,B00JVZGO3W,4.5,169,16,4,2,7.03,0,5
48,55,B01LXC2QYT,4.6,104,4,0,0,10.95,0,2
49,49,B003C54M9A,4.2,474,13,13,1,29.99,0,1
50,53,B000XED3JS,4.2,166,0,0,0,28.66,0,36
51,58,B016NCLKJI,4.6,291,15,2,1,10.0,0,1
52,52,B0058SY1X6,4.1,1618,155,17,0,59.99,14,12
53,48,B00WF6VFSS,4.6,1389,36,8,0,19.97,50,1
54,41,B00WKTKBTY,4.5,462,14,15,1,21.5,38,1
55,46,B01MA69E8X,4.6,63,10,1,1,15.94,60,1
56,47,B0002RI2PG,4.5,401,29,5,0,24.95,5,7
57,59,B004EDWMBO,4.6,740,7,18,1,0.0,0,1
58,50,B00YTCMI46,3.3,70,18,2,1,20.0,0,1
59,44,B071XWZ2MG,4.9,83,7,0,0,24.99,29,1
60,74,B005OWBCE2,4.3,129,6,0,0,19.99,0,27
61,79,B001FVTWWU,4.3,460,17,4,0,5.98,25,1
62,77,B00U87LCDE,4.8,960,27,1,0,19.97,0,1
63,73,B00UGHNIWO,4.3,1459,46,106,0,24.95,58,1
