,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,7,B00120VWJ0,4.7,7320,358,146,0,16.2,10,18
1,13,B004N79BYC,4.8,323,11,1,0,12.99,0,1
2,9,B000HK1OOY,4.7,7320,358,146,0,14.39,11,26
3,16,B00A6FAXOM,4.3,603,14,11,0,10.5,0,23
4,11,B00LIBEBTG,4.6,777,23,4,0,9.98,47,1
5,5,B00HNTPF7E,4.8,2068,69,12,0,19.99,0,1
6,3,B00PV15BPW,4.5,2603,82,38,0,13.95,53,1
7,12,B01LX9IIDJ,4.2,628,31,11,0,14.95,32,1
8,20,B001CTQMIC,4.3,906,14,4,5,8.49,35,1
9,17,B018MU5FN6,4.7,3896,56,25,0,21.99,55,1
10,14,B01MFGN8S5,4.9,662,17,5,1,26.8,0,1
11,6,B00QPNVC0I,4.4,1507,39,7,0,8.78,5,15
12,19,B00B7QEBHE,4.7,268,8,1,0,8.99,0,1
13,10,B01F88BMC8,4.3,286,5,5,0,8.49,65,1
14,2,B0046VGPHQ,4.4,5276,409,83,0,13.25,0,36
15,1,B01N3BW11X,4.3,516,28,8,0,14.95,60,1
16,18,B00KFR73NU,4.4,1042,25,7,0,6.95,0,3
17,4,B004N7DQHA,4.9,2400,65,75,0,29.99,14,1
18,8,B00MOL4AIQ,4.8,3774,86,22,0,19.95,64,1
19,15,B0158S5BIY,4.6,559,11,6,0,17.97,53,1
20,36,B00V6WZ7WW,4.3,638,20,10,0,4.97,17,16
21,27,B008RDEI0A,4.6,333,8,0,0,27.95,13,7
22,40,B001MIZMP2,4.5,1981,52,13,0,9.95,5,23
23,28,B00ZMXCN1O,4.7,1370,44,20,0,19.95,60,1
24,23,B00ZRWMCXY,3.9,1619,51,25,0,13.99,53,1
25,29,B00KVOR9VI,4.4,1466,15,9,2,13.75,45,3
26,35,B01EXBUFII,4.3,697,45,13,0,19.99,0,1
27,30,B01N6JG35L,4.8,18,0,0,0,2.85,5,1
28,26,B071YTN8PQ,4.4,38,8,3,3,24.94,0,1
29,38,B005IYYF5E,4.2,308,5,1,1,3.99,0,5
30,25,B00B1M0XCG,4.3,1524,65,24,0,9.57,0,5
31,24,B007IAE5WY,4.7,997,36,9,0,11.4,0,18
32,33,B00HMSU4ZE,4.4,332,8,1,0,16.32,0,15
33,37,B01LYFI1ST,4.8,484,14,9,0,24.99,38,1
34,22,B001CTQMIC,4.3,906,14,4,5,8.49,35,1
35,21,B00EP5S7HE,4.4,974,91,5,0,15.74,47,23
36,31,B0064GBCL0,4.5,150,5,1,2,7.54,0,4
37,39,B007THNPBS,4.4,161,0,0,0,4.87,19,32
38,34,B01LK643T6,4.5,473,41,0,0,12.95,41,4
39,32,B00YE3CPW0,4.6,1239,22,4,0,13.99,65,1
40,55,B01ESRUYB0,4.4,221,11,1424,0,13.93,76,1
41,57,B001HTTBWQ,4.4,550,28,4,0,37.5,0,30
42,42,B01A09JXNK,4.2,1081,35,6,0,10.99,27,1
43,44,B06XX7QQK7,4.7,30,4,0,0,11.9,40,1
44,47,B01AJQ6LRK,3.8,262,7,0,0,3.49,30,1
45,50,B004S0ETHI,4.5,210,8,1,0,18.0,0,15
46,43,B071SDVK35,0.0,0,0,0,0,13.55,0,1
47,41,B0016ISD04,4.3,729,21,26,5,5.4,0,12
48,49,B01BUP4T6Y,4.7,757,33,0,0,13.25,5,1
49,56,B06Y3KKCSL,5.0,206,0,0,0,14.95,25,1
50,60,B00VR9YE8C,4.2,467,11,3,0,10.99,0,1
51,48,B00LIBEDC6,4.5,371,11,2,3,11.95,46,1
52,53,B00FA53Q8S,3.8,513,23,5,0,8.88,31,1
53,54,B0001TSIB8,4.7,7320,358,146,0,16.99,0,21
54,46,B00180DS7I,4.2,238,12,4,0,15.99,24,9
55,52,B00BBD508C,4.8,1196,81,54,0,27.55,5,1
56,58,B01LYSM4FZ,4.5,187,7,1,1,13.99,0,1
57,59,B004N7FE8Y,4.8,283,7,3,0,19.99,0,1
58,45,B01LQ77K76,4.4,149,14,1,0,11.99,0,3
59,51,B01BMT8XDI,4.3,148,6,1,0,10.99,0,1
60,68,B00VTHCARY,4.6,128,4,1,0,5.59,5,7
61,63,B01MYA4Q1X,4.4,187,9,0,0,14.5,58,1
62,74,B018UJYU2Q,4.0,302,24,3,2,23.66,5,1
63,62,B01B8P253K,4.2,62,3,0,0,7.99,20,1
64,73,B07289VCXR,4.0,397,13,2,0,12.34,5,1
65,71,B00OMXWBPS,4.5,74,0,0,0,9.43,5,1
66,80,B000F54AN8,3.7,3626,207,128,0,21.39,0,23
67,79,B00JB8VN4E,4.0,284,10,0,3,12.65,24,24
68,61,B016DQUKE0,4.7,427,5,0,0,12.95,48,1
69,77,B00BOUQTJG,4.3,89,9,9,0,5.68,5,11
70,76,B0035RE2TA,4.1,942,17,5,2,4.41,0,6
71,67,B06XSG786H,4.5,44,0,0,0,7.99,50,1
72,72,B0092MG5JW,4.3,638,20,10,0,4.87,28,20
73,70,B0011DJICG,4.2,409,8,0,0,13.54,5,38
74,69,B008MP481M,4.2,2846,38,14,0,12.5,50,1
75,75,B005AYJ6EW,3.8,592,12,20,0,5.99,0,1
76,64,B01MYMKZPC,4.0,55,0,0,0,5.99,0,2
77,66,B01LZN5K60,3.9,158,13,8,0,12.99,35,1
78,65,B002LA1D9Y,4.5,374,16,1,0,14.9,12,1
79,78,B014QVV9UI,5.0,8,0,0,0,4.97,23,1
80,93,B0170AFF8O,4.4,93,8,0,0,7.99,20,1
81,91,B0193G18AW,4.5,187,7,1,1,2.98,40,14
82,84,B014527Y0W,4.0,328,17,25,2,11.95,65,1
83,87,B00B7QZGI2,4.8,149,8,0,0,9.99,0,1
84,89,B013Q5VFQI,4.2,661,0,0,0,9.98,52,1
85,94,B01LMNPHGU,3.6,6,3,0,0,19.34,23,16
86,85,B01DMQ7VBO,4.7,117,0,0,0,16.65,0,17
87,81,B0068UZBHS,4.1,556,15,9,0,6.29,0,1
88,98,B00AMO22SM,4.8,519,20,5,0,26.99,10,1
89,97,B016N4HLCQ,4.5,520,21,14,2,29.97,25,1
90,99,B0086K3G02,3.7,141,11,6,0,43.9,0,12
91,92,B00KI0X0I6,4.4,1042,25,7,0,6.95,0,2
92,96,B000VT3QPQ,4.4,205,6,0,0,16.5,0,3
93,82,B01D9O1GA6,4.5,22,0,0,0,19.99,0,3
94,83,B06WWJJHM9,4.4,24,0,0,0,7.99,29,1
95,100,B001EJOPTS,4.7,382,5,2,0,26.88,5,19
96,88,B001MX89Y8,4.4,663,7,4,2,7.99,0,26
97,95,B01MQU4A0X,4.1,87,0,0,0,7.99,62,1
98,86,B06XDKC558,4.5,106,15,0,0,25.97,0,1
99,90,B01HHNQUEW,4.3,213,7,3,2,16.95,50,1
