,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,7,B00120VWJ0,4.7,7320,358,146,0,16.2,10,17
1,13,B004N79BYC,4.8,323,11,1,0,12.99,0,1
2,9,B000HK1OOY,4.7,7320,358,146,0,14.39,11,26
3,17,B00A6FAXOM,4.3,603,14,11,0,10.5,0,24
4,10,B00LIBEBTG,4.6,777,24,4,0,9.98,47,1
5,4,B00HNTPF7E,4.8,2068,69,12,0,19.99,0,1
6,5,B004N7DQHA,4.9,2400,65,75,0,29.99,14,1
7,12,B01LX9IIDJ,4.2,629,31,11,0,14.95,32,1
8,20,B001CTQMIC,4.3,906,14,4,5,8.49,35,1
9,16,B018MU5FN6,4.7,3896,56,25,0,21.99,55,1
10,14,B01MFGN8S5,4.9,662,17,5,1,26.8,0,1
11,3,B00QPNVC0I,4.4,1507,39,7,0,8.78,5,15
12,11,B01F88BMC8,4.3,286,5,5,0,8.49,65,1
13,2,B0046VGPHQ,4.4,5276,409,83,0,13.25,0,36
14,1,B01N3BW11X,4.3,515,28,8,0,14.95,60,1
15,19,B00KFR73NU,4.4,1042,25,7,0,6.95,0,3
16,6,B00PV15BPW,4.5,2603,82,38,0,13.95,53,1
17,18,B00GJ1UK3G,4.0,1118,47,9,0,9.99,0,1
18,8,B00MOL4AIQ,4.8,3774,86,22,0,19.95,64,1
19,15,B0158S5BIY,4.6,559,11,6,0,17.97,53,1
20,33,B00V6WZ7WW,4.3,638,20,10,0,4.97,17,16
21,31,B008RDEI0A,4.6,333,8,0,0,27.95,13,7
22,32,B00ZMXCN1O,4.7,1370,44,20,0,19.95,60,1
23,27,B01LK643T6,4.5,473,41,0,0,12.95,41,4
24,21,B00ZRWMCXY,3.9,1619,51,25,0,13.99,53,1
25,36,B071SDVK35,0.0,0,0,0,0,13.55,0,1
26,37,B01EXBUFII,4.3,697,45,13,0,19.99,0,1
27,34,B01N6JG35L,4.8,18,0,0,0,2.85,5,1
28,25,B00B1M0XCG,4.3,1524,65,24,0,9.57,0,5
29,26,B071YTN8PQ,4.4,38,8,3,3,24.94,0,1
30,23,B00B7QEBHE,4.7,268,8,1,0,8.99,0,1
31,22,B007IAE5WY,4.7,997,36,9,0,11.4,0,18
32,30,B00HMSU4ZE,4.4,332,8,1,0,16.32,0,15
33,39,B01LYFI1ST,4.8,484,14,9,0,24.99,38,1
34,29,B00KVOR9VI,4.4,1466,15,9,2,13.75,45,3
35,24,B00EP5S7HE,4.4,974,91,5,0,15.74,47,23
36,28,B0064GBCL0,4.5,150,5,1,2,7.54,0,4
37,40,B007THNPBS,4.4,161,0,0,0,4.87,19,32
38,35,B001MIZMP2,4.5,1981,52,13,0,9.95,5,23
39,38,B00YE3CPW0,4.6,1239,22,4,0,13.99,65,1
40,41,B005IYYF5E,4.2,308,5,1,1,3.99,0,5
41,54,B00VTHCARY,4.6,128,4,1,0,5.59,5,7
42,58,B001HTTBWQ,4.4,550,28,4,0,37.5,0,30
43,48,B01A09JXNK,4.2,1081,35,6,0,10.99,27,1
44,45,B06XX7QQK7,4.7,30,4,0,0,11.9,40,1
45,44,B01AJQ6LRK,3.8,262,7,0,0,3.49,30,1
46,60,B004S0ETHI,4.5,210,8,1,0,18.0,0,15
47,53,B00OMXWBPS,4.5,74,0,0,0,9.43,5,1
48,42,B0016ISD04,4.3,729,21,26,5,5.4,0,12
49,47,B01BUP4T6Y,4.7,757,33,0,0,13.25,5,1
50,59,B06XSG786H,4.5,44,0,0,0,7.99,50,1
