,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,16,B01LA91S28,4.6,582,8,3,0,11.36,5,8
1,2,B01K1HPA60,4.5,663,112,19,0,17.95,14,17
2,14,B009NNFB0O,4.4,5001,229,357,0,12.23,5,1
3,7,B0013MTHWQ,4.5,843,26,24,16,15.94,5,15
4,1,B00I6A69TM,4.8,2771,22,42,6,2.98,0,1
5,6,B003FBI9LS,4.1,3433,170,25,0,19.9,29,52
6,17,B00H2B4H2M,4.1,2222,212,78,0,19.4,0,15
7,20,B00UKVNSLC,4.4,943,110,13,0,39.97,52,8
8,11,B0039LMTHE,4.5,2690,48,23,0,22.16,5,5
9,9,B00ARF42H0,4.3,6220,392,295,0,18.39,8,11
10,13,B014SG66UO,4.4,825,95,19,0,53.99,10,23
11,5,B06VXND7JF,4.6,737,35,5,0,18.88,5,8
12,12,B0046VGPHQ,4.4,5276,409,83,0,13.25,0,36
13,18,B019SVHLEY,4.2,1734,96,214,0,8.59,57,3
14,19,B01D328BG6,4.2,1946,197,28,0,31.48,10,1
15,3,B004B8AZH0,4.5,3948,56,44,0,33.49,30,1
16,10,B0000536EY,4.5,660,19,5,0,3.76,5,59
17,4,B071KW9GTT,5.0,9,0,0,0,19.99,0,1
18,15,B000FYVOJC,4.3,3653,79,20,0,14.99,0,97
19,8,B0049LUI9O,4.1,11283,159,121,0,14.99,25,1
20,23,B00I3VHKVK,4.3,7117,149,66,0,9.99,72,2
21,40,B01AAQD2NU,4.5,2302,87,28,0,29.99,57,13
22,35,B003983I1S,4.5,3135,44,33,0,27.16,5,2
23,34,B003YJAZZ4,4.4,6430,604,237,0,154.32,47,39
24,24,B01G98Y1BA,4.9,1234,46,2,0,10.78,0,3
25,32,B001VEK1HQ,4.4,2412,122,36,0,37.99,5,17
26,39,B00QPNVC0I,4.4,1507,39,7,0,8.78,5,16
27,26,B003S516XO,4.4,4089,228,34,0,19.96,0,16
28,21,B0012DK48C,4.6,207,0,0,0,2.68,33,51
29,27,B000068PBT,4.5,5448,317,54,0,29.95,0,50
30,31,B000VDEQBK,4.5,166,4,1,0,5.42,0,1
31,28,B003983HZK,4.5,4611,87,15,0,27.62,0,1
32,22,B014HNOXZS,4.2,641,19,0,11,5.78,5,25
33,33,B01N2VNJXC,4.4,1596,51,4,0,49.99,58,1
34,30,B0018A32XS,4.2,5876,318,85,0,17.99,28,1
35,37,B00005AUIE,3.8,1582,13,26,4,17.9,5,11
36,38,B0050QJHTO,4.3,6442,334,92,0,23.71,5,13
37,25,B00GZG4KSG,4.3,510,35,4,0,16.19,46,7
38,29,B00JITDVD2,4.2,1761,189,34,0,79.95,0,1
39,36,B013SJMB10,4.3,1460,38,6,0,6.99,65,3
40,42,B00LE99PA2,4.3,8694,219,218,0,29.88,34,17
41,46,B000NJG82W,4.2,1683,40,14,0,3.4,77,25
