,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,21,B018MU5FN6,4.7,3923,56,24,0,21.99,55,1
1,28,B00V6WZ7WW,4.3,645,20,10,0,4.97,17,15
2,37,B01BUP4T6Y,4.7,761,33,0,0,13.25,5,1
3,39,B01A09JXNK,4.2,1085,35,6,0,10.99,27,1
4,26,B07289VCXR,4.0,414,13,2,0,12.34,5,2
5,23,B00ZMXCN1O,4.7,1384,45,20,0,19.95,60,1
6,31,B008RDEI0A,4.6,337,10,1,0,30.95,0,6
7,25,B004N7DQHA,4.9,2415,65,76,0,34.99,0,1
8,22,B00ZRWMCXY,3.9,1641,51,25,0,13.99,53,1
9,34,B071JCHR7S,4.9,2415,65,76,0,28.99,0,1
10,36,B01AJQ6LRK,3.8,270,7,0,0,3.49,30,1
11,29,B071YTN8PQ,4.6,53,9,3,3,24.94,0,1
12,38,B00LIBEDC6,4.5,377,12,2,3,11.95,46,1
13,33,B00B7QEBHE,4.7,272,9,1,0,8.99,0,1
14,35,B00KVOR9VI,4.4,1477,16,9,2,13.75,45,3
15,32,B001MIZMP2,4.5,1990,52,13,0,10.47,42,21
16,24,B001CTQMIC,4.3,910,14,4,5,8.49,35,1
17,40,B004N7FE8Y,4.8,289,7,3,0,19.99,0,1
18,27,B0158S5BIY,4.6,577,13,6,0,17.77,53,1
19,30,B00YE3CPW0,4.6,1259,22,4,0,14.99,63,1
20,72,B01MFGP4ET,4.4,193,8,1,1,12.56,10,1
21,70,B014QVV9UI,5.0,10,0,0,0,4.97,23,1
22,62,B06XX7QQK7,4.7,31,4,1,0,11.9,40,1
23,69,B004S0ETHI,4.5,213,8,1,0,18.0,0,18
24,76,B00B7QZGI2,4.8,154,10,0,0,9.99,0,1
25,67,B018UJYU2Q,4.0,306,25,3,2,23.66,5,1
26,77,B000F54AN8,3.7,3633,207,128,0,21.38,0,14
27,74,B0193G18AW,4.4,193,8,1,1,2.98,40,16
28,80,B01J5GC24Q,5.0,3,0,0,0,7.49,0,3
29,63,B00VR9YE8C,4.2,471,11,3,0,10.99,0,1
30,61,B00FA53Q8S,3.8,517,23,5,0,8.88,31,1
31,71,B01LYFI1ST,4.8,493,14,10,0,24.99,38,1
32,64,B06Y3KKCSL,5.0,211,0,0,0,14.95,25,1
33,66,B0011DJICG,4.2,415,8,0,0,17.03,5,37
34,78,B06WWJJHM9,4.4,28,0,0,0,7.99,29,1
