,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,17,B00027D0DU,4.2,343,3,0,0,4.49,25,8
1,16,B019EXWVQY,4.3,3319,147,265,0,34.99,0,1
2,11,B0000YUXI0,4.3,5644,112,30,0,14.95,0,6
3,1,B00MLBPDQ2,4.6,979,27,9,0,18.73,5,29
4,5,B0186U9736,4.7,2483,167,12,0,14.2,5,1
5,8,B01MQS7GFT,4.4,664,35,1683,0,29.99,0,4
6,7,B00PGQYEUK,4.4,1325,62,21,0,5.99,25,27
7,18,B004Y9GTYE,4.3,3223,230,67,0,6.64,5,18
8,3,B00UYY2GUO,3.7,8632,522,58,0,17.93,5,3
9,4,B00UYY2GSQ,3.7,8632,522,58,0,16.72,5,3
10,14,B00PF9Q5EG,4.3,743,49,5,0,10.99,0,1
11,13,B01AAQD2NU,4.4,2320,87,28,0,29.99,57,18
12,9,B0058E3XJI,4.1,3525,131,9,0,14.25,0,19
13,15,B011QHFB4A,4.8,1033,38,13,0,11.99,5,1
14,2,B00IOZWC2M,4.3,5773,216,20,0,14.2,5,1
15,19,B06XF2TR11,4.0,102,4,0,0,8.99,0,1
16,20,B00VKHKH8C,4.2,3914,245,73,0,12.95,68,1
17,12,B004BCXAM8,4.1,2392,35,7,0,5.69,5,11
18,10,B0031NNE56,4.2,3907,78,11,0,22.0,0,1
19,6,B00H7KTEZ8,4.7,2640,58,24,0,13.16,5,1
20,64,B00PFCT2R0,4.2,801,8,0,0,6.4,5,9
21,67,B012W6AINS,3.9,295,24,0,0,49.75,0,10
22,71,B000BNG4VU,4.3,818,80,6,0,5.97,15,15
23,76,B00819JNLE,4.4,905,46,6,0,4.96,17,30
24,69,B00L1CYB7O,3.8,296,17,1,0,14.99,0,10
25,72,B00P0Q0T28,4.1,749,31,5,0,0.0,0,1
26,63,B001UE60E0,4.6,2042,74,16,0,26.51,5,35
27,66,B00CHHL1AW,4.3,1264,12,13,2,5.89,0,23
28,77,B005HGWGVS,4.3,413,33,14,0,9.99,0,1
29,62,B00ZF80T0I,4.3,1485,95,353,0,12.3,5,1
30,80,B00HD5NRSC,4.1,24,6,2,0,21.77,38,51
31,70,B00EMAM9BC,4.4,883,10,6,1,5.89,0,32
32,75,B002B4JORS,4.1,522,13,1,0,2.99,0,27
33,78,B01D90BYKC,4.5,306,4,0,0,17.93,0,1
34,79,B001ODAJOY,4.3,246,28,9,0,6.68,0,14
35,65,B00XENXJTO,4.7,491,27,11,1,6.95,0,1
36,61,B01C2EFBZU,3.9,1135,79,4,0,49.99,23,3
37,74,B00KKCTFEA,3.7,92,11,1,1,1.54,0,25
38,73,B01B0YEZFU,4.5,456,15,7,0,12.87,48,1
39,68,B00J3G8342,3.9,263,99,5,0,26.98,0,3
40,59,B018IZXILQ,4.0,285,34,0,0,29.8,0,26
41,46,B002ZTVMDI,4.2,869,11,2,3,3.98,5,22
42,50,B01L2N2ZTC,4.7,93,10,0,0,11.95,48,1
43,47,B0080G8Q2U,3.8,415,15,8,1,22.5,0,22
44,49,B00U2VQZDS,4.6,979,27,9,0,8.52,5,6
45,44,B00FBF1904,4.4,482,28,9,0,4.0,0,12
46,58,B00B1DRA94,4.3,958,14,5,0,6.76,5,18
47,54,B0043WJ3OA,4.1,615,91,51,0,6.64,5,21
48,45,B00AVP37G8,4.1,1713,60,9,0,10.19,0,15
49,48,B00BUPN6UA,4.1,386,46,8,0,12.95,0,1
50,57,B00Z1XBS8O,4.2,703,79,17,0,24.98,50,1
51,41,B00B4YY1GU,4.2,483,25,12,0,5.99,25,1
52,42,B01DPA6OHO,4.3,1130,8,3,0,5.69,5,15
53,60,B01AKTZFZU,3.9,252,16,2,1,22.7,43,25
54,55,B01CNZMMV4,4.5,1751,32,5,0,15.95,60,1
55,52,B004Y9GTOO,4.3,3223,230,67,0,6.64,5,17
56,43,B00SY7UYTS,4.4,1163,19,4,1,1.99,0,1
57,56,B003I6O5RC,4.2,1171,16,7,4,4.98,5,14
58,53,B00HE08KUQ,3.9,152,14,2,1,20.54,0,13
59,51,B013AX6U6Q,4.4,1700,61,27,0,29.44,41,3
60,39,B0081E6X2Q,4.4,367,3,0,0,5.98,14,29
61,34,B00GMAWI66,4.6,3901,109,15,0,9.45,5,5
62,33,B007NNU2WI,3.9,440,36,6,0,10.49,25,1
63,37,B00LE99PA2,4.3,8726,219,218,0,0.0,0,1
64,29,B00OWZ0TVE,4.1,1306,31,18,0,7.39,0,2
65,32,B00150LT40,4.4,4660,44,23,0,6.98,30,107
66,36,B00NBCD7MW,4.3,4382,87,17,0,19.97,60,1
67,21,B0182G7AQ0,4.5,174,4,0,0,8.97,0,1
68,30,B06XDQ84NF,4.0,102,4,0,0,8.52,5,1
69,27,B00HVI8WYU,4.0,1100,57,23,0,5.99,0,21
70,38,B00SZMYJAW,3.9,263,99,5,0,23.55,0,13
71,31,B06X18521Y,4.8,130,8,3,0,13.85,52,1
72,35,B006UET4XE,4.0,2733,54,37,0,6.05,5,30
73,40,B00XIQVA7U,4.7,154,16,0,1,17.99,18,1
74,28,B004HYRH06,4.2,824,21,2,2,6.26,5,27
75,23,B00UYY2GXG,3.7,8632,522,58,0,20.68,5,3
76,22,B00VKIJPNE,3.8,1690,80,3,0,2.38,41,25
77,25,B000US084U,4.4,915,31,14,1,17.36,17,27
78,24,B00U4CM8ZE,4.4,1608,73,7,0,20.0,0,2
79,26,B01GYBSLFO,4.4,407,61,8,0,10.97,5,1
80,93,B000QUGFJO,4.3,130,6,0,0,7.65,0,11
81,86,B01FME7RM2,4.0,47,3,0,0,8.89,0,3
82,100,B004BCXEF6,3.9,603,8,0,0,5.55,5,15
83,95,B001KYQA1S,4.0,853,16,2,0,4.22,5,20
84,82,B004Y9GV60,4.3,3223,230,67,0,6.64,5,13
85,91,B014PVXY5W,4.1,1305,113,21,0,24.99,29,1
86,83,B00PFCT036,4.2,801,8,0,0,6.4,5,12
87,89,B004DIUX34,4.0,422,12,1,0,2.99,50,32
88,84,B01HCZUEUQ,4.2,877,9,0,43,10.99,0,1
89,85,B003R9DLB6,4.5,1254,33,7,0,19.04,0,39
90,98,B00RZNC98Q,4.5,433,21,2,0,10.4,5,1
91,88,B009WI3ZGC,3.3,245,0,0,0,2.99,0,25
92,97,B005584GCK,3.9,327,4,0,1,6.2,0,4
93,81,B00GKRBEF2,4.3,652,57,15,0,7.75,0,19
94,92,B004Y9GVZG,4.3,3223,230,67,0,6.64,5,12
95,90,B006R1MM2A,4.4,441,16,7,0,4.49,25,1
96,87,B001IAINFU,4.2,1302,31,5,0,7.12,5,13
97,96,B007MJKHPA,4.0,880,56,1,0,3.74,0,35
98,99,B00518N2JC,4.5,816,18,6,1,7.39,0,20
99,94,B01LDF2KB2,4.8,880,17,3,0,10.95,45,1
