,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,25,B003HBDK24,3.7,160,0,0,0,28.28,0,22
1,24,B00R9CH514,4.3,167,12,0,0,15.94,60,1
2,21,B00K0RW4Q6,4.4,131,10,1,0,6.95,0,20
3,39,B000VSG1PO,4.1,1100,40,4,0,18.85,0,1
4,22,B014527Y0W,4.0,333,19,25,2,9.95,71,1
5,26,B01BC02L6M,3.4,6,0,0,0,2.49,0,1
6,36,B015XPC59K,4.3,44,9,1,0,35.31,18,25
7,30,B004O276P2,4.7,821,34,10,0,36.16,0,13
8,23,B016UMZFQU,4.1,422,34,0,0,12.99,0,1
9,29,B01M19EROK,4.1,207,17,0,0,0.77,0,1
10,40,B00C932DU6,4.4,122,9,1,0,15.95,60,1
11,34,B002RSCP9W,4.6,1457,57,15,0,9.95,58,1
12,35,B016NCLKJI,4.6,296,16,2,1,10.0,0,1
13,38,B071XWZ2MG,4.9,81,7,0,0,25.99,26,1
14,27,B003B8G5IY,4.3,1180,18,1,0,21.36,5,59
15,31,B014Q8YMCI,4.4,994,22,7,1,28.5,0,1
16,28,B00T2VV6O2,4.6,1240,77,22,0,37.99,12,33
17,37,B002N0U37A,4.3,1199,121,20,0,29.99,0,1
18,32,B00Y1CS2XK,4.5,892,47,6,0,12.95,74,1
19,33,B00CAF7RMW,4.4,287,25,1,0,15.95,60,1
20,8,B011JBP5DK,4.4,1375,69,37,0,11.97,37,1
21,15,B01H6EHVK4,4.6,747,36,13,0,8.93,0,65
22,16,B002I7N4B0,4.7,217,4,1,0,26.99,0,31
23,4,B00A6FAXOM,4.3,607,15,11,0,10.39,0,23
24,18,B00M1E5F1W,3.3,2634,137,66,0,58.0,11,24
25,20,B01CPUVTI4,4.3,126,15,0,0,2.95,58,1
26,5,B00KOW827M,4.4,4302,97,19,0,8.99,75,2
27,9,B00AVP37G8,4.1,1713,60,9,0,10.19,0,15
28,2,B00JA1AHRG,4.3,174,8,0,0,4.93,0,15
29,1,B004UH74DA,4.6,4532,123,30,0,10.38,5,24
30,7,B01MFGN8S5,4.9,720,19,5,1,26.8,0,1
31,19,B01BWF602S,4.3,458,21,1,0,12.99,57,1
32,17,B007MJKHPA,4.0,880,56,1,0,3.74,0,35
33,10,B014G8IYRM,4.3,2116,45,23,0,28.5,0,1
34,13,B007HJ9VFM,3.7,1250,44,6,0,7.34,57,15
35,6,B00MOL4AIQ,4.8,3821,86,22,0,19.95,64,1
36,14,B00C9358NU,4.4,848,33,11,0,15.95,60,1
37,12,B00HSE4WJG,4.4,3976,115,867,0,8.29,59,1
38,3,B00LNGP8GQ,4.3,508,24,4,2,14.39,10,18
39,11,B017B9SSOW,4.4,984,27,31,0,9.99,75,2
40,89,B00R96L9IK,4.4,164,11,3,1,15.94,60,1
41,86,B00187PWDY,4.3,299,4,0,0,6.13,39,22
42,97,B00MI6OWCQ,4.2,107,8,0,0,21.92,0,27
43,99,B01221V6QG,4.3,87,6,1,0,55.0,0,1
44,84,B00D5YHZRE,4.7,5166,224,37,0,18.49,0,9
45,92,B003BLBLVC,4.5,403,12,3,3,26.92,0,35
46,82,B01MT6H91G,4.2,191,23,3,0,49.99,29,1
47,95,B06Y1NSSLR,4.7,24,0,0,0,19.95,33,1
48,96,B00AYNNX34,4.6,289,9,4,1,11.39,5,1
49,81,B00BYD3OXC,4.4,228,16,0,1,2.95,58,1
50,90,B000GZPHES,4.1,256,6,0,0,16.29,5,6
51,93,B00J2EQWL6,4.5,85,7,0,0,23.7,5,1
52,94,B00YTCMI46,3.4,74,18,2,1,20.0,0,1
53,100,B00631YZS8,4.2,968,51,0,0,12.99,0,24
54,91,B004FKNYWW,4.4,315,18,5,1,7.99,0,47
55,83,B00CAEXO2A,4.2,168,6,1,0,15.95,60,1
56,88,B001D5599I,4.5,682,15,4,0,23.99,0,38
57,98,B015N4V24K,4.3,101,12,0,3,20.46,0,18
58,87,B002RUH3OM,4.7,1556,53,7,0,7.95,43,1
59,85,B01ACQFLAU,4.6,1319,23,10,1,12.87,0,1
60,44,B00S0SD45M,4.5,111,0,0,0,6.99,0,1
61,46,B00SBSTZ22,4.3,406,14,1,0,11.99,40,1
62,49,B00HSE4WJ6,4.3,1370,79,3680,0,7.99,50,1
63,45,B014Q9656I,4.4,819,22,14,0,28.5,0,1
64,51,B001LNWX1O,4.2,408,8,2,0,6.59,0,1
65,52,B00I9L4BTI,4.4,1449,72,5,0,10.95,40,1
66,58,B01LXC2QYT,4.6,109,4,0,0,10.95,0,2
67,42,B01M1CYBGQ,4.6,480,18,2,1,12.34,5,1
68,60,B005OWBCE2,4.3,129,6,0,0,20.0,0,24
69,59,B000C1ZB3I,4.5,877,10,1,3,17.06,0,64
70,47,B0039VOSPU,4.3,659,9,0,2,13.96,0,111
71,56,B008B9Y0EY,4.6,1809,109,77,0,9.85,30,1
72,53,B00UGHNIWO,4.3,1463,46,106,0,24.95,58,1
73,48,B01DV4YQLU,4.7,279,11,0,0,8.95,31,3
74,55,B006OHM542,4.2,343,17,0,0,5.29,0,4
75,41,B009NPOXVK,4.5,261,4,3,0,41.14,0,1
76,50,B00WF6VFSS,4.6,1388,36,9,0,19.97,50,1
77,57,B0002RI2PG,4.5,423,29,5,0,24.95,5,9
78,54,B01MA69E8X,4.6,68,10,3,1,15.94,60,1
79,43,B004O24Q8W,4.3,811,38,10,0,51.99,0,1
80,67,B01LONJ2RS,4.5,83,3,1,0,13.95,53,1
81,76,B00021C49W,4.4,374,12,1,0,20.29,8,18
82,62,B01ESRUYB0,4.4,225,11,1425,0,13.93,76,1
83,73,B008V7EGKO,3.5,688,28,8,0,10.52,0,1
84,71,B016YWFDWW,4.6,198,6,0,0,9.99,41,1
85,74,B0009OAHRI,4.5,562,5,7,0,16.97,0,32
86,66,B000XED3JS,4.2,168,0,0,0,26.5,11,36
87,78,B00NQGWFCQ,4.4,820,48,7,0,16.14,5,1
88,69,B00AZZ8NYK,4.3,704,26,6,0,39.95,0,22
89,80,B012TEW5Z2,4.4,77,4,1,0,19.99,36,1
90,64,B003C54M9A,4.2,475,14,13,1,29.99,0,1
91,77,B004I94DF2,3.6,853,18,7,2,6.99,0,11
92,75,B008B9HVYK,4.4,721,51,11,0,9.95,0,1
93,65,B00JVZGO3W,4.5,175,16,4,2,7.75,0,6
94,63,B00WKTKBTY,4.5,467,14,15,1,21.5,38,2
95,61,B001FVTWWU,4.3,460,17,4,0,5.98,36,1
96,72,B0058SY1X6,4.1,1622,156,17,0,59.99,14,9
97,68,B01GOXB47Y,4.6,376,9,1,0,12.34,5,1
98,79,B00MW8E1MQ,4.2,135,8,7,0,9.99,0,1
99,70,B00VL1FY9Y,3.9,90,10,1,0,7.29,0,7
