,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,10,B001T8QJM0,3.9,932,10,1,3,0.0,0,5
1,12,B00OKJGP74,4.4,471,11,2,0,4.99,17,1
2,15,B00GLO9SBG,4.3,599,33,4,0,34.9,0,32
3,20,B0046KFZC8,4.0,1478,101,8,0,18.38,0,36
4,11,B00H2B4H2M,4.1,2269,212,80,0,19.99,0,16
5,6,B000050FDY,4.6,624,28,5,0,8.99,36,23
6,7,B003S516XO,4.4,4115,228,34,0,19.96,0,17
7,13,B00JA1AHRG,4.3,174,8,0,0,4.93,0,15
8,3,B002JPJ2ZS,3.8,2981,185,65,0,27.07,5,16
9,9,B00UKVNSLC,4.4,965,113,13,0,39.97,52,9
10,14,B00LNGP8GQ,4.3,508,24,4,2,14.39,10,18
11,1,B0012BNVE8,3.7,1611,171,57,0,35.62,5,52
12,16,B00I847SXW,4.4,302,26,3,1,32.0,0,14
13,2,B01BFKIJ06,4.3,1753,168,37,0,24.82,5,1
14,4,B012P4D5XM,4.4,2722,215,20,0,12.95,38,4
15,8,B00GZG4KSG,4.3,516,36,8,0,16.19,46,8
16,5,B00AINMFAC,4.5,2444,120,66,0,14.1,5,35
17,19,B0009KN8UA,4.3,1306,43,63,0,11.62,5,29
18,17,B00LMIVLXY,4.3,2755,99,29,0,14.2,5,2
19,18,B00FH692PQ,3.6,7969,362,316,0,28.49,5,9
20,69,B000YACKO0,4.1,2039,59,7,0,15.2,0,54
21,65,B00MMRFUG8,4.2,866,58,18,0,19.99,0,7
22,66,B000MD65FO,4.4,740,40,10,0,38.56,0,32
23,68,B003CTTZQQ,4.4,3615,291,14,0,15.53,0,1
24,71,B00132ZG3U,4.2,2115,162,41,0,23.21,16,16
25,64,B00GMAWI66,4.6,3901,109,15,0,9.45,5,5
26,73,B00BSE0JSK,4.3,100,6,2,0,8.16,0,9
27,67,B004Z209HS,4.4,5628,187,135,0,17.09,5,19
28,79,B00HRADSJ6,4.5,542,33,2,0,19.5,19,12
29,78,B006T8BXF8,3.9,720,15,17,0,3.74,5,14
30,61,B00UB6E4IM,4.6,165,1,0,1,4.36,0,1
31,62,B00I3N6RDU,4.7,400,20,6,2,4.94,0,1
32,76,B003NXM9HS,3.9,1014,46,4,0,46.0,0,1
33,63,B002N5MIF0,4.5,1152,34,7,0,16.47,0,70
34,74,B00IHDSDG0,4.4,977,49,6,0,39.5,34,31
35,75,B0038TVH3Y,4.4,1159,103,24,0,10.12,15,45
36,77,B00DTPYGHQ,4.1,422,117,9,0,0.0,0,1
37,80,B007FMXL52,4.3,843,30,4,0,17.27,0,10
38,70,B005IHT8KI,4.6,1306,49,7,0,4.59,5,63
39,72,B00390DN34,4.2,1649,48,4,0,9.11,5,36
40,42,B00I32AN4K,4.6,3485,137,72,0,12.3,5,1
41,50,B00NPNS9RU,4.4,309,9,5,0,2.97,0,1
42,59,B0006ZTEQK,4.5,1236,108,6,0,14.88,0,48
43,45,B00RWCDM4A,4.3,455,69,2,0,24.98,0,11
44,51,B01AKSOMNC,4.2,754,47,3,0,12.3,5,5
45,58,B01GTR6164,4.6,452,16,1,0,15.92,0,10
46,52,B007SZCG0C,4.3,4142,152,53,0,47.45,5,4
47,54,B000O7JK0A,4.5,983,47,5,0,9.57,0,34
48,48,B0007506U2,4.5,1273,58,15,0,7.69,0,109
49,44,B010TFM3WS,4.1,770,8,1,0,5.36,0,1
50,41,B01M7ZQQ3G,3.9,308,103,6,0,7.97,0,22
51,53,B00CGN9LQ8,4.3,4296,73,30,0,10.77,51,1
52,46,B000H88PCU,3.7,872,44,15,0,3.99,0,16
53,55,B000MIKEZQ,4.2,606,35,12,0,20.9,5,1
54,56,B0045OR410,4.2,1205,73,15,0,49.99,0,16
55,49,B0182XCOGE,4.6,2486,66,14,0,11.69,0,1
56,47,B000KEIPC6,4.5,969,56,6,0,9.19,5,14
57,60,B002RGRJC2,4.0,875,25,7,4,37.09,0,33
58,57,B0012DL8B4,4.3,620,45,2,0,12.97,26,40
59,43,B0009I4MKW,4.5,407,16,7,1,8.75,5,15
60,21,B000NJG82W,4.2,1707,40,14,0,3.4,77,25
61,29,B015B9A91E,4.2,349,39,2,0,22.48,0,15
62,30,B00TUJW9L0,4.4,190,41,3,0,12.62,16,22
63,34,B00UB6OSAQ,4.5,217,9,3,0,3.5,0,1
64,23,B00HNTPF7E,4.8,2078,71,12,0,19.99,0,1
65,26,B003FBI9LS,4.1,3480,173,25,0,19.9,29,53
66,39,B001KYPZ4G,3.8,1108,101,33,0,8.05,5,25
67,33,B0000Y8H3S,3.7,713,106,6,0,37.99,5,17
68,36,B00DTQ07KK,4.3,1201,51,8,0,29.95,0,23
69,28,B0050QJHTO,4.2,6466,335,92,0,23.71,5,15
70,24,B00BFJGJLE,4.5,1775,92,13,0,13.25,21,14
71,40,B017IA5H0M,4.1,624,88,12,0,12.87,57,1
72,37,B003YJ6I78,4.6,621,19,5,1,13.25,0,37
73,32,B00821ZHMK,4.5,5454,102,42,0,8.99,36,26
74,38,B00M6I5SNI,3.5,1025,144,49,0,33.16,5,12
75,35,B01GP6MGD6,4.1,1189,92,15,0,26.92,0,3
76,22,B00GWTQSI6,4.0,914,84,9,0,29.85,39,25
77,27,B00L1KFQKC,4.2,4599,165,82,0,9.45,62,1
78,31,B002N5MI2S,4.5,1679,123,18,0,8.47,0,58
79,25,B00VRAG5R4,4.5,3032,128,19,0,0.0,0,1
80,81,B00IOWGJAQ,4.1,285,24,0,2,15.0,0,9
81,91,B003JKFEL8,4.5,1079,23,5,4,14.32,52,10
82,86,B00JYH2EHC,4.5,660,4,0,2,3.93,21,16
83,98,B00AGZEG4U,4.6,1144,24,3,0,9.99,0,23
84,90,B015DYFDX6,4.3,417,33,6,0,35.99,64,1
85,99,B002JLUY2M,4.7,577,21,0,0,17.09,5,11
86,100,B0041W9S4W,4.5,1044,61,4,0,13.99,22,35
87,89,B01N0993NM,4.4,114,52,8,0,30.45,0,2
88,94,B0056GDG90,4.0,4385,490,61,0,29.99,0,19
89,93,B000FKHYA4,4.3,42,0,0,0,16.56,45,17
90,83,B00TB00HPS,4.2,482,12,0,1,6.4,5,17
91,87,B0026IBSVE,4.1,4565,324,79,0,20.49,24,25
92,88,B001LQY1X4,4.3,1376,52,10,0,12.99,24,37
93,85,B01FYEC2HU,4.8,581,27,1,0,31.99,68,1
94,92,B01LSUQSB0,4.4,362,55,10,0,49.99,17,1
95,96,B007ROCZVY,4.5,1803,20,7,2,8.45,50,1
96,82,B00L4FQVB2,4.3,3547,171,70,0,9.45,5,1
97,97,B00AWK6MF0,4.4,453,15,4,1,24.0,0,1
98,84,B010FUN4PM,3.9,249,29,2,0,22.99,23,19
99,95,B000V8MTIC,3.9,1470,280,31,0,11.99,0,43
