,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,70,B00GF9ZBJA,4.4,369,16,3,0,15.59,0,29
1,63,B00SI585E2,4.5,250,15,3,1,12.99,50,1
2,73,B00QXVMPOY,4.6,2120,46,4,0,7.99,43,1
3,72,B000C1Z5AW,4.4,503,10,0,1,35.38,55,59
4,62,B01GXOXYSG,4.6,95,10,0,0,14.22,5,1
5,61,B0183K2AG0,4.7,2000,202,62,0,29.75,57,1
6,64,B000JL7WQK,4.3,1445,37,8,0,23.19,11,79
7,76,B01N1856R7,4.7,75,4,0,0,13.95,35,1
8,65,B01F2AKYYO,4.3,703,14,0,0,12.99,63,1
9,68,B000C213ES,4.2,3199,60,10,0,75.99,26,1
10,75,B000WZR1R8,4.5,356,8,5,10,48.99,33,1
11,78,B000MGOZJ4,4.6,176,6,1,0,4.36,0,27
12,71,B00R36LSZ0,4.7,901,33,10,0,13.84,31,16
13,66,B000C1Z3LS,4.6,779,15,4,2,31.49,0,62
14,77,B01MR7J7YR,4.6,2947,406,30,0,29.99,25,1
15,74,B003I6TOM8,4.4,638,21,8,1,23.17,0,13
16,67,B071L6L14D,4.6,16,0,0,0,0.0,0,1
17,69,B01G0WMTYQ,4.5,387,19,6,0,12.98,0,1
18,79,B00PHVXISS,4.4,1124,43,4,0,8.99,55,1
19,80,B004NJXW1I,4.3,705,33,6,0,33.8,0,16
20,37,B01N20H4ZQ,4.7,803,26,2,1,25.99,68,1
21,24,B00QXVNSE0,4.5,2957,52,12,0,8.99,55,1
22,29,B001FWXHC0,4.4,563,15,3,0,15.99,76,58
23,23,B01HULIXKU,4.5,1194,131,14,0,0.0,0,1
24,40,B011JBP5DK,4.4,1375,69,37,0,11.97,37,1
25,30,B00QR6SS6O,4.3,1663,45,17,0,13.95,53,1
26,25,B005MQ2BQI,4.7,1618,44,12,0,33.02,0,27
27,34,B00PYS7R7M,4.5,1412,25,5,0,6.99,65,1
28,35,B00VXHY6KY,4.4,1227,47,28,0,13.95,53,1
29,21,B01M1A5RRT,4.4,666,42,29,0,26.9,0,4
30,33,B0118Q011M,4.5,2495,185,26,0,0.0,0,1
31,22,B0019LRZ2A,4.4,2979,109,26,0,9.71,0,14
32,38,B014G8IYRM,4.3,2116,45,23,0,28.5,0,1
33,26,B00Y2BGFIO,4.5,3588,158,14,0,0.0,0,1
34,27,B000E7UFM2,4.3,801,22,3,4,12.69,0,30
35,39,B06Y245185,4.5,18,0,0,0,7.99,60,1
36,28,B004O25R8A,4.5,937,28,5,1,23.73,0,9
37,31,B00SA5UWW8,4.5,4351,98,20,0,19.99,51,3
38,32,B01KJAJLN2,4.5,261,10,8,0,12.59,40,1
