,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,62,B01FLO5914,4.4,1495,78,17,0,18.95,5,1
1,79,B007MV4BQY,4.4,318,22,5,0,8.99,0,1
2,63,B00PO7GKLM,4.4,1365,98,97,0,21.95,54,1
3,61,B007KA7V5U,4.2,195,7,3,0,7.57,5,24
4,71,B00HNTPF7E,4.8,2074,71,12,0,19.99,0,1
5,68,B00OMXW9HI,4.7,1532,19,3,4,11.07,5,13
6,75,B0169PFLFI,4.0,4086,218,440,0,14.2,5,4
7,77,B001ET76EY,4.4,1220,94,10,0,18.09,5,41
8,78,B002CML1VG,4.5,182,17,6,0,26.99,25,1
9,66,B00PBX3TN6,4.1,783,12,3,1,4.55,5,42
10,73,B011QHFB4A,4.8,1027,38,13,0,11.99,5,1
11,67,B01AAQD2NU,4.4,2311,87,28,0,29.99,57,14
12,72,B00N528HIC,4.5,13017,1000,262,0,13.03,0,22
13,69,B01M0PB8DZ,4.1,385,42,10,0,11.39,5,11
14,70,B00D9NV2D4,4.7,6227,243,55,0,15.25,0,1
15,74,B00J51O4FC,4.4,201,6,4,0,5.47,0,1
16,76,B004X8JVT6,4.4,125,3,1,0,3.97,64,19
17,80,B00G2TQNZ4,4.5,3386,158,53,0,15.95,56,1
18,64,B010FHRA4G,4.5,1939,116,19,0,14.7,51,1
19,65,B0009EILKS,4.0,1339,16,6,3,7.49,17,1
20,58,B00WRN3TBU,4.7,2062,123,15,0,15.95,36,1
21,54,B00LNOV8JO,4.3,4366,335,74,0,13.95,0,1
22,47,B00H2B4H2M,4.1,2240,212,79,0,19.99,0,14
23,60,B00W659M3S,3.8,479,30,2,0,25.0,0,6
24,57,B00C5AHTC0,4.5,1090,17,10,0,6.07,5,16
25,50,B00DM14TYC,4.3,2594,56,20,0,12.0,0,1
26,53,B006RFZ66K,4.0,2215,39,43,0,11.99,14,2
27,44,B00365DABC,4.6,4246,238,81,0,7.86,5,38
28,45,B0054LHI5A,4.7,2951,67,22,0,8.53,5,24
29,59,B0000536Y7,4.4,4404,161,32,0,3.45,5,54
30,41,B00BAM7F8C,4.5,1963,91,40,0,8.6,0,17
31,49,B01ES349CY,4.6,1127,112,10,0,18.99,37,1
32,42,B00H33ZP3O,4.3,81,17,2,0,13.49,24,1
33,56,B00YPBPO0Q,4.6,205,7,2,0,8.47,0,1
34,43,B00X6ZNWG0,3.5,915,38,11,0,33.2,5,1
35,51,B01LZOA8F6,3.8,736,35,3,0,13.98,18,1
36,52,B071YVCQ2X,4.6,37,3,0,0,15.99,45,1
37,46,B00SAT6GVK,4.5,2449,128,37,0,12.5,0,1
38,55,B06XRX3XYS,2.9,210,0,0,0,12.99,68,1
39,48,B0090UJFYI,4.3,4728,329,150,0,14.49,0,5
40,24,B004D2DR0Q,4.4,1910,137,21,0,13.27,5,19
41,33,B000NWGCZ2,4.6,2501,79,32,0,12.72,5,48
42,21,B002MSN3QQ,4.4,2616,189,35,0,32.5,0,1
43,34,B00H7KTEZ8,4.7,2627,58,24,0,13.16,5,1
44,32,B007SAC6XE,4.3,475,42,16,0,9.72,5,36
45,35,B001459IEE,4.6,1411,55,7,0,8.52,5,35
46,36,B00YJISUI8,4.3,530,58,5,0,19.95,0,1
47,30,B003YMJJSK,4.5,3477,157,90,0,8.16,5,52
48,40,B00XTAFYKY,4.2,7249,546,75,0,14.2,5,5
49,22,B004UH74DA,4.6,4517,122,26,0,10.38,5,24
50,31,B002LC9OES,4.5,2177,84,7,0,7.0,0,1
51,29,B00IOZWC2M,4.3,5749,214,20,0,14.2,5,4
52,28,B0046VGPHQ,4.4,5301,412,83,0,13.13,0,34
53,23,B0012J30LY,4.3,2875,188,29,0,16.93,5,8
54,25,B019SVHLEY,4.2,1752,96,214,0,8.59,57,3
55,38,B00K2RFAX8,4.6,1185,35,10,0,5.59,0,1
56,26,B00PCURCYA,4.3,851,14,35,1,6.62,5,14
57,27,B071X4VQ99,4.6,795,51,7,0,84.14,0,1
58,39,B00B81XR1Y,4.2,277,7,1,1,14.24,5,12
59,37,B000YJ2SLG,4.7,2073,101,56,0,9.49,5,44
60,91,B00LE99PA2,4.3,8707,219,218,0,29.88,34,18
61,84,B0000YUXI0,4.3,5634,112,30,0,14.83,0,28
62,83,B004DOYM2Q,4.5,405,18,3,0,33.2,5,1
63,93,B00J5KDCO2,4.5,787,44,14,0,29.0,0,1
64,87,B00JJZN1HG,4.4,1905,130,25,0,19.99,17,32
65,85,B000UVZU1S,4.4,4404,161,32,0,5.22,5,40
66,90,B0037LOQQI,4.3,1100,74,9,0,9.25,5,41
67,89,B00A7NUARS,4.3,1597,41,58,0,14.24,5,11
68,98,B007HD570Q,4.6,2477,106,19,0,8.27,5,59
69,100,B0017SWIU4,4.2,1641,55,13,0,17.0,0,1
70,81,B00LV6VDG2,4.5,2073,67,17,0,16.99,59,2
71,95,B011YRJ31O,3.0,1992,67,41,0,10.0,0,45
72,99,B00172O9NO,4.5,2177,84,7,0,14.0,0,1
73,88,B0012J30KU,4.3,616,32,15,0,13.68,26,5
74,94,B000HK1OOY,4.7,7338,360,147,0,14.39,11,30
75,97,B0058E3XJI,4.1,3512,129,9,0,14.25,0,19
76,96,B000YJ2SKM,4.5,3477,157,90,0,10.43,5,47
77,86,B00HNSSV3U,4.6,375,26,12,0,8.99,12,1
78,82,B00I69SBZ8,4.6,4517,122,26,0,8.7,0,1
79,92,B009D028GC,4.4,462,18,5,4,27.54,5,6
80,1,B0014P8L9W,4.5,13017,1000,262,0,9.48,0,55
81,14,B00MWI2IS0,4.3,4765,222,31,0,10.72,0,65
82,16,B00SK71SAG,4.6,3540,59,39,0,8.05,5,9
83,4,B01K2UMMI0,4.3,4353,161,50,0,23.95,56,1
84,8,B002JPJ2ZS,3.8,2970,185,65,0,0.0,0,1
85,5,B00461F4PA,3.9,6908,417,98,0,20.29,0,5
86,17,B01CNMASFY,4.2,636,19,223,0,8.95,75,1
87,11,B01M4MCUAF,4.5,5639,473,106,0,19.99,50,1
88,2,B01LTIQ0R8,0.0,0,0,0,0,11.99,0,1
89,10,B00HYV2F7E,4.2,781,23,16,0,13.91,5,1
90,18,B000S5S1DK,4.3,3735,63,52,0,3.29,0,1
91,7,B0020VJTDG,4.3,894,14,3,3,6.21,5,51
92,6,B004CDQ73K,4.4,1905,130,25,0,9.72,5,68
93,19,B006IB5T4W,4.7,1971,61,8,0,12.1,5,48
94,3,B00016XJ4M,4.6,8115,313,107,0,10.49,47,47
95,13,B005HO0AR2,4.6,4517,122,26,0,13.79,5,15
96,20,B00MLBPDQ2,4.6,970,24,9,0,18.73,5,26
97,15,B004AI97MA,4.3,4536,344,79,0,12.33,5,1
98,12,B001V9SXXU,4.6,4246,238,81,0,11.01,5,49
99,9,B0002QB9NE,4.5,5955,93,57,0,8.84,0,1
