,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,25,B003HBDK24,3.7,160,0,0,0,28.28,0,22
1,39,B000VSG1PO,4.1,1100,40,4,0,18.85,0,1
2,24,B00R9CH514,4.3,167,12,0,0,15.94,60,1
3,23,B016UMZFQU,4.1,422,34,0,0,12.99,0,1
4,21,B00K0RW4Q6,4.4,131,10,1,0,6.95,0,20
5,22,B014527Y0W,4.0,333,19,25,2,9.95,71,1
6,29,B01M19EROK,4.1,207,17,0,0,0.77,0,1
7,30,B004O276P2,4.7,821,34,10,0,36.16,0,13
8,36,B015XPC59K,4.3,44,9,1,0,35.31,18,25
9,26,B01BC02L6M,3.4,6,0,0,0,2.49,0,1
10,40,B00C932DU6,4.4,122,9,1,0,15.95,60,1
11,34,B002RSCP9W,4.6,1457,57,15,0,9.95,58,1
12,31,B014Q8YMCI,4.4,994,22,7,1,28.5,0,1
13,33,B00CAF7RMW,4.4,287,25,1,0,15.95,60,1
14,35,B016NCLKJI,4.6,296,16,2,1,10.0,0,1
15,28,B00T2VV6O2,4.6,1240,77,22,0,37.99,12,33
16,27,B003B8G5IY,4.3,1180,18,1,0,21.36,5,59
17,38,B071XWZ2MG,4.9,81,7,0,0,25.99,26,1
18,32,B00Y1CS2XK,4.5,892,47,6,0,12.95,74,1
19,37,B002N0U37A,4.3,1199,121,20,0,29.99,0,1
20,8,B011JBP5DK,4.4,1375,69,37,0,11.97,37,1
21,15,B01H6EHVK4,4.6,747,36,13,0,8.93,0,65
22,4,B00A6FAXOM,4.3,607,15,11,0,10.39,0,23
23,18,B00M1E5F1W,3.3,2634,137,66,0,58.0,11,24
24,16,B002I7N4B0,4.7,217,4,1,0,26.99,0,31
25,5,B00KOW827M,4.4,4302,97,19,0,8.99,75,2
26,20,B01CPUVTI4,4.3,126,15,0,0,2.95,58,1
27,7,B01MFGN8S5,4.9,721,19,5,1,26.8,0,1
28,9,B00AVP37G8,4.1,1713,60,9,0,10.19,0,15
29,1,B004UH74DA,4.6,4532,123,30,0,10.38,5,24
30,19,B01BWF602S,4.3,458,21,1,0,12.99,57,1
31,10,B014G8IYRM,4.3,2116,45,23,0,28.5,0,1
32,17,B007MJKHPA,4.0,880,56,1,0,3.74,0,35
