,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,9,B004N79BYC,4.8,329,13,1,0,12.99,0,1
1,12,B00120VWJ0,4.7,7365,362,148,0,15.99,11,18
2,15,B000HK1OOY,4.7,7365,362,148,0,15.99,0,31
3,16,B00MOL4AIQ,4.8,3823,86,22,0,19.95,64,1
4,11,B00A6FAXOM,4.3,609,15,11,0,10.5,0,24
5,7,B00HNTPF7E,4.8,2080,71,12,0,19.99,0,1
6,4,B00PV15BPW,4.5,2624,85,40,0,13.95,53,1
7,8,B01LX9IIDJ,4.2,647,35,12,0,14.95,32,1
8,17,B01MFGN8S5,4.9,725,19,5,1,26.8,0,1
9,5,B00QPNVC0I,4.4,1520,39,7,0,8.78,5,15
10,19,B00EP5S7HE,4.4,985,93,5,0,14.51,51,26
11,10,B00B1M0XCG,4.3,1532,65,24,0,9.57,0,4
12,13,B01F88BMC8,4.3,292,6,6,0,8.49,65,1
13,3,B072C29XCN,4.4,364,0,0,0,14.99,0,1
14,1,B01N3BW11X,4.3,558,28,8,0,14.95,60,1
15,20,B00KFR73NU,4.4,1053,25,7,0,6.95,0,4
16,18,B007IAE5WY,4.7,1005,36,9,0,11.4,0,17
17,2,B0046VGPHQ,4.4,5344,414,83,0,13.1,0,38
18,14,B00GJ1UK3G,4.0,1124,47,9,0,9.99,0,1
19,6,B00LIBEBTG,4.6,786,24,4,0,9.98,47,1
20,21,B018MU5FN6,4.7,3923,56,24,0,21.99,55,1
21,26,B00V6WZ7WW,4.3,645,20,10,0,4.97,17,15
22,38,B001MIZMP2,4.5,1990,52,13,0,10.47,42,21
23,32,B07289VCXR,4.0,414,13,2,0,12.34,5,1
24,34,B01A09JXNK,4.2,1085,35,6,0,10.99,27,1
25,22,B00ZMXCN1O,4.7,1384,45,20,0,19.95,60,1
26,23,B00ZRWMCXY,3.9,1642,51,25,0,13.99,53,1
27,30,B008RDEI0A,4.6,337,10,1,0,30.95,0,6
28,28,B004N7DQHA,4.9,2416,65,76,0,34.99,0,1
29,39,B0016ISD04,4.3,737,21,27,5,5.45,0,12
30,36,B007THNPBS,4.4,163,0,0,0,4.87,19,32
31,40,B004N7FE8Y,4.8,289,7,3,0,19.99,0,1
32,27,B071YTN8PQ,4.5,54,9,3,3,24.94,0,1
33,37,B00LIBEDC6,4.5,377,12,2,3,11.95,46,1
34,33,B00B7QEBHE,4.7,272,9,1,0,8.99,0,1
35,31,B00KVOR9VI,4.4,1477,16,9,2,13.75,45,3
36,35,B071JCHR7S,4.9,2416,65,76,0,28.99,0,1
37,24,B001CTQMIC,4.3,910,14,4,5,8.49,35,1
38,25,B0158S5BIY,4.6,578,13,6,0,17.77,53,1
39,29,B00YE3CPW0,4.6,1259,22,4,0,14.99,63,1
40,65,B00VTHCARY,4.6,132,4,1,0,5.59,5,8
41,72,B01J5GC24Q,5.0,3,0,0,0,7.49,0,3
42,77,B01HHNQUEW,4.3,217,7,3,3,16.95,50,1
43,61,B014527Y0W,4.0,334,19,25,2,9.95,71,1
44,68,B00CUOSTDE,4.0,39,3,0,0,10.59,0,1
45,79,B01B8P253K,4.3,67,3,0,0,7.99,20,1
46,69,B06XX7QQK7,4.7,31,4,1,0,11.9,40,1
47,70,B004S0ETHI,4.4,214,8,1,0,18.0,0,18
48,78,B0193G18AW,4.4,193,8,1,1,2.98,40,16
49,63,B00VR9YE8C,4.2,471,11,3,0,10.99,0,1
50,75,B014QVV9UI,5.0,10,0,0,0,4.97,23,1
51,74,B018UJYU2Q,4.0,306,25,3,2,23.66,5,1
52,67,B01LYFI1ST,4.8,493,14,10,0,24.99,38,1
53,80,B00B7QZGI2,4.8,154,10,0,0,9.99,0,1
54,71,B0011DJICG,4.2,415,8,0,0,17.03,5,36
55,73,B002LA1D9Y,4.5,377,16,1,0,14.9,12,1
56,76,B01DHHJ9S6,4.6,126,6,5,0,13.97,0,1
57,64,B00VVMBRIK,4.8,754,27,7,1,19.97,56,1
58,62,B01LQ77K76,4.4,149,14,1,0,11.99,0,1
59,66,B015O21XPE,3.9,486,9,15,1,6.76,0,1
60,89,B000JJAVPQ,4.5,173,14,1,0,6.99,0,8
