,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,14,B01H6EHVK4,4.6,747,37,13,0,8.95,0,64
1,17,B00M1E5F1W,3.3,2636,137,66,0,58.0,11,25
2,16,B011JBP5DK,4.4,1377,69,37,0,11.97,37,1
3,18,B002I7N4B0,4.7,218,4,1,0,26.99,0,32
4,20,B01CPUVTI4,4.3,126,15,0,0,2.95,58,1
5,5,B00A6FAXOM,4.3,609,16,11,0,10.5,0,22
6,2,B00KOW827M,4.4,4302,97,22,0,8.99,75,2
7,10,B00AVP37G8,4.1,1715,60,9,0,10.19,0,15
8,3,B00JA1AHRG,4.3,176,8,0,0,4.93,0,17
9,6,B01MFGN8S5,4.9,728,19,5,1,26.8,0,1
10,1,B004UH74DA,4.6,4539,123,30,0,10.38,5,22
11,8,B015XI6NZO,4.6,649,26,8,0,12.99,74,2
12,9,B014G8IYRM,4.3,2119,45,23,0,28.5,0,1
13,19,B007MJKHPA,4.0,883,56,1,0,3.74,0,35
14,12,B007HJ9VFM,3.7,1250,44,6,0,7.34,57,16
15,11,B00HSE4WJG,4.4,3979,115,867,0,8.29,59,3
16,7,B00MOL4AIQ,4.8,3824,86,22,0,19.95,64,1
17,15,B017B9SSOW,4.4,984,27,31,0,8.99,78,2
18,4,B00LNGP8GQ,4.3,509,24,4,2,14.1,12,27
19,13,B00C9358NU,4.4,848,33,11,0,15.95,60,1
20,22,B01BC02L6M,3.4,6,0,0,0,2.49,0,1
21,37,B00S0SD45M,4.5,111,0,0,0,6.99,0,1
22,28,B00K0RW4Q6,4.4,131,10,1,0,6.95,0,19
23,24,B016YWFDWW,4.6,198,6,0,0,9.99,41,1
24,27,B014527Y0W,4.0,334,19,25,2,10.95,68,1
25,21,B016UMZFQU,4.1,422,34,0,0,12.99,0,1
26,30,B01M19EROK,4.1,210,17,0,0,0.77,0,1
27,33,B00T2VV6O2,4.6,1240,77,22,0,37.94,12,35
28,39,B01MA69E8X,4.5,69,11,3,1,15.94,60,1
29,40,B014Q8YMCI,4.4,998,22,7,1,28.5,0,1
30,38,B001FVTWWU,4.3,460,17,4,0,5.98,36,1
31,23,B01BWF602S,4.2,467,21,1,0,12.99,57,1
32,35,B00CAF7RMW,4.4,287,25,1,0,15.95,60,1
33,31,B071XWZ2MG,4.9,81,7,0,0,25.99,26,1
34,34,B014Q9656I,4.4,821,22,14,0,28.5,0,1
35,32,B00WF6VFSS,4.6,1388,36,9,0,19.97,50,1
36,29,B01GOXB47Y,4.6,377,9,1,0,12.34,5,1
37,25,B00Y1CS2XK,4.5,893,47,6,0,12.95,74,1
38,36,B002N0U37A,4.3,1199,122,20,0,29.99,0,1
39,26,B004O276P2,4.7,821,34,10,0,36.16,0,14
40,43,B003HBDK24,3.7,160,0,0,0,28.19,0,22
41,59,B009NPOXVK,4.5,262,4,3,0,41.14,0,1
42,56,B01ESRUYB0,4.4,226,11,1425,0,13.93,76,1
43,52,B00R9CH514,4.3,167,12,0,0,15.94,60,1
44,54,B01M1CYBGQ,4.6,479,18,2,1,12.34,5,1
45,57,B01LXC2QYT,4.6,111,4,0,0,10.95,0,2
46,45,B000VSG1PO,4.1,1101,40,4,0,18.85,0,1
47,42,B00UGHNIWO,4.3,1464,46,106,0,24.95,58,1
48,47,B00C932DU6,4.4,124,9,1,0,15.95,60,1
49,46,B00HSE4WJ6,4.3,1374,79,3680,0,7.99,50,1
50,41,B00JVZGO3W,4.5,177,16,4,2,7.75,0,5
51,48,B016NCLKJI,4.6,297,16,2,1,10.0,0,1
52,60,B008V7EGKO,3.5,689,28,8,0,10.52,0,1
53,51,B004EDWMBO,4.6,745,7,18,1,9.88,0,28
54,44,B01DV4YQLU,4.7,279,11,0,0,8.95,31,3
55,50,B002RSCP9W,4.6,1458,57,15,0,9.95,58,1
56,49,B003B8G5IY,4.3,1181,18,1,0,21.36,5,62
57,58,B0039VOSPU,4.3,659,9,0,2,13.96,0,115
58,53,B01ACQFLAU,4.6,1319,23,10,1,12.87,0,1
59,55,B0002RI2PG,4.5,426,29,5,0,24.95,5,8
60,82,B00187PWDY,4.3,299,4,0,0,6.13,39,20
61,91,B01LONJ2RS,4.5,84,3,1,0,13.95,53,1
62,99,B0009WB49K,4.5,211,7,0,0,19.86,5,27
63,92,B001LNWX1O,4.2,408,8,2,0,6.79,0,1
64,84,B00AZZ8NYK,4.3,704,26,6,0,39.95,0,22
65,100,B003BLBLVC,4.5,403,12,3,3,28.73,0,35
66,87,B00NQGWFCQ,4.4,823,48,7,0,16.14,5,1
67,83,B00U87LCDE,4.8,975,27,1,0,19.97,0,1
68,88,B01MT6H91G,4.2,191,23,3,0,49.99,29,1
69,81,B000C1ZB3I,4.5,878,10,1,3,17.06,0,66
70,90,B00BYD3BRQ,4.4,100,7,0,0,2.95,58,1
71,93,B00NBX451I,4.3,311,39,22,0,8.99,70,4
72,86,B0009OAHRI,4.5,562,5,7,0,15.42,9,36
73,89,B001D5599I,4.5,685,15,4,0,23.99,0,40
74,96,B00CAEXO2A,4.2,168,6,1,0,15.95,60,1
75,85,B015N4V24K,4.3,102,12,0,3,20.49,0,16
76,95,B017JCBVAY,4.2,169,18,2,0,15.95,60,1
77,97,B01A9JE6QU,4.6,756,83,7,0,24.97,0,2
