,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,73,B06XZRNHVB,4.3,150,0,0,0,5.9,63,1
1,67,B00V75EUWQ,4.1,779,27,5,0,8.99,0,4
2,69,B00VPVEVSK,4.7,974,15,0,1,7.75,66,1
3,65,B013SJWE2G,4.5,915,29,13,0,6.99,0,3
4,63,B003YJAZZ4,4.4,4774,609,238,0,154.32,47,41
5,79,B001ECQ7G4,4.4,2858,111,7,0,20.2,0,17
6,71,B01F88BMC8,4.3,292,6,6,0,8.49,65,1
7,66,B00BPBLMCS,4.4,1715,81,124,0,32.95,23,10
8,62,B0050QJHTO,4.2,6469,335,92,0,23.71,5,12
9,75,B00E4PMQAO,4.5,5243,80,53,0,17.95,22,2
10,78,B0039LMTBA,4.5,2702,48,23,0,18.97,5,8
11,74,B00821ZHMK,4.5,5456,102,42,0,8.99,36,25
12,80,B0009DT39C,4.2,2464,122,60,0,19.98,0,1
13,76,B01JSVXHFG,4.2,318,160,8,0,13.99,0,1
14,77,B00GJ1UK3G,4.0,1125,48,9,0,9.99,0,1
15,64,B06XRX3XYS,2.8,231,4,0,1,12.99,68,1
16,70,B003983I1S,4.5,3143,44,33,0,28.47,5,1
17,61,B01BSB56OY,4.6,598,19,0,0,7.89,0,14
18,72,B0043OYFKU,4.3,7061,319,78,0,24.99,0,4
19,68,B0168MB6BA,4.5,523,17,7,3,28.32,5,7
20,97,B01BNN8B76,2.7,457,15,13,1,13.75,0,3
21,92,B003EMNITQ,4.3,691,9,2,2,19.45,5,1
22,81,B0084AWBRS,4.7,702,24,5,8,4.27,29,10
23,99,B009WQH8SA,4.5,1784,37,10,0,5.98,5,19
24,94,B009WUA658,4.1,1198,20,7,1,9.19,16,1
25,89,B01N57TNDN,3.7,501,6,6,1,6.99,75,1
26,82,B00TKS5Y3Q,4.7,5320,40,31,0,13.26,67,1
27,84,B003KWVOD2,4.5,4625,87,15,0,15.64,13,10
28,91,B00YNF6H1O,4.2,1848,25,1992,0,7.95,87,1
29,87,B000XVSNTQ,4.3,1472,19,1,8,9.49,5,20
30,98,B002EP9OUG,4.1,2807,212,65,0,44.5,0,28
31,93,B000AAAVZE,3.3,809,19,5,1,4.27,5,18
32,95,B01D328DG4,4.5,272,4,2,0,23.7,5,7
33,96,B00B1M0XCG,4.3,1532,65,24,0,9.57,0,4
34,90,B01HIPSFV0,4.8,861,8,1,3,9.97,33,1
35,88,B00CGN9LQ8,4.3,4301,73,30,0,10.77,51,1
36,100,B01LY8ICR6,4.1,378,15,0,1,10.99,73,1
37,86,B0037HP9OA,4.1,3591,332,132,0,59.95,14,20
38,83,B0182XCOGE,4.6,2491,66,14,0,10.58,0,1
39,85,B01HTGNIH4,4.4,711,26,0,0,6.99,73,1
40,60,B01EMW5MY0,4.0,93,0,0,0,0.0,0,1
41,55,B000NJG82W,4.2,1711,40,14,0,3.4,77,25
42,58,B01M1H2J7T,4.5,1048,9,1,1,6.97,53,1
43,46,B01JLVS726,4.4,463,44,8,0,11.44,0,19
44,41,B016LI8E4S,4.6,6576,22,20,8,9.97,34,1
45,51,B00LMIVLXY,4.3,2770,99,29,0,14.2,5,1
46,50,B00J4YYFYA,4.8,125,1,1,0,4.47,0,1
47,47,B01LZ3RLPC,4.5,132,11,1,0,9.98,72,2
48,59,B0019LWU2K,4.7,1385,87,48,0,6.06,33,38
49,52,B003FBI9LS,4.1,3484,173,25,0,19.9,29,53
50,43,B008O47ILI,4.5,239,13,14,0,2.29,0,33
51,53,B003JFJF5E,3.8,376,45,20,0,6.64,5,8
52,49,B00MAOCXZ4,3.3,457,0,0,0,5.49,15,9
53,44,B00005AUIE,3.8,1600,13,26,4,20.38,5,8
54,56,B01N2VNJXC,4.4,1625,51,5,0,49.99,58,1
55,57,B01859QHAY,4.3,770,83,38,0,39.95,20,14
56,45,B071Y4QDMN,3.8,102,17,3,2,14.99,0,1
57,48,B00WO69JOQ,4.3,725,29,17,0,8.99,55,1
58,54,B0039LMTBU,4.1,1700,16,3,2,13.24,5,5
59,42,B004BCXAM8,4.1,2393,35,7,0,5.69,5,11
60,10,B06VXND7JF,4.7,109,9,1,0,18.88,5,6
61,11,B00I3VHKVK,4.3,7164,150,65,0,9.99,75,2
62,17,B01G98Y1BA,4.9,1270,48,2,0,10.78,0,2
63,7,B0012DK48C,4.6,212,0,0,0,2.68,33,53
64,3,B01K1HPA60,4.4,727,126,19,0,17.95,14,19
65,15,B009NNFB0O,4.4,5027,231,360,0,12.23,5,1
66,14,B00ARF42H0,4.3,6269,397,296,0,19.99,0,14
67,8,B019SVHLEY,4.2,1786,96,214,0,7.99,60,3
68,2,B00I6A69TM,4.8,2780,22,42,6,2.98,0,1
69,19,B0039LMTHE,4.5,2702,48,23,0,26.23,5,3
70,9,B0013MTHWQ,4.5,850,26,24,16,15.27,5,16
71,13,B014HNOXZS,4.2,661,19,0,11,5.75,5,27
72,16,B0018A32XS,4.2,4241,322,85,0,18.39,26,1
73,6,B0046VGPHQ,4.4,5345,414,83,0,13.1,0,37
74,1,B004B8AZH0,4.5,4023,59,46,0,33.97,29,1
75,18,B0000536EY,4.5,674,20,5,1,3.76,5,53
76,20,B01CLXZVHK,4.6,517,8,4,1,9.99,80,1
77,12,B01LA91S28,4.6,589,8,3,0,11.36,5,9
78,5,B0049LUI9O,4.1,11320,159,124,0,11.99,40,1
79,4,B071KW9GTT,4.4,30,19,5,0,19.99,0,1
80,32,B01AAQD2NU,4.4,2321,87,28,0,29.99,57,18
81,39,B00BVO6RT2,4.3,368,20,1,0,13.99,0,9
82,33,B000FYVOJC,4.3,3677,79,20,0,19.94,0,100
83,23,B00H2B4H2M,4.1,2275,212,80,0,14.99,25,17
84,24,B000050FDY,4.6,625,28,5,0,8.99,36,22
85,37,B00UKVNSLC,4.4,968,113,13,0,39.97,52,10
86,30,B00KOW827M,4.4,4302,97,22,0,8.99,75,2
87,31,B01EWBYUDU,4.2,1696,37,34,0,7.99,60,3
88,25,B000VDEQBK,4.5,171,4,1,0,5.99,0,1
89,29,B001VEK1HQ,4.4,2400,120,36,0,37.99,5,15
90,27,B003S516XO,4.4,4119,228,34,0,19.96,0,18
91,22,B000068PBT,4.5,5481,319,54,0,29.95,0,46
92,40,B00JA1AHRG,4.3,176,8,0,0,4.93,0,17
93,38,B00LIBEBTG,4.6,787,24,4,0,9.98,47,1
94,35,B013SJMB10,4.3,1477,38,6,0,6.99,65,3
95,34,B003983HZK,4.5,4625,87,15,0,27.62,0,1
96,21,B00R6P72JO,4.8,7968,92,45,0,7.39,0,9
97,26,B00GZG4KSG,4.3,518,37,8,0,16.19,46,9
98,28,B01D328BG6,4.2,1992,203,32,0,34.95,0,1
99,36,B00QPNVC0I,4.4,1524,39,7,0,8.78,5,15
