,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers,Bath-Bathing-Accessories,Gift-Sets,Hair-Care-Products,Makeup,Perfumes-Fragrances,Skin-Care-Products,Tools-Accessories,Top 10,Top 20,Top 30,Top 40,Top 50,Top 60,Top 70,Top 80,Top 90,Top 100,previous rank
0,23,B00V6WZ7WW,4.3,645,20,10,0,4.97,17,15,1,0,0,0,0,0,0,0.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0
1,32,B008RDEI0A,4.6,337,10,1,0,30.95,0,6,1,0,0,0,0,0,0,0.0,0.0,1.0,10.0,2.0,2.0,0.0,3.0,1.0,1.0,31.0
2,38,B001MIZMP2,4.5,1988,52,13,0,10.47,42,21,1,0,0,0,0,0,0,0.0,1.0,4.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,45.0
3,40,B0016ISD04,4.3,737,21,27,5,5.45,0,12,1,0,0,0,0,0,0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,39.0
4,26,B00ZMXCN1O,4.7,1384,45,20,0,19.95,60,1,1,0,0,0,0,0,0,0.0,0.0,6.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0
5,22,B00ZRWMCXY,3.9,1639,51,25,0,13.99,53,1,1,0,0,0,0,0,0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
6,37,B00KVOR9VI,4.4,1477,16,9,2,13.75,45,3,1,0,0,0,0,0,0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
7,27,B004N7DQHA,4.9,2414,65,76,0,34.99,0,1,1,0,0,0,0,0,0,10.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
8,29,B016DQUKE0,4.7,435,5,0,0,12.95,48,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,34.0
9,33,B007THNPBS,4.4,162,0,0,0,4.87,19,33,1,0,0,0,0,0,0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,33.0
10,35,B01AJQ6LRK,3.8,269,7,0,0,3.49,30,1,1,0,0,0,0,0,0,0.0,0.0,0.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,36.0
11,24,B071YTN8PQ,4.6,52,9,3,3,24.94,0,1,1,0,0,0,0,0,0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
12,28,B00B7QEBHE,4.7,272,9,1,0,8.99,0,1,1,0,0,0,0,0,0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
13,34,B071JCHR7S,4.9,2414,65,76,0,28.99,0,1,1,0,0,0,0,0,0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,32.0
14,30,B001CTQMIC,4.3,910,14,4,5,8.49,35,1,1,0,0,0,0,0,0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
15,39,B071XP2F8C,5.0,2,0,0,0,14.95,50,1,1,0,0,0,0,0,0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
16,21,B00EP5S7HE,4.4,983,93,5,0,14.51,51,26,1,0,0,0,0,0,0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
17,36,B004N7FE8Y,4.8,289,7,3,0,19.99,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,2.0,1.0,0.0,38.0
18,25,B0158S5BIY,4.6,577,13,6,0,17.77,53,1,1,0,0,0,0,0,0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
19,31,B00YE3CPW0,4.6,1259,22,4,0,14.99,63,1,1,0,0,0,0,0,0,0.0,0.0,9.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0
20,7,B004N79BYC,4.8,329,13,1,0,12.99,0,1,1,0,0,0,0,0,0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
21,12,B00120VWJ0,4.7,7360,362,148,0,15.99,11,18,1,0,0,0,0,0,0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
22,15,B00MOL4AIQ,4.8,3821,86,22,0,19.95,64,1,1,0,0,0,0,0,0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
23,17,B000HK1OOY,4.7,7360,362,148,0,15.99,0,32,1,0,0,0,0,0,0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
24,13,B00A6FAXOM,4.3,607,15,11,0,10.39,0,22,1,0,0,0,0,0,0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
25,9,B00HNTPF7E,4.8,2080,71,12,0,19.99,0,1,1,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
26,3,B00PV15BPW,4.5,2622,85,39,0,13.95,53,1,1,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
27,8,B01LX9IIDJ,4.2,646,35,12,0,14.95,32,1,1,0,0,0,0,0,0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
28,19,B018MU5FN6,4.7,3922,56,24,0,21.99,55,1,1,0,0,0,0,0,0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
29,16,B01MFGN8S5,4.9,721,19,5,1,26.8,0,1,1,0,0,0,0,0,0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
30,6,B00QPNVC0I,4.4,1518,39,7,0,8.78,5,15,1,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
31,5,B00B1M0XCG,4.3,1532,65,24,0,9.57,0,4,1,0,0,0,0,0,0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
32,11,B01F88BMC8,4.3,290,6,6,0,8.49,65,1,1,0,0,0,0,0,0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
33,2,B0046VGPHQ,4.4,5340,414,83,0,13.1,0,38,1,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
34,1,B01N3BW11X,4.3,552,28,8,0,14.95,60,1,1,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,20,B00KFR73NU,4.4,1050,25,7,0,6.95,0,4,1,0,0,0,0,0,0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
36,18,B007IAE5WY,4.7,1004,36,9,0,11.4,0,17,1,0,0,0,0,0,0,0.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
