,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,39,B003HBDK24,3.7,160,0,0,0,28.28,0,22
1,40,B014Q9656I,4.4,819,22,14,0,28.5,0,1
2,37,B000VSG1PO,4.1,1100,40,4,0,18.85,0,1
3,22,B014527Y0W,4.0,333,19,25,2,9.95,71,1
4,29,B01M19EROK,4.1,207,17,0,0,0.77,0,1
5,33,B00R9CH514,4.3,167,12,0,0,15.94,60,1
6,24,B00K0RW4Q6,4.4,131,10,1,0,6.95,0,20
7,28,B004O276P2,4.7,821,34,10,0,36.16,0,13
8,23,B01CPUVTI4,4.3,126,15,0,0,2.95,58,1
9,36,B002RSCP9W,4.6,1457,57,15,0,9.95,58,1
10,21,B01BC02L6M,3.4,6,0,0,0,2.49,0,1
11,30,B014Q8YMCI,4.4,994,22,7,1,28.5,0,1
12,31,B016NCLKJI,4.6,297,16,2,1,10.0,0,1
13,32,B01DV4YQLU,4.7,279,11,0,0,8.95,31,3
14,38,B00CAF7RMW,4.4,287,25,1,0,15.95,60,1
15,25,B00WKTKBTY,4.5,468,14,15,1,21.5,38,2
16,27,B00Y1CS2XK,4.5,892,47,6,0,12.95,74,1
17,26,B003B8G5IY,4.3,1181,18,1,0,21.36,5,60
18,34,B002N0U37A,4.3,1199,121,20,0,29.99,0,1
19,35,B00S0SD45M,4.5,111,0,0,0,6.99,0,1
20,70,B00BYD3OXC,4.4,228,16,0,1,2.95,58,1
21,73,B00021C49W,4.4,374,12,1,0,20.29,8,17
22,71,B008V7EGKO,3.5,688,28,8,0,10.52,0,1
23,69,B00SBSTZ22,4.3,406,14,1,0,11.99,40,1
24,79,B01ACQFLAU,4.6,1319,23,10,1,12.87,0,1
25,67,B001LNWX1O,4.2,408,8,2,0,6.59,0,1
26,77,B00AZZ8NYK,4.3,704,26,6,0,39.95,0,22
27,63,B01M1CYBGQ,4.6,480,18,2,1,12.34,5,1
28,62,B000C1ZB3I,4.5,877,10,1,3,17.06,0,65
29,80,B016YWFDWW,4.6,198,6,0,0,9.99,41,1
30,61,B000XED3JS,4.2,168,0,0,0,26.5,11,36
31,78,B00D5YHZRE,4.7,5166,224,37,0,18.49,0,10
32,74,B001FVTWWU,4.3,460,17,4,0,5.98,36,1
33,65,B000GZPHES,4.1,256,6,0,0,16.29,5,7
34,68,B003C54M9A,4.2,475,14,13,1,29.99,0,1
35,66,B06Y1NSSLR,4.7,24,0,0,0,19.95,33,1
36,76,B01GOXB47Y,4.6,376,9,1,0,12.34,5,1
37,75,B00CAEXO2A,4.2,168,6,1,0,15.95,60,1
38,64,B00VL1FY9Y,3.9,91,10,1,0,7.29,0,7
39,72,B006OHM542,4.2,343,17,0,0,5.29,0,1
40,15,B01H6EHVK4,4.6,747,36,13,0,8.95,0,64
41,11,B011JBP5DK,4.4,1375,69,37,0,11.97,37,1
42,19,B016UMZFQU,4.1,422,34,0,0,12.99,0,1
43,5,B00A6FAXOM,4.3,607,15,11,0,10.39,0,22
44,1,B00KOW827M,4.4,4302,97,22,0,8.99,75,2
45,20,B00M1E5F1W,3.3,2634,137,66,0,58.0,11,24
46,16,B002I7N4B0,4.7,217,4,1,0,26.99,0,31
47,9,B00AVP37G8,4.1,1713,60,9,0,10.19,0,15
48,7,B01MFGN8S5,4.9,721,19,5,1,26.8,0,1
49,2,B004UH74DA,4.6,4533,123,30,0,10.38,5,23
50,18,B01BWF602S,4.3,458,21,1,0,12.99,57,1
51,8,B014G8IYRM,4.3,2116,45,23,0,28.5,0,1
52,17,B007MJKHPA,4.0,880,56,1,0,3.74,0,35
53,3,B00JA1AHRG,4.3,174,8,0,0,4.93,0,15
54,12,B007HJ9VFM,3.7,1250,44,6,0,7.34,57,16
55,10,B00HSE4WJG,4.4,3976,115,867,0,8.29,59,1
56,6,B00MOL4AIQ,4.8,3821,86,22,0,19.95,64,1
57,4,B00LNGP8GQ,4.3,508,24,4,2,14.1,12,25
58,13,B017B9SSOW,4.4,984,27,31,0,9.99,75,2
59,14,B00C9358NU,4.4,848,33,11,0,15.95,60,1
60,94,B007TNHQOY,4.3,4869,163,6,0,49.9,0,1
61,87,B00NQGWFCQ,4.4,821,48,7,0,16.14,5,1
62,88,B003BLBLVC,4.5,403,12,3,3,26.92,0,35
63,86,B01LONJ2RS,4.5,83,3,1,0,13.95,53,1
64,82,B01MT6H91G,4.2,191,23,3,0,49.99,29,1
65,85,B004I94DF2,3.6,853,18,7,2,6.99,0,11
66,92,B00AYNNX34,4.6,289,9,4,1,11.39,5,1
67,99,B00187PWDY,4.3,299,4,0,0,6.13,39,22
68,97,B00BYD3BRQ,4.4,100,7,0,0,2.95,58,1
69,100,B004FKNYWW,4.4,315,18,5,1,7.99,0,47
70,89,B00YTCMI46,3.4,74,18,2,1,20.0,0,1
71,84,B008B9HVYK,4.4,721,51,11,0,9.95,0,1
72,91,B002RUH3OM,4.7,1556,53,7,0,7.95,43,1
73,93,B01FJ9GE74,4.6,242,16,1,0,29.99,0,1
74,90,B0009OAHRI,4.5,562,5,7,0,15.42,9,32
75,95,B001D5599I,4.5,683,15,4,0,23.99,0,39
76,98,B00NBX451I,4.3,308,39,22,0,8.99,70,4
77,83,B00MW8E1MQ,4.2,135,8,7,0,9.99,0,1
78,81,B0058SY1X6,4.1,1622,156,17,0,59.99,14,9
79,96,B015N4V24K,4.3,101,12,0,3,20.49,0,17
80,55,B01ESRUYB0,4.4,226,11,1425,0,13.93,76,1
81,57,B0039VOSPU,4.3,659,9,0,2,13.96,0,111
82,50,B005OWBCE2,4.3,129,6,0,0,19.99,0,23
83,59,B00I9L4BTI,4.4,1449,72,5,0,10.95,40,1
84,48,B00HSE4WJ6,4.3,1370,79,3680,0,7.99,50,1
85,53,B00C932DU6,4.4,122,9,1,0,15.95,60,1
86,60,B00UGHNIWO,4.3,1463,46,106,0,24.95,58,1
87,44,B00JVZGO3W,4.5,175,16,4,2,7.75,0,6
88,45,B01LXC2QYT,4.6,109,4,0,0,10.95,0,2
89,52,B015XPC59K,4.3,44,9,1,0,35.31,18,25
90,51,B00WF6VFSS,4.6,1388,36,9,0,19.97,50,1
91,56,B008B9Y0EY,4.6,1809,109,77,0,9.85,30,1
92,58,B004EDYQX6,4.5,770,0,0,0,11.92,8,12
93,41,B00T2VV6O2,4.6,1240,77,22,0,37.99,12,33
94,47,B004O24Q8W,4.3,811,38,10,0,51.99,0,1
95,43,B004EDWMBO,4.6,744,7,18,1,9.88,0,29
96,46,B009NPOXVK,4.5,261,4,3,0,41.14,0,1
97,49,B01MA69E8X,4.6,68,10,3,1,15.94,60,1
98,54,B0002RI2PG,4.5,423,29,5,0,24.95,5,9
99,42,B071XWZ2MG,4.9,81,7,0,0,25.99,26,1
