,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,96,B01BNN8B76,2.7,440,15,13,1,14.5,0,3
1,87,B006DR2BQU,4.5,781,22,3,2,14.66,5,20
2,86,B00YNF6H1O,4.2,1847,25,1992,0,7.95,87,1
3,83,B00TKS5Y3Q,4.7,5318,40,31,0,13.26,67,1
4,94,B0037HP9OA,4.1,3590,332,132,0,59.95,14,19
5,95,B009WUA658,4.1,1198,20,7,1,9.29,16,1
6,92,B013SJWE2G,4.5,914,29,13,0,6.99,0,3
7,84,B00E4PMQAO,4.5,5235,80,53,0,17.95,22,2
8,81,B001JQLNH8,4.5,582,10,3,7,12.32,5,3
9,89,B01D328DG4,4.5,272,4,2,0,23.7,5,7
10,100,B00CGN9LQ8,4.3,4298,73,30,0,10.77,51,1
11,99,B013XJUWC0,4.2,1940,23,16,0,8.97,25,1
12,98,B0009DT39C,4.2,2462,122,60,0,19.99,0,1
13,93,B00821ZHMK,4.5,5455,102,42,0,8.99,36,25
14,91,B00BPBLMCS,4.4,1715,81,124,0,32.95,23,9
15,97,B003YUYVMQ,3.9,275,0,0,0,8.28,5,10
16,85,B01HIPSFV0,4.8,857,8,1,3,9.97,33,1
17,90,B00GJ1UK3G,4.0,1124,47,9,0,9.99,0,1
18,88,B0182XCOGE,4.6,2487,66,14,0,11.66,0,1
19,82,B0037LOPQY,4.1,1699,16,3,2,6.62,5,10
20,55,B000NJG82W,4.2,1707,40,14,0,3.4,77,25
21,49,B01JLVS726,4.4,463,44,8,0,11.65,0,19
22,46,B01EMW5MY0,4.0,93,0,0,0,0.0,0,1
23,47,B00LMIVLXY,4.3,2755,99,29,0,14.2,5,2
24,57,B003KWVOD2,4.5,4624,87,15,0,15.64,13,10
25,41,B00H2B4H2M,4.1,2270,212,80,0,19.99,0,16
26,60,B003JFJF5E,3.8,376,45,20,0,6.64,5,8
27,44,B016LI8E4S,4.6,6569,22,20,8,9.97,34,1
28,42,B003EMNITQ,4.3,691,9,2,2,19.45,5,1
29,51,B00BVO6RT2,4.3,368,20,1,0,13.99,0,8
30,54,B000XVSNTQ,4.3,1472,19,1,8,9.49,5,20
31,45,B01AAQD2NU,4.4,2321,87,28,0,29.99,57,17
32,43,B00B1M0XCG,4.3,1532,65,24,0,9.57,0,4
33,50,B00WO69JOQ,4.3,722,29,17,0,8.99,55,1
34,53,B00JA1AHRG,4.3,176,8,0,0,4.93,0,15
35,59,B009WQH8SA,4.5,1783,37,10,0,5.98,5,19
36,58,B071Y4QDMN,3.8,100,17,3,2,14.99,0,1
37,52,B00LIBEBTG,4.6,786,24,4,0,9.98,47,1
38,56,B06XRX3XYS,2.8,229,4,0,1,12.99,68,1
39,48,B0168MB6BA,4.5,522,17,7,3,28.32,5,7
40,35,B00GZG4KSG,4.3,517,36,8,0,16.19,46,8
