,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,19,B01BWF602S,4.3,444,21,1,0,12.99,57,1
1,13,B01H6EHVK4,4.6,740,36,13,0,9.98,0,58
2,17,B011JBP5DK,4.4,1362,69,37,0,11.99,37,2
3,14,B00M1E5F1W,3.3,2629,137,66,0,58.52,10,27
4,6,B00A6FAXOM,4.3,603,14,11,0,10.5,0,23
5,8,B00KOW827M,4.4,4272,96,19,0,8.99,75,2
6,15,B002I7N4B0,4.7,217,4,1,0,27.48,0,30
7,18,B01M1CYBGQ,4.6,465,18,2,1,12.34,5,1
8,10,B00AVP37G8,4.1,1697,59,9,0,10.14,0,14
9,16,B017B9SSOW,4.4,970,27,31,0,9.99,75,3
10,1,B004UH74DA,4.6,3849,117,26,0,10.38,5,23
11,12,B01KBA8EAQ,4.6,234,13,0,3,29.99,0,1
12,7,B014G8IYRM,4.3,2078,45,24,0,28.5,0,1
13,5,B007HJ9VFM,3.7,1230,44,6,0,7.34,57,16
14,3,B00JA1AHRG,4.4,162,7,0,0,4.95,0,14
15,20,B004O24Q8W,4.3,809,38,10,0,51.99,0,1
16,11,B00HSE4WJG,4.4,3956,115,806,0,7.99,50,2
17,4,B00MOL4AIQ,4.8,3768,86,22,0,19.95,64,1
18,2,B00LNGP8GQ,4.3,496,23,3,2,13.83,14,21
19,9,B00C9358NU,4.4,837,33,11,0,15.95,60,1
20,24,B003HBDK24,3.7,157,0,0,0,28.41,0,21
21,38,B01ESRUYB0,4.4,221,11,1424,0,13.93,76,1
22,35,B003BLBLVC,4.6,399,12,3,3,28.47,0,37
23,33,B00SBSTZ22,4.3,403,14,1,0,11.99,40,1
24,28,B01M19EROK,4.1,196,17,0,0,0.77,0,1
25,31,B00K0RW4Q6,4.4,130,10,1,0,6.99,0,20
26,22,B007MJKHPA,4.0,868,55,1,0,3.25,0,39
27,29,B00C932DU6,4.4,121,8,1,0,15.95,60,1
28,37,B014Q8YMCI,4.4,982,22,6,1,28.5,0,1
29,39,B002RSCP9W,4.6,1454,57,15,0,9.95,58,1
30,26,B00827ILWM,4.0,663,80,9,0,23.99,0,16
31,34,B01CPUVTI4,4.2,123,15,0,0,2.95,58,1
