,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,4,B01161IL20,4.4,3467,124,30,0,16.94,44,4
1,16,B005MQ2BQI,4.7,1600,44,12,0,33.05,0,20
2,9,B016WEO4MM,4.5,1982,234,62,0,25.99,68,1
3,6,B00OEIBJRW,4.4,2763,36,31,0,9.99,50,1
4,17,B00PHVXIQA,4.3,2569,49,10,0,9.99,50,1
5,20,B00P6O9KDS,4.7,736,15,16,1,6.99,42,1
6,14,B0019LRZ2A,4.4,2961,109,26,0,9.9,0,17
7,12,B005IHJ556,4.5,5748,162,104,0,12.95,0,1
8,8,B001U582SQ,4.3,281,14,1,1,49.99,41,1
9,15,B0128HRZOG,4.5,1437,66,27,0,19.99,0,1
10,7,B00QJCFWSI,4.5,1439,37,3,0,6.99,50,1
11,5,B01KK90ZH8,4.3,979,68,4,0,27.95,53,1
12,11,B01CXPSS30,4.3,544,28,3,0,14.95,50,1
13,13,B0118QC1BA,4.6,6194,411,79,0,25.99,57,1
14,19,B01KJAJLN2,4.5,218,9,8,0,12.59,40,1
15,10,B00QVNKSA2,4.6,2837,110,9,0,12.95,47,1
16,18,B0009OAHC8,4.3,1914,47,4,0,19.79,12,23
17,3,B00TSTZQEY,4.3,4818,128,99,0,14.95,57,1
18,2,B00V9JP8EE,4.3,9013,595,111,0,15.95,77,4
19,1,B0163GBZK8,4.4,9024,201,33,0,14.95,81,1
20,34,B01N20H4ZQ,4.7,648,23,2,0,25.99,68,1
21,23,B00QXVNSE0,4.5,2923,52,12,0,8.99,55,1
22,25,B000WZR1R8,4.5,352,7,5,10,44.4,39,1
23,29,B014SF6MBI,4.2,7362,551,36,0,15.95,47,1
24,40,B00B4TR3KG,4.5,1027,61,13,0,41.94,0,112
25,30,B00QR6SS6O,4.3,1653,43,17,0,13.95,53,1
26,21,B01HULIXKU,4.5,1170,130,14,0,29.99,40,1
27,38,B01B6Q34LS,4.2,352,44,8,0,12.99,0,1
28,35,B01N4DB4A4,4.6,292,15,0,0,12.95,19,2
29,26,B00NPC7EEU,4.7,4117,55,21,0,11.46,60,1
30,28,B01KFU4IL6,4.3,730,46,4,0,10.95,42,1
31,31,B001FWXHC0,4.4,551,15,3,0,14.58,78,61
32,33,B014G8IYRM,4.3,2078,45,24,0,28.5,0,1
33,37,B06WW955KY,4.0,785,63,9,0,22.49,63,1
34,27,B000E7UFM2,4.3,790,22,2,4,12.69,0,36
35,39,B00P6O790E,4.6,757,14,2,0,5.99,70,1
36,24,B004O25R8A,4.5,932,27,5,2,23.73,0,9
37,22,B00SA5UWW8,4.5,4315,97,19,0,19.99,51,3
38,32,B000XE5260,4.4,1932,61,16,0,35.8,0,74
39,36,B00C9358NU,4.4,837,33,11,0,15.95,60,1
40,57,B00VXHY6KY,4.4,1223,46,28,0,13.95,53,1
41,49,B01JRD7Y9U,4.4,760,21,11,0,11.95,76,1
42,42,B002XQ1X4G,4.5,2039,84,15,0,49.99,0,28
43,52,B01GXOXYSG,4.6,86,9,0,0,14.22,5,1
44,55,B00QXVNRGY,4.5,1170,28,3,0,7.99,60,1
45,47,B00VS18XEK,4.4,819,67,12,0,15.5,0,11
46,43,B000C213ES,4.2,3190,60,8,0,75.99,26,1
47,50,B0183K2AG0,4.6,1978,200,62,0,29.75,57,1
