,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,7,B00LE99PA2,4.3,8689,219,217,0,29.2,35,16
1,8,B0000YUXI0,4.3,5626,112,30,0,14.99,0,26
2,9,B00PGQYEUK,4.4,1283,61,20,0,5.99,25,28
3,2,B0186U9736,4.7,2450,162,12,0,14.2,5,1
4,13,B002ZTVMDI,4.2,864,11,1,3,3.98,5,22
5,3,B00UYY2GUO,3.7,8497,513,56,0,18.26,5,3
6,17,B00027D0DU,4.2,339,3,0,0,4.49,25,8
7,10,B0182G7AQ0,4.5,173,4,0,0,8.97,0,1
8,11,B0058E3XJI,4.1,3501,129,9,0,13.96,0,18
9,1,B00UYY2GSQ,3.7,8497,513,56,0,16.72,5,3
10,16,B00PF9Q5EG,4.3,712,49,5,0,10.99,0,3
11,19,B011QHFB4A,4.8,1014,38,14,0,11.99,5,1
12,6,B01AAQD2NU,4.4,2299,87,28,0,29.99,57,13
13,18,B019EXWVQY,4.3,3179,144,262,0,34.99,0,1
14,5,B00HYK9RB2,4.3,664,27,4,0,3.47,61,7
15,15,B0031NNE56,4.2,3886,78,11,0,22.0,0,1
16,12,B00VKHKH8C,4.2,3892,245,74,0,12.95,0,1
17,20,B00VKIJPNE,3.9,1567,71,3,0,2.38,41,27
18,4,B00H7KTEZ8,4.7,2616,58,24,0,13.16,5,1
19,14,B01MQS7GFT,4.4,574,33,1683,0,29.99,0,4
20,38,B00U2VQZDS,4.6,964,23,9,0,8.52,5,7
21,27,B0051IC96Y,4.6,274,19,1,0,2.48,69,7
22,40,B00MLBPDQ2,4.6,964,23,9,0,18.73,5,23
23,32,B00150LT40,4.4,4658,43,23,0,7.83,22,105
24,21,B00OWZ0TVE,4.1,1279,31,18,0,7.39,0,2
25,23,B00UYY2GXG,3.7,8497,513,56,0,18.26,5,3
26,35,B00HVI8WYU,4.0,1081,56,23,0,5.99,0,22
27,26,B00P0Q0T28,4.1,743,31,5,0,0.0,0,1
28,34,B01L2N2ZTC,4.7,85,9,0,0,9.95,57,1
29,29,B00XIQVA7U,4.8,148,9,0,1,17.99,18,1
30,31,B004HYRH06,4.2,804,20,2,2,6.26,5,28
31,37,B0080G8Q2U,3.8,413,15,8,1,22.99,0,24
32,22,B000V5BXNM,4.1,774,17,2,0,0.0,0,1
33,33,B06XF2TR11,4.0,96,0,0,0,8.99,0,1
34,36,B00ZF80T0I,4.3,1481,95,353,0,12.3,5,1
35,25,B01C2EFBZU,3.9,1110,78,4,0,45.0,31,2
36,30,B00FBF1904,4.4,476,28,9,0,4.0,0,12
37,39,B0081E6X2Q,4.4,365,3,0,0,6.12,0,29
38,28,B01GYBSLFO,4.4,397,60,8,0,10.97,5,1
39,24,B00U4CM8ZE,4.5,1577,72,6,0,20.0,0,2
40,60,B004Y9GVZG,4.3,3190,229,66,0,6.45,5,14
41,58,B004BCXEF6,4.0,599,8,0,0,5.55,5,15
42,49,B01ETVTBU0,4.4,142,18,6,0,19.95,0,12
43,55,B001UE60E0,4.6,2037,74,16,0,26.6,5,36
44,45,B00BUPN6UA,4.1,376,43,8,0,12.95,0,1
45,50,B00NBCD7MW,4.3,4360,85,17,0,19.97,60,1
46,43,B00GMAWI66,4.6,3886,109,15,0,9.45,5,5
47,59,B012W6AINS,3.9,292,24,0,0,49.9,0,11
48,57,B003156NN4,4.5,177,4,1,0,14.34,5,22
49,51,B00AVP37G8,4.1,1697,59,9,0,10.12,0,14
50,54,B06X18521Y,4.8,122,6,2,0,12.85,56,1
51,46,B01HCZUEUQ,4.2,855,9,0,36,10.99,0,1
52,41,B0080G8Q2U,3.8,413,15,8,1,22.99,0,24
53,44,B01DPA6OHO,4.3,1121,8,3,0,5.69,5,12
54,53,B007U90J5U,4.5,1181,12,0,0,9.26,0,33
55,42,B00ZF80T0I,4.3,1481,95,353,0,12.3,5,1
56,52,B001IAINFU,4.3,1296,31,5,0,8.54,5,13
57,47,B01KIQMRFG,3.7,105,38,11,0,9.77,56,1
58,56,B00SY7UYTS,4.4,1144,19,4,1,1.99,0,1
59,48,B013AX6U6Q,4.4,1686,61,27,0,29.88,40,2
60,77,B00SZMYJAW,3.9,249,88,4,0,22.99,0,20
61,67,B018IZXILQ,4.0,280,34,0,0,29.95,0,24
62,71,B00KKCTFEA,3.7,89,8,1,0,1.54,0,26
63,63,B00008MOQN,4.1,508,3,0,0,3.79,5,23
64,66,B01N7OIJZZ,4.5,377,35,9,0,12.95,0,4
65,72,B0043WJ3OA,4.1,614,90,51,0,6.74,5,19
66,62,B002YLEQ2Q,4.2,864,11,1,3,5.03,5,17
67,61,B00CHHL1AW,4.3,1259,12,13,2,5.89,0,26
68,69,B004KOT5IK,4.1,78,5,1,0,2.48,71,5
69,64,B01CNZMMV4,4.5,1715,32,5,0,15.95,60,1
70,79,B002H5G1OK,4.2,493,17,4,2,5.11,20,13
71,65,B002B4JORS,4.1,513,12,1,0,2.99,0,29
72,76,B004Y9GTOO,4.3,3190,229,66,0,7.54,5,16
73,70,B00XENXJTO,4.7,482,26,8,1,6.95,0,1
74,75,B01AKTZFZU,3.9,243,16,2,1,22.75,43,34
75,80,B004BIZ0SO,4.0,599,8,0,0,7.4,5,12
76,74,B006R1MM2A,4.4,446,16,7,0,4.49,25,1
77,68,B004Y9GTYE,4.3,3190,229,66,0,7.54,5,16
78,73,B00HE08KUQ,3.8,145,14,2,1,17.84,0,12
79,78,B00J3G8342,3.9,249,88,4,0,26.99,0,8
80,85,B01LDF2KB2,4.8,872,17,3,0,10.95,45,1
81,86,B00DL77W0A,4.0,500,3,1,0,6.28,29,20
82,90,B000BNG4VU,4.3,804,80,6,0,0.0,0,1
83,93,B01NCQGR58,4.6,118,6,2,0,0.0,0,1
84,88,B06WWGN9GW,4.4,32,4,0,1,8.99,40,1
85,84,B00L1CYB7O,3.8,287,17,1,0,14.99,0,10
86,95,B00H7NKNE6,4.5,2119,91,29,0,14.22,5,1
87,89,B00Z1XBS8O,4.2,697,77,15,0,24.98,50,1
88,87,B00PFCT2R0,4.2,792,8,0,0,6.45,5,12
89,99,B005HGWGVS,4.3,401,32,14,0,9.99,0,1
90,98,B01L6I69ZY,3.4,167,23,0,0,2.7,0,1
91,94,B00B4YY1GU,4.2,472,25,12,0,5.99,25,1
92,82,B01643FGDW,4.4,317,17,0,0,6.4,5,9
93,97,B001KYQA1S,4.0,851,16,2,0,4.22,5,20
94,100,B00T3VL8BC,4.2,323,21,1,0,5.5,0,1
95,83,B00GKRBEF2,4.3,647,57,15,0,7.33,0,19
96,91,B0000Y3GIY,4.4,244,10,6,0,9.71,0,22
97,81,B00EMAM9BC,4.4,880,10,6,1,5.89,0,33
98,92,B01H7YIEQ8,2.6,65,8,1,0,10.79,0,7
99,96,B004DIUX34,4.0,411,12,1,0,2.99,50,31
