,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,14,B01H6EHVK4,4.6,742,36,13,0,8.95,0,61
1,19,B011JBP5DK,4.4,1365,69,37,0,11.99,37,2
2,5,B00A6FAXOM,4.3,603,14,11,0,10.5,0,23
3,10,B00KOW827M,4.4,4274,96,19,0,8.99,75,2
4,15,B002I7N4B0,4.7,217,4,1,0,28.28,0,30
5,13,B00HSE4WJ6,4.3,1363,71,3680,0,7.99,50,1
6,9,B00AVP37G8,4.1,1699,59,9,0,10.12,0,14
7,1,B004UH74DA,4.6,4453,117,26,0,10.38,5,22
8,11,B01KBA8EAQ,4.6,234,13,0,3,29.99,0,1
9,12,B014G8IYRM,4.3,2083,45,23,0,28.5,0,1
10,18,B003B8G5IY,4.3,1174,18,1,0,21.36,5,70
11,6,B007HJ9VFM,3.8,1231,44,6,0,7.34,57,16
12,20,B007MJKHPA,4.0,869,55,1,0,3.25,0,39
13,3,B00JA1AHRG,4.3,165,7,0,0,4.95,0,14
14,17,B01FJ9GE74,4.6,234,13,0,3,29.99,0,1
15,16,B004O24Q8W,4.3,809,38,10,0,51.99,0,1
16,8,B00HSE4WJG,4.4,3956,115,806,0,7.99,60,1
17,4,B00MOL4AIQ,4.8,3774,86,22,0,19.95,64,1
18,2,B00LNGP8GQ,4.3,497,23,3,2,13.75,14,21
19,7,B00C9358NU,4.4,838,33,11,0,15.95,60,1
20,31,B003HBDK24,3.7,157,0,0,0,28.41,0,23
21,26,B01ESRUYB0,4.4,221,11,1424,0,13.93,76,1
22,27,B003BLBLVC,4.6,399,12,3,3,28.47,0,38
23,36,B01LONJ2RS,4.5,78,3,0,0,13.95,53,1
24,21,B00M1E5F1W,3.3,2629,137,66,0,58.52,10,24
25,35,B01M19EROK,4.1,196,17,0,0,0.77,0,1
26,32,B00C932DU6,4.4,122,8,1,0,15.95,60,1
27,25,B004O276P2,4.6,822,34,10,0,36.16,0,15
28,29,B01CPUVTI4,4.2,123,15,0,0,2.95,58,1
29,38,B01221V6QG,4.3,87,6,1,0,55.0,0,1
