,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,55,B00LE99PA2,4.3,8714,219,218,0,29.88,34,18
1,52,B00NCAW1JI,4.1,686,80,17,0,0.0,0,1
2,51,B0039LMTBA,4.5,2694,48,23,0,18.97,5,9
3,42,B003YJAZZ4,4.4,4753,607,238,0,154.32,47,39
4,57,B01D328DG4,4.5,270,4,2,0,23.7,5,8
5,49,B01M1H2J7T,4.5,1033,9,1,1,5.97,60,1
6,53,B003FBI9LS,4.1,3465,172,25,0,19.9,29,52
7,56,B0019LWU2K,4.7,1382,86,48,0,5.57,38,40
8,58,B000XVSNTQ,4.3,1469,19,1,8,9.49,5,20
9,48,B003983I1S,4.5,3137,44,33,0,28.47,5,1
10,43,B01F88BMC8,4.3,288,6,6,0,8.49,65,1
11,46,B00UB7A5MU,4.4,29,2,0,0,1.87,0,1
12,59,B00JA1AHRG,4.3,171,8,0,0,4.95,0,15
13,50,B004BCXAM8,4.1,2383,35,7,0,5.69,5,11
14,41,B01859QHAY,4.3,760,83,38,0,39.95,20,13
15,47,B008O47ILI,4.5,238,13,14,0,2.29,0,34
16,60,B0168MB6BA,4.4,517,17,7,3,28.41,5,7
17,45,B0039LMTBU,4.1,1693,16,3,2,13.24,5,6
18,54,B000050FDY,4.6,748,37,6,0,11.82,16,25
19,44,B00LMIVLXY,4.3,2739,98,29,0,14.95,25,2
20,82,B001ECQ7G4,4.4,2852,109,7,0,20.2,0,16
21,87,B00756HQNQ,4.8,7931,92,45,0,7.59,55,22
22,97,B006DR2BQU,4.5,780,22,3,2,14.66,5,20
23,88,B01H1I2P7Y,4.3,82,2,2,0,2.14,0,1
24,81,B00KOW827M,4.4,4294,97,19,0,8.99,75,2
25,85,B00005JS5C,4.1,1870,59,35,0,14.99,27,78
26,96,B004B8F8MM,4.2,733,10,1,1,22.77,5,1
27,86,B00BPBLMCS,4.3,1708,80,124,0,32.95,23,7
28,84,B001JQLNH8,4.5,581,10,3,7,12.32,5,3
29,93,B01N57TNDN,3.7,477,6,6,1,6.99,75,1
30,99,B002EP9OUG,4.1,2799,211,65,0,44.95,0,25
31,89,B01N995M70,4.2,130,8,1,0,14.95,0,15
32,90,B011L8WJIA,4.8,3038,100,30,0,36.97,0,1
33,94,B01EN46WZK,4.0,165,8,1,0,9.49,0,2
34,98,B01GTR6164,4.6,445,16,1,0,15.96,0,9
35,100,B000AAAVZE,3.3,803,19,5,1,4.27,5,18
36,92,B01HTGNIH4,4.4,683,26,0,0,6.99,73,1
37,91,B0199RDFA6,3.7,1142,107,24,0,49.95,17,9
38,95,B0043OYFKU,4.3,7050,319,77,0,24.99,16,4
39,83,B00VPVEVSK,4.7,964,15,0,1,7.75,66,1
40,62,B000NJG82W,4.2,1698,40,14,0,3.4,77,26
41,73,B01BNN8B76,2.7,430,15,13,1,13.75,31,2
42,70,B00E4PMQAO,4.5,5221,80,53,0,17.95,22,2
43,78,B01HIPSFV0,4.8,848,8,1,3,9.97,33,1
44,71,B003KWVOD2,4.5,4618,87,15,0,15.64,13,10
45,67,B009WUA658,4.1,1195,20,7,1,9.19,16,1
46,65,B00MAOCXZ4,3.3,447,0,0,0,5.49,15,9
47,63,B003EMNITQ,4.3,691,9,2,2,19.45,5,1
48,68,B0050QJHTO,4.2,6456,335,92,0,23.71,5,12
49,61,B003JFJF5E,3.8,370,45,20,0,7.56,5,7
50,79,B00LIBEBTG,4.6,782,24,4,0,9.98,47,1
51,75,B0009DT39C,4.2,2452,121,60,0,19.99,0,1
52,77,B00821ZHMK,4.5,5440,100,41,0,8.98,36,27
53,76,B00YNF6H1O,4.2,1841,25,1992,0,7.95,87,1
54,69,B0037HP9OA,4.1,3582,330,130,0,59.95,14,21
55,72,B009WQH8SA,4.5,1777,37,10,0,6.64,5,19
56,66,B01BSB56OY,4.7,589,19,0,0,7.89,0,14
57,80,B00V75EUWQ,4.1,774,27,5,0,8.99,0,4
58,74,B013SJWE2G,4.5,910,28,13,0,6.99,0,3
59,64,B0084AWBRS,4.7,698,24,5,8,4.27,29,10
60,34,B01JLVS726,4.4,456,43,8,0,11.64,0,18
61,27,B00GZG4KSG,4.3,514,35,8,0,16.19,46,7
