,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,21,B0058E3XJI,4.1,3515,129,9,0,14.25,0,19
1,35,B0081E6X2Q,4.4,366,3,0,0,5.98,14,27
2,27,B00150LT40,4.4,4671,43,23,0,6.99,30,105
3,28,B012HE1FR8,3.8,978,97,18,0,23.74,5,1
4,29,B00UYY2GXG,3.7,8588,518,58,0,18.26,5,3
5,31,B00HVI8WYU,4.0,1092,57,23,0,5.79,0,21
6,39,B00OWZ0TVE,4.1,1294,31,18,0,7.39,0,2
7,23,B00XIQVA7U,4.8,152,16,0,1,17.99,18,1
8,33,B06X18521Y,4.8,125,7,3,0,12.85,56,1
9,22,B004Y9GTYE,4.3,3207,230,66,0,6.45,5,17
10,40,B00B4YY1GU,4.2,480,25,12,0,5.99,25,1
11,36,B006UET4XE,4.0,2728,54,37,0,6.05,5,26
12,30,B01GYBSLFO,4.4,405,61,8,0,10.97,5,1
13,24,B000US084U,4.5,912,31,14,1,14.79,29,28
14,37,B005584GCK,3.9,326,4,0,1,5.1,0,8
15,38,B00GMAWI66,4.6,3898,109,15,0,9.45,5,5
16,34,B01KIQMRFG,3.7,106,39,11,0,9.75,0,1
17,25,B00VKIJPNE,3.8,1709,80,3,0,2.38,41,25
18,26,B004HYRH06,4.2,815,21,2,2,6.26,5,28
19,32,B00U4CM8ZE,4.4,1596,72,7,0,20.0,0,2
20,41,B00SZMYJAW,3.9,256,96,5,0,19.26,0,14
21,60,B002ZTVMDI,4.2,867,11,2,3,3.98,5,20
22,58,B00BUPN6UA,4.1,380,45,8,0,12.95,0,1
23,53,B00FBF1904,4.4,481,28,9,0,4.0,0,12
24,52,B00J3G8342,3.9,256,96,5,0,16.9,0,4
25,50,B001UE60E0,4.6,2038,74,16,0,26.6,5,33
26,47,B06XDQ84NF,4.0,104,0,0,0,8.52,5,1
27,45,B00NBCD7MW,4.3,4376,85,17,0,19.97,60,1
28,49,B01L2N2ZTC,4.7,87,9,0,0,9.95,57,1
29,46,B00U2VQZDS,4.6,970,24,9,0,8.52,5,5
30,43,B00AVP37G8,4.1,1704,60,9,0,10.15,0,14
31,55,B01DPA6OHO,4.3,1125,8,3,0,5.69,5,11
32,51,B004Y9GTOO,4.3,3207,230,66,0,6.45,5,16
33,59,B00ZF80T0I,4.3,1483,95,353,0,12.3,5,1
34,42,B071CTWBJ9,4.6,50,4,9,0,11.95,61,1
35,44,B01B0YEZFU,4.5,453,15,7,0,12.87,48,1
36,56,B013AX6U6Q,4.4,1694,61,27,0,29.88,40,3
37,57,B00KKCTFEA,3.7,89,11,1,0,1.54,0,28
38,48,B00SY7UYTS,4.4,1157,19,4,1,1.99,0,1
39,54,B00B1DRA94,4.3,957,14,5,0,6.76,5,16
40,14,B00LE99PA2,4.3,8714,219,218,0,29.88,34,18
41,10,B0000YUXI0,4.3,5637,112,30,0,15.5,0,27
42,7,B00PGQYEUK,4.4,1309,61,21,0,5.99,25,29
43,2,B0186U9736,4.7,2474,165,12,0,14.2,5,1
44,1,B00MLBPDQ2,4.6,970,24,9,0,18.73,5,27
45,6,B00UYY2GUO,3.7,8588,518,58,0,18.26,5,3
46,20,B00027D0DU,4.2,340,3,0,0,4.49,25,8
47,15,B0182G7AQ0,4.5,174,4,0,0,8.97,0,1
48,19,B007NNU2WI,3.9,439,36,6,0,9.97,5,1
49,16,B01MQS7GFT,4.4,625,34,1683,0,29.99,0,6
