,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,22,B018MU5FN6,4.7,3922,56,24,0,21.99,55,1
1,27,B00V6WZ7WW,4.3,645,20,10,0,4.97,17,15
2,21,B00ZRWMCXY,3.9,1639,51,25,0,13.99,53,1
3,26,B00ZMXCN1O,4.7,1384,45,20,0,19.95,60,1
4,33,B008RDEI0A,4.6,337,10,1,0,30.95,0,6
5,36,B00OMXWBPS,4.5,74,0,0,0,9.43,5,1
6,25,B004N7DQHA,4.9,2414,65,76,0,34.99,0,1
7,34,B016DQUKE0,4.7,435,5,0,0,12.95,48,1
8,40,B007THNPBS,4.4,162,0,0,0,4.87,19,33
9,38,B071JCHR7S,4.9,2414,65,76,0,28.99,0,1
10,32,B01AJQ6LRK,3.8,270,7,0,0,3.49,30,1
11,24,B071YTN8PQ,4.6,53,9,3,3,24.94,0,1
12,30,B00B7QEBHE,4.7,272,9,1,0,8.99,0,1
13,39,B00KVOR9VI,4.4,1477,16,9,2,13.75,45,3
14,28,B001MIZMP2,4.5,1989,52,13,0,10.47,42,21
15,29,B001CTQMIC,4.3,910,14,4,5,8.49,35,1
16,35,B071XP2F8C,5.0,2,0,0,0,14.95,50,1
17,37,B004N7FE8Y,4.8,289,7,3,0,19.99,0,1
18,23,B0158S5BIY,4.6,577,13,6,0,17.77,53,1
19,31,B00YE3CPW0,4.6,1259,22,4,0,14.99,63,1
20,9,B004N79BYC,4.8,329,13,1,0,12.99,0,1
21,11,B00120VWJ0,4.7,7361,362,148,0,15.99,11,18
22,15,B00MOL4AIQ,4.8,3821,86,22,0,19.95,64,1
23,16,B000HK1OOY,4.7,7361,362,148,0,15.99,0,30
24,13,B00A6FAXOM,4.3,607,15,11,0,10.5,0,22
25,7,B00HNTPF7E,4.8,2080,71,12,0,19.99,0,1
26,3,B00PV15BPW,4.5,2623,85,40,0,13.95,53,1
27,8,B01LX9IIDJ,4.2,647,35,12,0,14.95,32,1
28,17,B01MFGN8S5,4.9,723,19,5,1,26.8,0,1
29,5,B00QPNVC0I,4.4,1519,39,7,0,8.78,5,15
30,20,B00EP5S7HE,4.4,983,93,5,0,14.51,51,26
31,6,B00B1M0XCG,4.3,1532,65,24,0,9.57,0,4
32,12,B01F88BMC8,4.3,291,6,6,0,8.49,65,1
33,2,B0046VGPHQ,4.4,5341,414,83,0,13.1,0,38
34,1,B01N3BW11X,4.3,552,28,8,0,14.95,60,1
35,18,B00KFR73NU,4.4,1051,25,7,0,6.95,0,4
36,19,B007IAE5WY,4.7,1005,36,9,0,11.4,0,17
37,4,B072C29XCN,4.1,387,0,0,0,14.99,0,1
38,14,B00GJ1UK3G,4.0,1124,47,9,0,9.99,0,1
39,10,B00LIBEBTG,4.6,786,24,4,0,9.98,47,1
40,80,B01MFGP4ET,4.4,193,8,1,1,12.56,10,1
41,75,B002LA1D9Y,4.5,377,16,1,0,14.9,12,1
42,72,B014QVV9UI,5.0,10,0,0,0,4.97,23,1
43,76,B01HHNQUEW,4.3,217,7,3,3,16.95,50,1
44,62,B014527Y0W,4.0,333,19,25,2,9.95,71,1
45,69,B004S0ETHI,4.5,213,8,1,0,18.0,0,18
46,73,B018UJYU2Q,4.0,306,25,3,2,23.66,5,1
47,78,B000F54AN8,3.7,3633,207,128,0,21.38,0,14
48,77,B01N8ZYDWC,4.4,193,8,1,1,13.99,0,2
49,67,B00VR9YE8C,4.2,471,11,3,0,10.99,0,1
50,64,B01L5DBDXS,4.9,45,7,4,1,19.95,60,1
51,74,B0193G18AW,4.4,193,8,1,1,2.98,40,16
52,66,B01LYFI1ST,4.8,493,14,10,0,24.99,38,1
53,65,B06Y3KKCSL,5.0,211,0,0,0,14.95,25,1
54,63,B0011DJICG,4.2,415,8,0,0,17.03,5,37
55,79,B000CSDDDG,4.8,598,28,10,9,7.47,0,7
56,61,B005AYJ6EW,3.8,594,12,20,0,5.99,0,1
57,70,B00VVMBRIK,4.8,754,27,7,1,19.97,56,1
58,68,B00B7QZGI2,4.8,154,10,0,0,9.99,0,1
59,71,B015O21XPE,3.9,486,9,15,1,6.76,0,1
60,85,B01MYA4Q1X,4.4,201,10,0,0,14.5,58,1
61,95,B01DMQ7VBO,4.7,120,0,0,0,16.65,0,20
62,89,B01B8P253K,4.3,67,3,0,0,7.99,20,1
63,92,B00H3MATM2,3.8,705,18,7,0,8.88,56,1
64,93,B0170AFF8O,4.4,96,9,0,0,0.0,0,1
65,87,B001MX89Y8,4.3,667,7,4,2,7.99,0,25
66,91,B0119FX4C0,4.6,3551,60,39,0,9.43,5,10
67,86,B01J5GC24Q,5.0,3,0,0,0,7.49,0,3
68,83,B004GINGOY,4.7,772,57,7,0,16.99,6,1
69,81,B000JJAVPQ,4.5,173,14,1,0,6.99,0,8
70,96,B016N4HLCQ,4.5,524,21,14,2,29.97,25,1
71,98,B0001TSIB8,4.7,7361,362,148,0,16.98,0,24
72,90,B06WWJJHM9,4.4,28,0,0,0,7.99,29,1
73,94,B008MOK95W,4.7,7361,362,148,0,12.0,0,11
74,82,B008MP481M,4.2,2854,38,14,0,12.5,50,1
75,100,B00SS8F858,4.2,353,11,7,1,4.55,5,6
76,84,B072F6F82W,3.3,101,0,0,0,0.0,0,1
77,99,B00JB8VN4E,4.0,289,10,0,3,12.65,24,3
78,97,B01D9O1GA6,4.5,22,0,0,0,19.99,0,3
79,88,B01DHHJ9S6,4.6,126,6,5,0,13.97,0,1
80,44,B005IYYF5E,4.2,313,5,1,1,3.99,0,7
81,46,B00VTHCARY,4.6,132,4,1,0,5.59,5,8
82,42,B00BBD508C,4.8,1202,81,56,0,27.55,5,1
83,52,B01LK643T6,4.5,479,41,0,0,12.95,41,4
84,56,B01N6JG35L,4.7,22,0,0,0,2.85,5,1
85,57,B06XX7QQK7,4.7,31,4,1,0,11.9,40,1
86,43,B0016ISD04,4.3,737,21,27,5,5.45,0,12
87,51,B00BOUQTJG,4.3,89,9,9,0,5.68,5,11
88,41,B01BUP4T6Y,4.7,761,33,0,0,13.25,5,1
89,45,B00LIBEDC6,4.5,377,12,2,3,11.95,46,1
