,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers,Bath-Bathing-Accessories,Gift-Sets,Hair-Care-Products,Makeup,Perfumes-Fragrances,Skin-Care-Products,Tools-Accessories,Top 10,Top 20,Top 30,Top 40,Top 50,Top 60,Top 70,Top 80,Top 90,Top 100,previous rank
0,22,B018MU5FN6,4.7,3922,56,24,0,21.99,55,1,1,0,0,0,0,0,0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1,27,B00V6WZ7WW,4.3,645,20,10,0,4.97,17,15,1,0,0,0,0,0,0,0.0,0.0,12.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0
2,21,B00ZRWMCXY,3.9,1639,51,25,0,13.99,53,1,1,0,0,0,0,0,0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
3,26,B00ZMXCN1O,4.7,1384,45,20,0,19.95,60,1,1,0,0,0,0,0,0,0.0,0.0,10.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0
4,33,B008RDEI0A,4.6,337,10,1,0,30.95,0,6,1,0,0,0,0,0,0,0.0,0.0,1.0,14.0,2.0,2.0,0.0,3.0,1.0,1.0,35.0
5,36,B00OMXWBPS,4.5,74,0,0,0,9.43,5,1,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,5.0,10.0,5.0,2.0,0.0,0.0,43.0
6,25,B004N7DQHA,4.9,2414,65,76,0,34.99,0,1,1,0,0,0,0,0,0,10.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
7,34,B016DQUKE0,4.7,435,5,0,0,12.95,48,1,1,0,0,0,0,0,0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,32.0
8,40,B007THNPBS,4.4,162,0,0,0,4.87,19,33,1,0,0,0,0,0,0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,34.0
9,38,B071JCHR7S,4.9,2414,65,76,0,28.99,0,1,1,0,0,0,0,0,0,0.0,0.0,1.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,39.0
10,32,B01AJQ6LRK,3.8,270,7,0,0,3.49,30,1,1,0,0,0,0,0,0,0.0,0.0,0.0,13.0,8.0,3.0,0.0,0.0,0.0,0.0,33.0
11,24,B071YTN8PQ,4.6,53,9,3,3,24.94,0,1,1,0,0,0,0,0,0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
12,30,B00B7QEBHE,4.7,272,9,1,0,8.99,0,1,1,0,0,0,0,0,0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
13,39,B00KVOR9VI,4.4,1477,16,9,2,13.75,45,3,1,0,0,0,0,0,0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
14,28,B001MIZMP2,4.5,1989,52,13,0,10.47,42,21,1,0,0,0,0,0,0,0.0,1.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0
15,29,B001CTQMIC,4.3,910,14,4,5,8.49,35,1,1,0,0,0,0,0,0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
