,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers,Bath-Bathing-Accessories,Gift-Sets,Hair-Care-Products,Makeup,Perfumes-Fragrances,Skin-Care-Products,Tools-Accessories,Top 10,Top 20,Top 30,Top 40,Top 50,Top 60,Top 70,Top 80,Top 90,Top 100,previous rank
0,4,B00120VWJ0,4.7,7317,357,146,0,15.99,11,18,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1,14,B004N79BYC,4.8,323,11,1,0,12.99,0,1,1,0,0,0,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2,19,B01MFGN8S5,4.9,660,17,4,1,26.8,0,1,1,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
3,8,B000HK1OOY,4.7,7317,357,146,0,14.39,11,26,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4,16,B00A6FAXOM,4.3,603,14,11,0,10.5,0,22,1,0,0,0,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
5,11,B00LIBEBTG,4.6,777,23,4,0,9.98,47,1,1,0,0,0,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
6,7,B00HNTPF7E,4.8,2067,69,12,0,19.99,0,1,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
7,3,B00PV15BPW,4.5,2600,82,38,0,13.95,53,1,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
8,10,B01LX9IIDJ,4.2,623,31,11,0,14.95,32,1,1,0,0,0,0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
9,17,B018MU5FN6,4.7,3892,55,25,0,21.99,55,1,1,0,0,0,0,0,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
10,18,B00B7QEBHE,4.7,267,8,1,0,8.99,0,1,1,0,0,0,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
11,6,B00QPNVC0I,4.4,1505,39,7,0,8.78,5,15,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
12,15,B01EXBUFII,4.3,696,45,13,0,19.99,0,1,1,0,0,0,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
13,12,B01F88BMC8,4.3,285,5,5,0,8.49,65,1,1,0,0,0,0,0,0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
14,2,B0046VGPHQ,4.4,5270,408,82,0,13.25,0,34,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15,1,B01N3BW11X,4.3,508,28,8,0,14.95,60,1,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,20,B00KFR73NU,4.4,1041,25,7,0,6.95,0,3,1,0,0,0,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
17,5,B004N7DQHA,4.9,2399,65,75,0,29.99,14,1,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
18,9,B00MOL4AIQ,4.8,3768,86,22,0,19.95,64,1,1,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
19,13,B0158S5BIY,4.6,559,11,6,0,17.97,53,1,1,0,0,0,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
20,34,B007IAE5WY,4.7,996,36,9,0,11.4,0,18,1,0,0,0,0,0,0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
