,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,11,B000FYVOJC,4.3,3647,79,20,0,14.99,0,98
1,2,B01K1HPA60,4.5,660,112,19,0,17.95,14,16
2,15,B01G98Y1BA,4.9,1227,46,2,0,10.78,0,2
3,12,B009NNFB0O,4.4,5000,229,356,0,12.23,5,1
4,16,B014SG66UO,4.4,822,94,19,0,53.99,10,23
5,1,B00I6A69TM,4.8,2769,22,42,6,2.98,0,1
6,4,B003FBI9LS,4.1,3425,170,25,0,19.9,29,51
7,14,B004B8AZH0,4.5,3948,55,44,0,33.97,29,1
8,10,B0039LMTHE,4.5,2689,48,23,0,28.47,5,6
9,6,B0049LUI9O,4.1,11280,159,121,0,11.99,40,1
10,8,B06VXND7JF,4.6,732,35,5,0,18.88,5,7
11,7,B0046VGPHQ,4.4,5270,408,82,0,13.25,0,34
12,17,B014HNOXZS,4.2,639,19,0,11,5.78,5,24
13,18,B01D328BG6,4.2,1942,196,28,0,31.48,10,1
14,13,B019SVHLEY,4.2,1728,96,214,0,7.96,60,3
15,19,B0000536EY,4.5,660,19,5,0,3.76,5,59
16,5,B071KW9GTT,5.0,8,0,0,0,19.99,0,1
17,9,B00ARF42H0,4.3,6215,392,295,0,18.39,8,10
18,3,B00JITDVD2,4.2,1759,187,34,0,0.0,0,1
19,20,B00H2B4H2M,4.1,2216,212,77,0,19.4,0,16
20,26,B00I3VHKVK,4.3,7109,149,66,0,9.99,75,2
21,34,B00LE99PA2,4.3,8689,219,217,0,29.2,35,16
22,28,B00GZG4KSG,4.3,508,35,4,0,16.19,46,7
23,23,B01MZBI2AP,4.7,132,42,132,0,9.99,47,2
24,31,B0013MTHWQ,4.5,842,26,24,16,17.76,5,15
25,37,B01EWBYUDU,4.2,1664,37,34,0,7.99,73,2
26,30,B000VDEQBK,4.5,166,4,1,0,5.42,0,1
27,40,B01N995M70,4.2,123,7,1,0,12.99,13,15
28,24,B003S516XO,4.4,4084,227,34,0,19.96,0,16
29,27,B001VEK1HQ,4.4,2410,122,36,0,37.99,5,19
30,22,B000068PBT,4.5,5447,317,54,0,29.0,0,52
31,29,B01AAQD2NU,4.4,2299,87,28,0,29.99,57,13
32,39,B01JLVS726,4.4,453,42,8,0,11.65,0,18
33,32,B013SJMB10,4.3,1459,38,6,0,6.99,65,3
34,38,B000NJG82W,4.2,1682,40,14,0,3.4,77,25
35,21,B0018A32XS,4.2,5867,317,85,0,17.99,28,1
