,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,7,B00LE99PA2,4.3,8689,219,217,0,29.2,35,16
1,8,B0000YUXI0,4.3,5626,112,30,0,14.99,0,26
2,10,B00PGQYEUK,4.4,1282,61,20,0,5.99,25,28
3,3,B0186U9736,4.7,2449,162,12,0,14.2,5,1
4,13,B002ZTVMDI,4.2,864,11,1,3,3.98,5,22
5,2,B00UYY2GUO,3.7,8497,513,56,0,18.26,5,3
6,17,B00027D0DU,4.2,339,3,0,0,4.49,25,8
7,9,B0182G7AQ0,4.5,173,4,0,0,8.97,0,1
8,11,B0058E3XJI,4.1,3501,129,9,0,13.96,0,18
9,1,B00UYY2GSQ,3.7,8497,513,56,0,16.72,5,3
10,16,B00PF9Q5EG,4.3,712,49,5,0,10.99,0,3
11,19,B011QHFB4A,4.8,1014,38,14,0,11.99,5,1
12,5,B01AAQD2NU,4.4,2299,87,28,0,29.99,57,13
13,18,B019EXWVQY,4.3,3175,144,262,0,34.99,0,1
14,6,B00HYK9RB2,4.3,664,27,4,0,3.47,61,7
15,14,B0031NNE56,4.2,3885,78,11,0,22.0,0,1
16,12,B00VKHKH8C,4.2,3892,245,74,0,12.95,0,1
17,20,B00VKIJPNE,3.9,1566,71,3,0,2.38,41,26
18,4,B00H7KTEZ8,4.7,2616,58,24,0,13.16,5,1
19,15,B01MQS7GFT,4.4,574,33,1683,0,29.99,0,4
20,39,B00U2VQZDS,4.6,964,23,9,0,8.52,5,7
21,27,B0051IC96Y,4.6,274,19,1,0,2.48,69,7
22,31,B00150LT40,4.4,4658,43,23,0,5.48,45,105
23,22,B00OWZ0TVE,4.1,1279,31,18,0,7.39,0,2
24,23,B00UYY2GXG,3.7,8497,513,56,0,18.26,5,3
25,36,B00HVI8WYU,4.0,1081,56,23,0,5.99,0,22
26,26,B00P0Q0T28,4.1,742,31,5,0,0.0,0,1
27,33,B01L2N2ZTC,4.7,85,9,0,0,9.95,57,1
28,28,B00XIQVA7U,4.8,148,9,0,1,17.99,18,1
29,34,B004HYRH06,4.2,803,20,2,2,6.26,5,28
30,35,B0080G8Q2U,3.8,413,15,8,1,22.99,0,24
31,21,B000V5BXNM,4.1,774,17,2,0,0.0,0,1
32,32,B06XF2TR11,4.0,96,0,0,0,8.99,0,1
33,37,B00ZF80T0I,4.3,1481,95,353,0,12.3,5,1
34,24,B01C2EFBZU,3.9,1109,78,4,0,45.0,31,2
35,29,B00FBF1904,4.4,476,28,9,0,4.0,0,12
36,38,B0081E6X2Q,4.4,364,3,0,0,6.12,0,29
37,30,B01GYBSLFO,4.4,397,60,8,0,10.97,5,1
38,25,B00U4CM8ZE,4.5,1577,72,6,0,20.0,0,2
39,40,B004BCXAM8,4.1,2362,35,7,0,9.85,0,9
40,60,B004BCXEF6,4.0,599,8,0,0,5.55,5,15
41,54,B012W6AINS,3.9,292,24,0,0,49.9,0,11
42,51,B01ETVTBU0,4.4,142,18,6,0,19.95,0,12
43,45,B00MLBPDQ2,4.6,964,23,9,0,18.73,5,23
44,43,B00BUPN6UA,4.1,376,43,8,0,12.95,0,1
45,50,B00NBCD7MW,4.3,4360,85,17,0,19.97,60,1
46,41,B00GMAWI66,4.6,3886,109,15,0,9.45,5,5
47,57,B003156NN4,4.5,177,4,1,0,14.34,5,22
48,52,B00AVP37G8,4.1,1697,59,9,0,10.12,0,14
49,55,B06X18521Y,4.8,122,6,2,0,12.85,56,1
50,49,B01HCZUEUQ,4.2,855,9,0,36,10.99,0,1
51,59,B00CHHL1AW,4.3,1259,12,13,2,5.89,0,26
52,44,B01DPA6OHO,4.3,1121,8,3,0,5.69,5,13
53,46,B000US084U,4.5,909,31,14,0,14.79,29,28
54,48,B007U90J5U,4.5,1181,12,0,0,9.27,0,33
55,53,B001IAINFU,4.3,1296,31,5,0,8.54,5,13
56,47,B01KIQMRFG,3.7,105,38,11,0,9.77,56,1
57,58,B002B4JORS,4.1,513,12,1,0,2.99,0,29
58,56,B00SY7UYTS,4.4,1144,19,4,1,1.99,0,1
59,42,B013AX6U6Q,4.4,1686,61,27,0,29.88,40,2
60,67,B004Y9GVZG,4.3,2945,229,66,0,6.45,5,14
61,61,B018IZXILQ,4.0,279,34,0,0,29.95,0,24
62,69,B00KKCTFEA,3.7,89,8,1,0,1.54,0,28
63,64,B001UE60E0,4.6,2036,74,16,0,26.6,5,36
64,75,B00L1CYB7O,3.8,287,17,1,0,14.99,0,10
65,68,B00008MOQN,4.1,508,3,0,0,3.79,5,23
66,70,B01N7OIJZZ,4.5,377,35,9,0,12.95,0,4
67,72,B0043WJ3OA,4.1,614,90,51,0,6.93,5,19
68,62,B002YLEQ2Q,4.2,864,11,1,3,5.03,5,17
69,80,B005HGWGVS,4.3,401,32,14,0,9.99,0,1
70,66,B004KOT5IK,4.1,78,5,1,0,2.48,71,5
71,63,B01CNZMMV4,4.5,1715,32,5,0,15.95,60,1
72,76,B002H5G1OK,4.2,493,17,4,2,4.49,30,13
73,77,B00EMAM9BC,4.4,880,10,6,1,5.89,0,33
74,65,B01AKTZFZU,3.9,242,16,2,1,22.75,43,34
75,78,B00GKRBEF2,4.3,647,57,15,0,7.33,0,19
76,73,B00XENXJTO,4.7,482,26,8,1,6.95,0,1
77,71,B006R1MM2A,4.4,446,16,7,0,4.49,25,1
78,74,B00HE08KUQ,3.8,145,14,2,1,17.84,0,12
79,79,B00J3G8342,3.9,249,88,4,0,26.99,0,8
80,83,B01LDF2KB2,4.8,870,17,3,0,10.95,45,1
81,85,B00SZMYJAW,3.9,249,88,4,0,22.99,0,20
82,98,B000BNG4VU,4.3,804,80,6,0,0.0,0,1
83,95,B00CNE2GOO,4.2,1182,56,8,0,10.5,0,1
84,100,B007V6237Y,3.7,230,16,4,4,30.98,0,14
85,88,B01NCQGR58,4.6,118,6,2,0,0.0,0,1
86,99,B06WWGN9GW,4.4,32,4,0,1,8.99,40,1
87,86,B00PFCT2R0,4.2,792,8,0,0,6.4,5,12
88,90,B0186JDIUU,4.4,966,36,14,0,12.3,5,1
89,97,B00178TVXG,4.4,2451,97,30,0,17.95,0,1
90,81,B00Z1XBS8O,4.2,697,77,15,0,24.98,50,1
91,93,B00B4YY1GU,4.2,472,25,12,0,5.99,25,1
92,96,B00819JNLE,4.4,889,46,6,0,3.99,33,19
93,84,B004Y9GTOO,4.3,3190,229,66,0,6.45,5,15
94,91,B0049THD0I,4.5,201,19,5,0,19.5,0,12
95,87,B004DIUX34,4.0,411,12,1,0,2.99,50,31
96,89,B00178VX50,4.3,689,18,2,0,10.0,0,1
97,92,B0000Y3GIY,4.4,244,10,6,0,9.71,0,22
98,94,B004Y9GTYE,4.3,2329,229,66,0,0.0,0,1
99,82,B01H7YIEQ8,2.6,65,8,1,0,10.79,0,7
