,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,16,B00I3VHKVK,4.3,7169,150,65,0,9.99,75,2
1,3,B01K1HPA60,4.4,731,127,19,0,17.95,14,16
2,19,B014HNOXZS,4.2,662,19,0,11,5.69,5,30
3,15,B009NNFB0O,4.4,5029,232,361,0,12.23,5,1
4,8,B06VXND7JF,4.7,111,9,1,0,18.88,5,5
5,2,B00I6A69TM,4.8,2783,22,42,6,2.98,0,1
6,13,B019SVHLEY,4.2,1788,96,214,0,7.99,60,3
7,11,B0012DK48C,4.6,213,0,0,0,2.68,33,49
8,12,B0039LMTHE,4.5,2704,48,23,0,26.23,5,3
9,18,B00ARF42H0,4.3,6272,397,296,0,19.99,0,12
10,5,B0013MTHWQ,4.5,850,26,24,16,15.05,5,14
11,10,B0046VGPHQ,4.4,5348,415,83,0,13.1,0,37
12,17,B00005AUIE,3.8,1601,13,26,4,20.38,5,7
13,1,B004B8AZH0,4.5,4024,59,46,0,33.97,29,1
14,9,B0000536EY,4.5,674,20,5,1,3.76,5,51
15,4,B071KW9GTT,4.4,33,20,5,0,19.99,0,1
16,6,B01LA91S28,4.6,589,8,3,0,11.36,5,9
17,7,B0049LUI9O,4.1,11322,159,117,0,11.99,40,1
18,20,B01G98Y1BA,4.9,1273,48,2,0,10.78,0,2
19,14,B003983HZK,4.5,4626,87,15,0,27.62,0,1
20,86,B001ECQ7G4,4.4,2860,111,7,0,21.99,0,18
21,96,B0084AWBRS,4.7,704,24,5,8,4.27,29,9
22,90,B01JSVXHFG,4.2,319,160,8,0,13.99,0,1
23,89,B00BPBLMCS,4.4,1715,81,125,0,32.95,23,9
24,88,B00TKS5Y3Q,4.7,5322,40,31,0,13.26,67,1
25,84,B003YJAZZ4,4.4,4777,611,238,0,154.32,47,40
26,97,B01HIPSFV0,4.8,863,9,1,3,9.97,33,1
27,94,B004B8F8MM,4.2,737,10,1,1,22.77,5,1
28,85,B0043OYFKU,4.3,7064,320,78,0,24.99,0,4
29,83,B001JQLNH8,4.5,582,10,3,7,13.77,5,2
30,100,B00CGN9LQ8,4.3,4302,73,30,0,10.77,51,1
31,98,B0009DT39C,4.2,2466,123,60,0,19.98,0,1
32,92,B00821ZHMK,4.5,5460,102,42,0,10.3,26,26
