,rank,asin,stars,reviews,answers,positive votes,negative votes,price,percent discount,number sellers
0,13,B01MEG6C50,3.0,800,13,13,2,10.99,73,1
1,1,B0014P8L9W,4.5,13049,1000,262,0,9.48,0,56
2,16,B00MWI2IS0,4.3,4779,221,31,0,10.6,0,70
3,11,B00MLBPDQ2,4.6,977,25,9,0,18.73,5,28
4,9,B01K2UMMI0,4.3,4413,163,50,0,23.95,56,1
5,10,B002JPJ2ZS,3.8,2977,185,65,0,27.07,5,17
6,7,B0020VJTDG,4.4,901,14,3,3,6.21,5,51
7,4,B00461F4PA,3.9,6926,393,98,0,25.0,0,7
8,12,B01M4MCUAF,4.5,5664,474,106,0,19.99,50,1
9,6,B00HYV2F7E,4.2,787,23,16,0,13.91,5,1
10,19,B000S5S1DK,4.3,3744,64,52,0,3.29,0,1
11,20,B004UH74DA,4.6,4529,122,30,0,10.38,5,23
12,3,B004CDQ73K,4.4,1921,130,25,0,9.72,5,65
13,2,B00016XJ4M,4.6,8144,313,107,0,10.48,47,45
14,17,B002MSN3QQ,4.4,2632,190,35,0,32.5,0,1
15,18,B00H33ZP3O,4.3,86,17,2,0,13.49,24,1
16,14,B004D2DR0Q,4.4,1917,137,21,0,10.68,5,18
17,15,B001V9SXXU,4.6,4257,239,81,0,11.01,5,53
18,8,B00IOZWC2M,4.3,5765,215,20,0,14.2,5,5
19,5,B0002QB9NE,4.5,5972,93,58,0,8.84,0,1
20,53,B00WRN3TBU,4.7,2075,123,15,0,15.95,36,1
21,50,B006RFZ66K,4.0,1914,36,43,0,11.99,14,2
22,56,B00YPBPO0Q,4.6,209,7,2,0,8.47,0,1
23,54,B00PO7GKLM,4.4,1376,98,97,0,21.95,54,1
24,60,B00JJZN1HG,4.4,1921,130,25,0,19.95,17,32
25,58,B00H2B4H2M,4.1,2265,212,80,0,19.99,0,16
26,45,B00YJISUI8,4.2,553,61,5,0,19.95,0,1
27,42,B00DM14TYC,4.3,2602,56,16,0,11.69,0,1
28,49,B005HO0AR2,4.6,4529,122,30,0,13.79,5,15
29,44,B00K2RFAX8,4.6,1192,35,10,0,5.59,0,1
30,57,B00C5AHTC0,4.5,1097,17,10,0,6.57,5,16
31,41,B00B81XR1Y,4.2,278,7,1,1,14.24,5,11
32,43,B00X6ZNWG0,3.5,919,38,11,0,33.2,5,1
33,46,B00LNOV8JO,4.3,4382,335,75,0,13.95,0,1
